Iteration,schedules
46,"[(168, 8), (108, 1), (1, 4), (95, 7), (75, 6), (2, 10), (68, 7), (14, 8), (76, 14), (142, 10), (183, 12), (81, 14), (72, 13), (78, 3), (77, 12), (176, 8), (229, 7), (70, 2), (57, 13), (198, 10), (84, 6), (200, 11), (180, 1), (109, 13), (187, 1), (100, 5), (222, 3), (185, 2), (178, 1), (143, 13), (184, 3), (10, 5), (96, 14), (98, 14), (129, 11), (85, 1), (201, 5), (97, 7), (186, 7), (110, 4), (3, 15), (59, 8), (223, 12), (144, 4), (82, 9), (101, 1), (83, 4), (15, 3), (181, 8), (188, 9), (4, 6), (79, 2), (218, 2), (193, 1), (117, 10), (147, 8), (124, 14), (106, 2), (80, 15), (130, 1), (227, 12), (228, 4), (126, 15), (169, 1), (173, 3), (177, 6), (105, 15), (182, 13), (45, 2), (112, 14), (148, 5), (102, 13), (87, 6), (103, 4), (60, 3), (99, 11), (145, 14), (61, 10), (146, 3), (111, 5), (7, 2), (125, 9), (16, 4), (170, 14), (127, 8), (189, 6), (191, 10), (8, 13), (73, 8), (51, 8), (128, 11), (5, 14), (118, 10), (122, 13), (40, 12), (104, 2), (58, 5), (226, 9), (190, 12), (74, 9), (62, 15), (179, 2), (165, 2), (199, 15), (64, 2), (19, 5), (107, 15), (30, 6), (114, 3), (123, 10), (9, 13), (174, 15), (33, 11), (192, 8), (150, 7), (149, 15), (48, 10), (6, 12), (32, 6), (11, 10), (202, 4), (29, 11), (31, 2), (224, 5), (18, 7), (52, 8), (26, 9), (151, 3), (166, 11), (194, 5), (203, 15), (37, 15), (88, 10), (21, 14), (195, 13), (171, 15), (167, 7), (41, 14), (175, 1), (152, 11), (12, 13), (89, 2), (9, 3), (90, 14), (225, 2), (27, 4), (204, 12), (49, 12), (65, 14), (213, 3), (42, 4), (46, 1), (92, 8), (13, 13), (17, 14), (18, 10), (60, 11), (22, 15), (207, 13), (86, 5), (219, 5), (93, 7), (172, 7), (66, 4), (131, 15), (156, 13), (205, 4), (94, 12), (67, 3), (132, 6), (214, 10), (135, 4), (215, 13), (216, 10), (115, 3), (220, 11), (91, 6), (196, 5), (197, 6), (94, 12), (157, 2), (158, 8), (38, 2), (23, 6), (206, 11), (159, 13), (133, 14), (136, 11), (208, 3), (164, 5), (221, 3), (153, 3), (134, 11), (137, 3), (154, 5), (155, 6), (146, 10), (53, 2), (47, 9), (28, 14), (50, 13), (156, 12), (209, 15), (211, 14), (210, 9), (212, 8), (160, 11), (162, 6), (113, 12), (163, 4), (43, 7), (164, 4), (119, 15), (114, 6), (120, 13), (116, 14), (121, 15), (44, 6), (217, 14)]"
47,"[(142, 10), (72, 11), (198, 10), (224, 4), (106, 4), (62, 5), (129, 5), (45, 2), (147, 7), (188, 15), (143, 13), (222, 6), (148, 8), (107, 6), (150, 7), (199, 15), (14, 10), (73, 8), (124, 14), (183, 14), (200, 9), (191, 13), (117, 10), (223, 14), (185, 2), (165, 1), (229, 7), (168, 6), (193, 6), (125, 5), (138, 8), (189, 13), (15, 3), (1, 4), (166, 11), (122, 3), (176, 8), (178, 14), (180, 6), (151, 9), (95, 4), (181, 13), (128, 9), (2, 5), (192, 2), (10, 9), (46, 8), (51, 8), (182, 5), (139, 10), (64, 2), (96, 15), (118, 10), (102, 13), (184, 3), (201, 13), (144, 13), (48, 10), (190, 8), (149, 11), (99, 15), (98, 2), (218, 10), (74, 11), (153, 3), (167, 1), (75, 9), (186, 8), (19, 5), (103, 6), (105, 12), (194, 8), (11, 15), (123, 12), (195, 3), (12, 9), (57, 3), (16, 4), (154, 10), (32, 11), (152, 13), (65, 1), (104, 2), (155, 6), (196, 14), (187, 1), (30, 1), (47, 9), (54, 1), (225, 6), (87, 11), (20, 3), (126, 15), (119, 15), (177, 6), (13, 13), (197, 6), (66, 15), (100, 3), (59, 8), (3, 11), (156, 12), (67, 10), (60, 15), (4, 2), (140, 6), (120, 13), (108, 1), (58, 6), (40, 12), (5, 6), (145, 7), (157, 2), (77, 12), (97, 3), (29, 11), (26, 14), (17, 14), (121, 1), (173, 6), (109, 10), (141, 15), (7, 14), (112, 12), (78, 6), (145, 3), (33, 11), (18, 7), (179, 15), (220, 11), (169, 1), (61, 13), (79, 9), (60, 11), (27, 6), (146, 14), (28, 9), (127, 2), (101, 1), (174, 15), (41, 6), (80, 5), (6, 11), (170, 14), (219, 5), (55, 9), (34, 8), (221, 3), (227, 12), (88, 15), (175, 7), (8, 11), (49, 4), (76, 15), (110, 4), (9, 3), (226, 9), (18, 7), (81, 5), (202, 4), (213, 3), (228, 4), (82, 9), (83, 4), (86, 5), (31, 3), (216, 13), (203, 8), (160, 11), (50, 9), (84, 6), (161, 8), (204, 12), (163, 7), (207, 13), (113, 12), (171, 13), (42, 4), (35, 5), (43, 7), (205, 7), (89, 2), (111, 5), (85, 1), (90, 11), (114, 9), (115, 3), (164, 13), (68, 7), (44, 10), (69, 9), (172, 10), (116, 14), (158, 8), (92, 8), (159, 13), (214, 10), (164, 4), (86, 1), (206, 11), (215, 13), (93, 7), (91, 6), (94, 10), (208, 1), (209, 15), (210, 9), (211, 14), (212, 1), (36, 12), (217, 14)]"
48,"[(19, 2), (29, 11), (24, 8), (198, 10), (222, 6), (117, 8), (25, 4), (106, 4), (122, 12), (142, 8), (81, 14), (75, 9), (118, 6), (77, 13), (200, 11), (30, 6), (119, 14), (224, 4), (147, 7), (87, 15), (108, 13), (202, 4), (183, 15), (201, 9), (1, 11), (14, 2), (62, 13), (45, 3), (33, 1), (82, 9), (40, 3), (26, 9), (72, 11), (10, 5), (199, 14), (143, 13), (2, 1), (225, 2), (124, 14), (112, 12), (223, 14), (203, 8), (229, 5), (123, 9), (165, 1), (3, 15), (73, 9), (187, 1), (107, 6), (109, 13), (218, 2), (185, 12), (15, 5), (11, 11), (46, 13), (95, 7), (184, 13), (31, 2), (27, 6), (41, 6), (83, 4), (84, 6), (219, 5), (28, 8), (125, 9), (76, 15), (193, 1), (105, 1), (102, 10), (4, 10), (12, 7), (32, 3), (5, 13), (64, 2), (86, 1), (6, 11), (129, 4), (126, 11), (47, 9), (213, 10), (144, 8), (220, 11), (188, 12), (168, 3), (57, 3), (153, 3), (138, 9), (7, 2), (186, 7), (16, 8), (96, 14), (9, 3), (99, 9), (48, 7), (42, 4), (145, 2), (194, 8), (85, 1), (216, 13), (65, 1), (148, 2), (8, 11), (154, 5), (78, 14), (127, 8), (80, 15), (110, 4), (79, 9), (98, 12), (18, 7), (49, 12), (120, 13), (51, 3), (195, 3), (191, 15), (155, 1), (104, 8), (192, 2), (149, 11), (166, 6), (214, 10), (103, 4), (181, 8), (100, 7), (182, 11), (167, 7), (97, 3), (156, 12), (215, 13), (146, 14), (128, 15), (101, 10), (37, 15), (66, 15), (67, 14), (113, 12), (88, 10), (196, 14), (13, 6), (180, 1), (121, 6), (86, 5), (68, 8), (221, 12), (59, 8), (58, 6), (169, 8), (9, 4), (43, 7), (54, 1), (139, 11), (197, 6), (176, 10), (217, 14), (170, 4), (171, 13), (177, 8), (178, 7), (179, 15), (17, 3), (114, 2), (189, 6), (74, 9), (140, 13), (18, 14), (38, 13), (190, 5), (60, 15), (44, 10), (173, 6), (141, 6), (145, 2), (152, 11), (156, 13), (111, 9), (204, 12), (172, 9), (207, 13), (174, 15), (205, 4), (89, 2), (227, 12), (175, 9), (228, 6), (50, 5), (226, 9), (114, 6), (90, 14), (91, 11), (94, 12), (157, 2), (160, 11), (55, 9), (92, 4), (93, 7), (158, 1), (61, 13), (206, 11), (208, 3), (209, 15), (211, 14), (210, 9), (212, 8), (71, 7), (159, 14), (94, 10), (164, 4), (162, 6), (163, 5), (164, 13), (115, 12), (150, 7), (151, 9), (152, 13), (116, 14)]"
49,"[(19, 5), (124, 4), (57, 7), (142, 8), (224, 4), (29, 13), (62, 13), (222, 6), (126, 11), (188, 12), (1, 11), (2, 3), (26, 9), (223, 14), (147, 7), (10, 9), (143, 5), (32, 9), (165, 2), (148, 8), (108, 1), (59, 15), (58, 13), (127, 2), (128, 9), (112, 8), (106, 4), (225, 8), (14, 8), (200, 2), (95, 4), (227, 12), (183, 15), (107, 15), (191, 15), (99, 9), (75, 7), (192, 4), (11, 10), (78, 6), (81, 8), (87, 11), (27, 6), (185, 14), (129, 5), (189, 6), (166, 11), (45, 3), (144, 13), (153, 3), (229, 7), (40, 3), (168, 8), (201, 13), (149, 11), (84, 6), (68, 7), (82, 9), (100, 5), (145, 2), (228, 4), (85, 1), (102, 13), (15, 5), (105, 12), (12, 6), (30, 6), (218, 10), (130, 15), (96, 14), (180, 1), (169, 1), (76, 15), (152, 13), (104, 8), (46, 1), (79, 7), (3, 15), (7, 12), (28, 8), (41, 14), (193, 1), (176, 8), (47, 9), (98, 14), (170, 6), (150, 7), (16, 13), (64, 2), (181, 8), (33, 1), (186, 7), (167, 7), (187, 9), (178, 14), (13, 10), (184, 13), (219, 7), (156, 13), (71, 13), (4, 10), (101, 11), (31, 2), (198, 10), (60, 11), (117, 8), (48, 7), (17, 2), (49, 12), (118, 9), (50, 13), (119, 15), (5, 14), (8, 13), (9, 4), (194, 5), (146, 7), (226, 9), (97, 8), (86, 1), (157, 9), (77, 12), (83, 4), (24, 8), (6, 11), (195, 3), (103, 4), (34, 15), (220, 11), (151, 9), (131, 15), (132, 2), (135, 4), (122, 13), (136, 13), (51, 8), (54, 10), (123, 10), (171, 15), (88, 15), (196, 13), (65, 14), (182, 8), (199, 14), (72, 11), (9, 3), (80, 5), (120, 2), (25, 4), (73, 7), (221, 12), (121, 15), (89, 13), (90, 15), (173, 6), (172, 10), (152, 11), (202, 4), (66, 15), (203, 15), (213, 3), (18, 3), (158, 1), (190, 8), (159, 9), (74, 9), (91, 11), (94, 12), (42, 4), (160, 7), (55, 9), (216, 10), (197, 6), (174, 15), (133, 12), (35, 11), (67, 10), (61, 10), (36, 12), (134, 12), (175, 9), (164, 5), (161, 13), (163, 5), (86, 1), (177, 6), (109, 13), (214, 10), (215, 14), (217, 14), (92, 8), (137, 3), (146, 10), (125, 9), (179, 15), (93, 7), (164, 13), (110, 4), (154, 5), (204, 12), (207, 13), (205, 7), (206, 11), (155, 6), (111, 5), (114, 3), (208, 3), (209, 15), (156, 12), (211, 14), (115, 3), (94, 12), (43, 7), (44, 10), (116, 14), (210, 9), (212, 1), (113, 12), (114, 6)]"
50,"[(87, 11), (72, 13), (19, 5), (29, 11), (33, 11), (40, 12), (45, 3), (95, 4), (218, 10), (193, 6), (41, 14), (200, 9), (106, 3), (129, 3), (229, 7), (142, 12), (26, 5), (62, 13), (14, 8), (147, 8), (96, 14), (32, 6), (168, 3), (75, 8), (27, 6), (63, 6), (1, 4), (198, 2), (100, 5), (101, 9), (15, 13), (102, 10), (28, 9), (143, 13), (181, 13), (117, 8), (73, 6), (173, 3), (180, 6), (201, 5), (21, 14), (199, 1), (30, 6), (34, 15), (118, 6), (148, 5), (104, 8), (57, 13), (2, 10), (10, 5), (46, 13), (99, 9), (22, 15), (11, 14), (220, 11), (227, 12), (105, 7), (16, 13), (149, 11), (59, 8), (224, 4), (48, 7), (97, 3), (219, 5), (98, 14), (138, 4), (12, 9), (60, 15), (68, 7), (122, 13), (77, 12), (13, 14), (124, 15), (3, 11), (51, 3), (70, 11), (176, 4), (35, 11), (139, 11), (108, 1), (144, 13), (150, 7), (112, 8), (128, 13), (222, 8), (74, 9), (23, 6), (174, 15), (81, 14), (169, 8), (125, 5), (140, 9), (145, 2), (165, 2), (171, 14), (52, 6), (4, 2), (183, 15), (225, 2), (31, 3), (53, 2), (58, 6), (177, 6), (221, 3), (141, 13), (184, 3), (146, 3), (185, 2), (186, 4), (61, 10), (145, 14), (5, 6), (151, 3), (60, 11), (109, 10), (82, 15), (113, 12), (202, 4), (213, 3), (119, 15), (114, 3), (166, 5), (167, 1), (7, 10), (8, 13), (17, 3), (123, 9), (18, 14), (126, 15), (188, 9), (115, 12), (9, 4), (182, 5), (18, 10), (152, 13), (216, 13), (107, 15), (120, 13), (226, 9), (175, 7), (88, 10), (84, 12), (178, 1), (103, 7), (66, 4), (189, 6), (42, 4), (228, 4), (49, 4), (85, 7), (203, 8), (187, 1), (121, 15), (204, 12), (223, 14), (207, 13), (86, 1), (76, 11), (127, 7), (190, 12), (89, 2), (170, 4), (156, 6), (157, 9), (43, 7), (44, 10), (158, 8), (194, 5), (179, 5), (36, 12), (67, 14), (195, 13), (92, 4), (205, 4), (172, 10), (159, 13), (90, 11), (6, 12), (196, 5), (164, 5), (191, 13), (153, 3), (160, 11), (91, 11), (206, 2), (208, 3), (94, 10), (9, 4), (197, 6), (161, 13), (116, 14), (154, 5), (192, 4), (163, 7), (155, 1), (164, 5), (47, 9), (214, 10), (215, 14), (50, 5), (209, 6), (211, 14), (210, 9), (217, 14), (78, 14), (156, 12), (79, 7), (110, 4), (111, 5), (212, 5), (114, 2), (80, 15), (93, 7), (94, 12), (83, 4), (86, 5)]"
51,"[(183, 14), (78, 14), (188, 15), (106, 1), (1, 4), (124, 4), (72, 13), (128, 11), (191, 13), (192, 6), (125, 9), (147, 8), (14, 10), (33, 11), (117, 8), (62, 15), (122, 13), (45, 2), (185, 12), (19, 5), (107, 15), (168, 13), (68, 6), (193, 6), (51, 8), (34, 8), (52, 6), (194, 14), (108, 13), (32, 11), (226, 9), (148, 5), (26, 5), (30, 6), (227, 12), (63, 9), (123, 10), (46, 1), (35, 5), (224, 5), (31, 2), (79, 7), (66, 15), (195, 13), (29, 11), (196, 5), (173, 3), (200, 11), (180, 1), (229, 7), (40, 3), (222, 8), (169, 8), (24, 9), (142, 2), (81, 14), (2, 1), (3, 15), (27, 4), (228, 4), (189, 6), (109, 13), (15, 3), (171, 13), (82, 9), (118, 2), (129, 11), (176, 4), (83, 4), (187, 5), (84, 7), (186, 4), (4, 2), (95, 7), (10, 4), (138, 1), (177, 8), (105, 12), (126, 15), (174, 12), (190, 12), (73, 7), (99, 9), (165, 1), (225, 6), (48, 7), (5, 13), (11, 6), (184, 3), (87, 11), (70, 11), (6, 11), (198, 10), (88, 15), (16, 13), (181, 13), (143, 3), (178, 1), (127, 2), (80, 5), (53, 2), (102, 13), (218, 2), (12, 6), (28, 9), (201, 5), (74, 11), (13, 15), (170, 4), (139, 10), (172, 8), (140, 7), (149, 11), (197, 3), (141, 15), (75, 7), (110, 4), (182, 13), (96, 14), (7, 4), (152, 4), (97, 3), (77, 13), (85, 11), (179, 15), (219, 5), (150, 7), (199, 1), (145, 14), (100, 5), (101, 11), (104, 2), (17, 7), (151, 3), (111, 9), (67, 10), (175, 1), (18, 10), (202, 4), (8, 6), (152, 13), (146, 7), (98, 14), (9, 3), (76, 11), (114, 6), (86, 1), (103, 7), (144, 4), (115, 3), (116, 14), (18, 10), (89, 13), (112, 14), (41, 6), (49, 4), (90, 11), (223, 12), (91, 11), (92, 12), (153, 3), (154, 10), (166, 6), (156, 13), (167, 10), (113, 12), (25, 3), (119, 15), (145, 7), (120, 13), (155, 1), (156, 12), (220, 11), (221, 12), (114, 2), (57, 3), (93, 7), (58, 13), (157, 2), (203, 15), (158, 1), (36, 12), (94, 12), (159, 13), (164, 13), (121, 1), (204, 12), (60, 15), (59, 8), (60, 15), (61, 10), (47, 9), (205, 4), (207, 4), (206, 11), (50, 5), (160, 7), (208, 1), (213, 10), (216, 13), (209, 15), (211, 5), (210, 9), (212, 8), (162, 14), (163, 4), (164, 13), (214, 10), (215, 13), (217, 14), (42, 4), (43, 7), (44, 6)]"
52,"[(87, 6), (75, 7), (57, 7), (168, 6), (72, 13), (59, 8), (106, 2), (227, 12), (200, 11), (180, 1), (181, 1), (182, 8), (173, 3), (81, 5), (82, 8), (174, 15), (188, 12), (84, 9), (60, 3), (40, 3), (218, 10), (88, 10), (85, 11), (58, 13), (175, 1), (76, 15), (202, 4), (169, 8), (117, 8), (45, 2), (191, 10), (124, 15), (129, 5), (118, 9), (125, 5), (60, 11), (142, 10), (68, 7), (95, 4), (77, 12), (171, 13), (73, 8), (102, 13), (33, 11), (170, 14), (92, 12), (51, 8), (99, 9), (100, 3), (122, 3), (224, 5), (147, 7), (126, 11), (183, 12), (70, 10), (143, 5), (107, 6), (228, 4), (62, 15), (83, 4), (229, 5), (225, 6), (78, 6), (80, 5), (222, 6), (79, 7), (105, 12), (148, 8), (19, 2), (192, 4), (101, 10), (138, 5), (86, 5), (93, 7), (46, 1), (1, 5), (172, 8), (150, 7), (54, 5), (187, 1), (119, 15), (41, 14), (223, 14), (30, 8), (127, 8), (10, 5), (184, 3), (193, 1), (176, 8), (32, 3), (139, 6), (120, 2), (203, 8), (11, 6), (55, 9), (26, 1), (151, 2), (2, 10), (226, 9), (201, 13), (14, 2), (220, 11), (140, 9), (89, 2), (213, 3), (63, 6), (177, 6), (48, 7), (12, 13), (178, 14), (121, 6), (128, 9), (96, 13), (3, 11), (152, 4), (156, 13), (103, 4), (189, 13), (27, 6), (153, 3), (13, 14), (74, 11), (15, 3), (16, 13), (17, 4), (18, 10), (28, 8), (179, 15), (154, 5), (165, 2), (185, 8), (190, 8), (141, 15), (29, 13), (42, 4), (90, 11), (47, 9), (98, 2), (145, 14), (219, 5), (144, 4), (146, 3), (31, 2), (7, 10), (186, 4), (43, 7), (155, 1), (97, 7), (104, 8), (94, 12), (61, 10), (37, 15), (21, 14), (8, 6), (156, 13), (194, 8), (22, 15), (9, 4), (4, 10), (5, 13), (91, 11), (44, 6), (66, 15), (157, 2), (195, 5), (6, 11), (23, 7), (204, 12), (196, 5), (123, 9), (108, 1), (109, 13), (94, 12), (18, 7), (221, 12), (207, 13), (214, 10), (160, 7), (149, 11), (205, 7), (158, 8), (197, 4), (152, 11), (145, 3), (67, 3), (198, 10), (49, 12), (50, 5), (159, 14), (9, 13), (166, 5), (216, 13), (167, 10), (162, 6), (163, 7), (164, 5), (215, 13), (217, 14), (199, 14), (38, 2), (206, 11), (208, 1), (209, 15), (112, 8), (110, 7), (210, 9), (111, 5), (114, 6), (113, 12), (114, 6), (211, 5), (115, 3), (212, 5), (116, 14)]"
53,"[(183, 14), (57, 3), (200, 14), (75, 9), (188, 9), (147, 7), (224, 5), (201, 13), (187, 1), (225, 6), (1, 4), (117, 8), (62, 15), (218, 10), (10, 8), (198, 10), (2, 1), (14, 8), (81, 5), (124, 4), (68, 7), (118, 9), (82, 15), (87, 11), (78, 3), (106, 2), (168, 6), (189, 6), (119, 14), (128, 12), (148, 12), (3, 15), (84, 7), (63, 9), (19, 5), (26, 1), (51, 3), (76, 11), (83, 4), (79, 9), (107, 15), (33, 11), (226, 9), (24, 9), (11, 10), (191, 13), (185, 14), (176, 4), (72, 11), (54, 10), (108, 1), (190, 5), (73, 8), (12, 9), (129, 5), (192, 2), (193, 6), (30, 8), (7, 10), (71, 14), (32, 3), (15, 13), (125, 9), (16, 13), (194, 8), (95, 7), (138, 9), (178, 1), (4, 10), (169, 8), (77, 13), (74, 9), (105, 12), (120, 13), (40, 3), (100, 5), (101, 1), (195, 13), (202, 4), (58, 13), (102, 13), (121, 1), (109, 13), (139, 14), (142, 2), (29, 15), (80, 5), (177, 6), (203, 15), (25, 3), (60, 11), (59, 8), (96, 14), (150, 7), (173, 6), (60, 11), (199, 15), (140, 13), (13, 14), (31, 3), (97, 8), (99, 9), (141, 15), (219, 7), (227, 12), (17, 14), (5, 13), (151, 9), (186, 7), (170, 15), (112, 14), (8, 11), (66, 4), (165, 1), (180, 1), (18, 3), (145, 7), (174, 15), (126, 11), (110, 4), (9, 4), (143, 13), (179, 15), (144, 13), (122, 13), (204, 12), (222, 3), (88, 15), (149, 15), (166, 11), (6, 11), (207, 4), (9, 13), (85, 1), (167, 10), (205, 4), (206, 11), (208, 1), (92, 4), (229, 5), (18, 14), (45, 2), (213, 10), (46, 8), (145, 2), (48, 7), (111, 9), (196, 13), (197, 6), (103, 4), (86, 5), (114, 6), (115, 12), (220, 11), (98, 14), (89, 2), (146, 14), (61, 13), (171, 13), (123, 5), (90, 11), (175, 7), (181, 1), (127, 6), (27, 4), (172, 10), (55, 9), (153, 3), (182, 11), (152, 11), (67, 3), (223, 12), (91, 6), (209, 6), (154, 10), (156, 6), (41, 14), (157, 9), (214, 10), (93, 7), (94, 12), (104, 2), (28, 14), (158, 1), (159, 14), (228, 4), (164, 13), (42, 4), (37, 15), (221, 3), (38, 13), (160, 11), (155, 1), (156, 13), (161, 8), (163, 4), (164, 5), (216, 10), (184, 13), (215, 14), (49, 12), (116, 14), (217, 14), (113, 12), (114, 9), (43, 7), (211, 14), (44, 6), (210, 9), (212, 1), (47, 9), (50, 9)]"
54,"[(81, 5), (78, 14), (108, 13), (117, 10), (68, 7), (19, 2), (129, 4), (45, 3), (106, 1), (24, 8), (202, 4), (168, 3), (48, 10), (183, 12), (176, 4), (51, 3), (185, 12), (124, 14), (184, 3), (69, 1), (200, 9), (33, 1), (46, 8), (79, 7), (26, 14), (128, 9), (112, 8), (75, 6), (229, 5), (178, 7), (130, 10), (224, 7), (14, 8), (29, 15), (177, 6), (82, 15), (72, 13), (57, 13), (187, 1), (73, 6), (122, 3), (118, 2), (125, 5), (30, 1), (179, 15), (52, 5), (15, 13), (173, 6), (80, 15), (123, 12), (213, 10), (203, 15), (222, 6), (181, 13), (62, 13), (174, 15), (142, 8), (188, 15), (182, 11), (63, 6), (201, 5), (87, 6), (76, 11), (66, 4), (131, 11), (77, 12), (186, 8), (1, 4), (67, 10), (132, 14), (47, 9), (53, 2), (40, 12), (32, 3), (10, 4), (109, 13), (2, 15), (16, 13), (95, 7), (147, 7), (223, 14), (83, 4), (119, 14), (193, 6), (198, 10), (218, 10), (11, 6), (194, 8), (102, 10), (12, 13), (135, 2), (59, 8), (189, 13), (120, 13), (13, 10), (58, 5), (74, 8), (195, 5), (136, 13), (121, 15), (31, 2), (133, 6), (105, 7), (214, 10), (190, 5), (175, 1), (3, 15), (165, 2), (7, 4), (166, 6), (8, 10), (86, 1), (227, 12), (225, 8), (228, 6), (41, 6), (199, 15), (99, 15), (42, 4), (148, 8), (204, 12), (17, 2), (137, 3), (103, 4), (9, 4), (96, 14), (134, 12), (49, 12), (191, 15), (205, 4), (207, 4), (146, 14), (149, 11), (97, 7), (104, 8), (84, 7), (192, 2), (4, 10), (167, 10), (152, 13), (60, 11), (196, 13), (27, 4), (28, 14), (153, 3), (110, 4), (197, 3), (156, 12), (25, 4), (126, 15), (85, 11), (215, 13), (86, 5), (61, 13), (154, 5), (155, 6), (100, 3), (127, 2), (18, 10), (180, 1), (220, 11), (101, 11), (219, 7), (157, 9), (5, 13), (137, 3), (6, 12), (206, 2), (143, 13), (111, 5), (156, 13), (150, 7), (226, 9), (151, 9), (152, 13), (216, 13), (43, 7), (44, 10), (217, 14), (114, 9), (115, 12), (116, 14), (98, 2), (88, 15), (144, 8), (145, 14), (169, 8), (170, 14), (107, 15), (9, 4), (92, 4), (93, 7), (113, 12), (94, 12), (146, 14), (37, 15), (38, 2), (114, 9), (171, 14), (160, 11), (50, 9), (162, 14), (163, 7), (164, 13), (89, 2), (90, 15), (221, 3), (208, 1), (158, 1), (172, 10), (91, 11), (159, 14), (209, 6), (94, 10), (164, 5), (210, 9), (211, 14), (212, 5)]"
55,"[(168, 8), (81, 8), (68, 6), (19, 5), (57, 13), (218, 2), (82, 9), (84, 9), (75, 6), (78, 3), (129, 3), (169, 8), (26, 9), (45, 2), (188, 12), (170, 15), (147, 7), (148, 2), (180, 1), (176, 4), (20, 3), (200, 2), (30, 6), (76, 14), (77, 13), (191, 10), (58, 13), (60, 11), (27, 6), (79, 9), (33, 11), (149, 15), (117, 12), (177, 6), (48, 10), (202, 4), (29, 11), (108, 13), (152, 13), (1, 4), (156, 6), (219, 5), (165, 2), (224, 5), (2, 3), (227, 12), (32, 6), (229, 5), (69, 6), (14, 10), (130, 1), (181, 13), (220, 11), (171, 14), (15, 13), (87, 11), (213, 3), (83, 4), (157, 9), (80, 5), (46, 1), (106, 2), (131, 15), (160, 11), (124, 14), (28, 9), (201, 5), (85, 11), (62, 5), (72, 13), (132, 2), (214, 10), (126, 11), (122, 3), (142, 12), (118, 10), (51, 3), (192, 6), (119, 14), (215, 13), (10, 4), (52, 6), (49, 4), (222, 6), (178, 7), (16, 13), (3, 15), (166, 6), (109, 10), (203, 15), (11, 15), (123, 10), (193, 1), (12, 9), (86, 1), (120, 2), (150, 7), (216, 10), (4, 7), (112, 12), (182, 8), (61, 13), (143, 5), (40, 3), (162, 6), (73, 9), (95, 4), (107, 15), (5, 12), (59, 15), (60, 3), (105, 7), (127, 2), (88, 10), (99, 9), (7, 10), (172, 8), (135, 10), (221, 3), (183, 15), (226, 9), (133, 14), (173, 3), (74, 11), (187, 1), (204, 12), (228, 4), (151, 2), (128, 12), (92, 8), (152, 11), (37, 15), (144, 13), (100, 7), (163, 7), (13, 13), (223, 14), (110, 7), (53, 2), (217, 14), (8, 13), (145, 3), (136, 13), (146, 10), (185, 8), (207, 13), (174, 12), (134, 12), (41, 14), (93, 7), (111, 5), (101, 9), (137, 13), (146, 7), (186, 8), (175, 7), (17, 3), (194, 8), (158, 1), (96, 15), (164, 13), (9, 13), (121, 1), (6, 12), (9, 13), (125, 5), (94, 10), (225, 2), (195, 12), (159, 13), (102, 11), (114, 6), (196, 13), (18, 10), (89, 2), (164, 4), (97, 8), (197, 4), (179, 5), (47, 9), (63, 3), (104, 8), (42, 4), (90, 15), (98, 12), (43, 7), (38, 2), (189, 13), (198, 10), (91, 6), (50, 13), (44, 6), (184, 3), (115, 3), (190, 5), (66, 4), (103, 6), (199, 14), (205, 7), (113, 12), (116, 14), (114, 9), (94, 12), (206, 11), (31, 3), (67, 14), (208, 3), (209, 15), (211, 14), (210, 9), (153, 3), (212, 5), (167, 1), (154, 5), (155, 1), (156, 6)]"
