Iteration,schedules
24,"[(199, 5), (200, 9), (143, 15), (86, 3), (151, 9), (154, 7), (118, 14), (120, 12), (121, 7), (167, 6), (168, 3), (263, 4), (265, 1), (266, 13), (267, 4), (268, 5), (8, 8), (9, 11), (218, 12), (249, 11), (205, 5), (206, 3), (207, 15), (208, 14), (209, 13), (210, 11), (213, 4), (188, 3), (191, 1), (192, 9), (114, 10), (115, 3), (97, 2), (102, 6), (108, 14), (109, 7), (110, 1), (111, 4), (112, 9), (113, 13), (251, 8), (63, 2), (64, 12), (65, 9), (66, 5), (91, 3), (94, 7), (95, 12), (29, 4), (30, 15), (31, 12), (34, 13), (35, 3), (36, 6), (38, 5), (39, 1), (155, 10), (156, 10), (160, 13), (161, 11), (79, 1), (49, 6), (62, 6), (172, 2), (175, 3), (147, 6), (258, 14), (262, 12), (128, 11), (152, 12), (177, 7), (187, 15), (11, 14), (13, 15), (223, 5), (5, 13), (14, 13), (22, 10), (194, 7), (196, 8), (75, 1), (76, 10), (1, 8), (3, 2), (134, 6), (233, 11), (234, 7), (237, 8), (238, 9), (239, 2), (241, 9), (242, 1), (243, 10), (45, 2), (47, 11), (149, 7), (123, 12), (124, 13), (125, 5), (171, 2), (135, 1), (203, 15), (78, 7), (264, 15), (80, 15), (83, 15), (224, 12), (232, 14), (129, 11), (148, 14), (87, 6), (81, 5), (193, 5), (88, 4), (82, 12), (23, 6), (69, 10), (89, 7), (140, 14), (250, 15), (70, 6), (24, 7), (90, 6), (166, 8), (219, 5), (71, 3), (204, 10), (176, 14), (72, 9), (96, 13), (141, 2), (197, 11), (73, 7), (6, 9), (48, 3), (222, 7), (153, 4), (117, 14), (7, 9), (25, 2), (150, 6), (132, 2), (198, 10), (84, 13), (144, 10), (85, 8), (136, 5), (220, 13), (142, 1), (74, 15), (256, 12), (130, 7), (257, 12), (252, 9), (145, 6), (137, 13), (253, 13), (254, 2), (138, 2), (133, 13), (255, 6), (131, 7), (271, 3), (139, 12), (221, 4), (272, 12), (273, 14), (222, 14), (146, 3)]"
25,"[(14, 8), (27, 13), (28, 8), (199, 5), (200, 9), (233, 11), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (123, 12), (126, 10), (127, 8), (265, 1), (269, 12), (270, 12), (11, 3), (13, 15), (177, 4), (184, 13), (188, 8), (191, 1), (192, 9), (205, 4), (206, 3), (207, 15), (208, 14), (209, 13), (210, 11), (213, 4), (263, 2), (118, 15), (122, 5), (155, 10), (156, 10), (157, 4), (158, 12), (159, 7), (161, 11), (49, 6), (60, 1), (61, 2), (218, 2), (167, 6), (169, 8), (170, 1), (1, 7), (4, 5), (134, 5), (8, 9), (9, 11), (5, 13), (79, 1), (86, 3), (143, 15), (114, 11), (116, 14), (45, 2), (46, 7), (223, 5), (172, 2), (175, 3), (154, 7), (258, 14), (260, 11), (261, 2), (97, 1), (98, 7), (99, 3), (100, 4), (101, 1), (147, 6), (63, 2), (64, 12), (65, 9), (66, 5), (29, 4), (30, 15), (31, 12), (32, 4), (33, 2), (35, 3), (36, 6), (37, 9), (39, 1), (251, 8), (75, 1), (76, 10), (151, 9), (91, 3), (94, 7), (95, 12), (152, 12), (194, 13), (196, 15), (128, 7), (149, 7), (249, 11), (264, 15), (171, 2), (96, 13), (148, 14), (250, 2), (186, 8), (83, 15), (224, 12), (225, 1), (78, 7), (87, 6), (80, 8), (88, 4), (69, 10), (89, 7), (153, 4), (90, 10), (81, 5), (82, 12), (70, 6), (256, 3), (84, 13), (85, 11), (185, 6), (150, 6), (166, 8), (71, 3), (193, 8), (140, 14), (48, 3), (197, 11), (198, 10), (252, 9), (141, 6), (271, 9), (135, 1), (272, 12), (176, 11), (273, 14), (253, 14), (222, 14), (72, 9), (73, 7), (129, 11), (203, 4), (117, 2), (142, 1), (74, 15), (204, 10), (136, 5), (257, 5), (6, 9), (137, 13), (138, 2), (254, 2), (130, 6), (255, 6), (144, 10), (219, 13), (132, 2), (220, 13), (7, 9), (139, 12), (133, 13), (221, 3), (131, 7), (145, 7), (222, 14), (146, 3)]"
26,"[(223, 5), (251, 12), (134, 6), (188, 3), (191, 1), (192, 9), (194, 7), (196, 15), (249, 8), (263, 4), (151, 9), (147, 3), (218, 2), (1, 8), (3, 2), (205, 11), (214, 4), (215, 14), (216, 6), (217, 14), (128, 11), (114, 10), (115, 3), (123, 15), (124, 13), (125, 5), (154, 5), (167, 6), (169, 8), (170, 1), (265, 13), (269, 12), (270, 12), (97, 1), (102, 6), (103, 5), (104, 5), (105, 10), (106, 11), (107, 8), (111, 4), (112, 9), (113, 13), (29, 4), (30, 15), (31, 12), (32, 4), (33, 2), (35, 3), (36, 6), (38, 5), (39, 1), (11, 14), (12, 7), (118, 15), (122, 5), (49, 2), (51, 11), (52, 15), (53, 6), (143, 10), (63, 2), (64, 12), (65, 9), (66, 5), (177, 7), (178, 14), (14, 13), (22, 10), (258, 14), (260, 15), (261, 2), (5, 13), (91, 3), (94, 7), (95, 12), (149, 5), (152, 12), (155, 11), (156, 10), (160, 13), (161, 11), (8, 8), (9, 11), (199, 15), (201, 2), (202, 1), (79, 1), (172, 10), (175, 3), (75, 6), (77, 12), (45, 10), (46, 7), (86, 12), (233, 3), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (193, 8), (83, 15), (48, 3), (171, 2), (224, 12), (226, 8), (227, 1), (203, 4), (219, 5), (150, 6), (78, 7), (80, 8), (6, 9), (23, 6), (84, 2), (220, 13), (87, 6), (264, 15), (88, 4), (89, 7), (90, 10), (153, 4), (204, 10), (69, 1), (176, 14), (7, 9), (271, 9), (144, 10), (70, 6), (166, 4), (135, 12), (148, 12), (272, 12), (96, 5), (71, 3), (117, 14), (140, 9), (273, 14), (72, 9), (73, 7), (250, 2), (256, 12), (81, 5), (82, 12), (129, 11), (24, 7), (25, 2), (141, 2), (74, 15), (85, 11), (142, 1), (179, 6), (257, 5), (180, 2), (252, 9), (253, 13), (130, 7), (197, 3), (254, 13), (136, 5), (255, 6), (137, 13), (138, 2), (198, 10), (139, 12), (145, 7), (146, 3), (132, 7), (221, 14), (133, 13), (222, 14), (131, 7)]"
27,"[(45, 10), (46, 7), (86, 3), (91, 2), (94, 10), (95, 12), (149, 7), (152, 12), (5, 11), (258, 14), (262, 12), (75, 6), (77, 12), (128, 4), (194, 13), (196, 15), (167, 6), (169, 8), (170, 1), (118, 15), (119, 3), (143, 10), (172, 2), (175, 3), (147, 8), (79, 1), (218, 8), (205, 5), (214, 4), (215, 14), (216, 6), (217, 14), (151, 9), (114, 11), (115, 11), (251, 8), (265, 1), (269, 12), (270, 12), (154, 7), (63, 2), (67, 3), (68, 4), (11, 14), (12, 7), (123, 9), (126, 13), (127, 4), (177, 7), (182, 7), (183, 9), (263, 2), (49, 5), (56, 1), (57, 6), (58, 9), (199, 15), (201, 2), (202, 1), (14, 3), (22, 10), (223, 5), (1, 6), (2, 1), (249, 9), (8, 9), (9, 11), (29, 4), (30, 15), (31, 12), (32, 4), (33, 2), (35, 3), (36, 6), (37, 9), (39, 1), (155, 11), (162, 5), (164, 15), (165, 1), (97, 11), (98, 7), (99, 3), (100, 4), (101, 1), (134, 13), (233, 10), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (188, 8), (191, 1), (192, 9), (171, 2), (83, 15), (135, 1), (80, 8), (264, 15), (24, 1), (69, 10), (148, 14), (193, 5), (70, 6), (224, 15), (230, 10), (231, 8), (81, 5), (82, 12), (78, 7), (48, 3), (144, 13), (166, 8), (250, 15), (23, 6), (71, 3), (153, 4), (84, 2), (25, 2), (140, 9), (271, 2), (272, 3), (197, 11), (252, 8), (85, 11), (72, 5), (87, 14), (88, 4), (89, 7), (273, 14), (73, 7), (96, 9), (219, 5), (74, 15), (150, 6), (198, 13), (220, 13), (90, 10), (203, 15), (253, 13), (254, 2), (221, 3), (255, 6), (176, 14), (117, 14), (141, 2), (6, 7), (7, 9), (256, 3), (204, 10), (257, 12), (142, 1), (132, 7), (222, 7), (136, 14), (133, 13), (137, 3), (145, 13), (138, 2), (139, 12), (129, 11), (146, 3), (130, 7), (131, 7)]"
28,"[(233, 11), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (167, 6), (168, 3), (177, 4), (187, 15), (123, 12), (124, 13), (125, 5), (86, 3), (155, 10), (162, 9), (164, 15), (165, 1), (91, 2), (94, 7), (95, 12), (265, 1), (266, 13), (267, 7), (268, 5), (147, 8), (75, 2), (77, 12), (151, 9), (45, 2), (46, 7), (199, 5), (201, 2), (202, 1), (154, 7), (63, 2), (64, 12), (65, 9), (66, 5), (5, 15), (114, 4), (115, 11), (194, 3), (196, 15), (218, 12), (263, 1), (249, 9), (118, 14), (122, 5), (8, 8), (10, 13), (14, 8), (19, 3), (20, 12), (21, 1), (134, 5), (152, 12), (11, 14), (13, 15), (223, 5), (258, 15), (262, 9), (143, 15), (1, 7), (4, 5), (172, 10), (175, 3), (29, 4), (40, 3), (149, 7), (49, 6), (62, 6), (205, 11), (214, 4), (215, 14), (216, 6), (217, 14), (79, 1), (97, 11), (98, 7), (99, 3), (100, 4), (101, 1), (251, 8), (188, 8), (191, 1), (192, 9), (128, 7), (224, 12), (230, 10), (231, 8), (41, 10), (135, 12), (203, 4), (43, 13), (44, 14), (69, 10), (87, 14), (264, 15), (48, 3), (193, 5), (70, 6), (88, 4), (153, 6), (250, 2), (89, 7), (78, 9), (171, 2), (144, 10), (71, 3), (96, 9), (83, 15), (166, 8), (42, 14), (44, 14), (256, 12), (176, 11), (129, 11), (140, 14), (148, 14), (90, 10), (84, 2), (72, 9), (221, 14), (257, 12), (80, 8), (150, 6), (204, 10), (132, 3), (81, 5), (82, 12), (85, 11), (136, 14), (197, 11), (133, 13), (6, 9), (219, 13), (117, 14), (141, 2), (271, 2), (137, 3), (138, 2), (272, 12), (222, 7), (273, 14), (220, 13), (73, 7), (198, 10), (221, 3), (145, 7), (130, 7), (7, 9), (131, 7), (74, 15), (142, 1), (139, 12), (146, 3), (252, 10), (253, 13), (254, 13), (255, 6)]"
29,"[(177, 4), (182, 7), (183, 9), (128, 11), (218, 8), (49, 6), (54, 12), (55, 3), (233, 10), (234, 7), (235, 7), (236, 3), (238, 9), (239, 2), (240, 2), (243, 10), (155, 11), (156, 10), (157, 4), (158, 12), (159, 7), (161, 11), (97, 1), (98, 7), (99, 3), (100, 4), (101, 1), (91, 3), (92, 1), (93, 9), (63, 2), (67, 3), (68, 4), (151, 9), (1, 8), (3, 2), (194, 13), (195, 13), (258, 14), (260, 15), (261, 8), (123, 12), (126, 10), (127, 8), (167, 6), (168, 6), (249, 9), (263, 4), (11, 14), (12, 9), (152, 12), (251, 12), (114, 5), (116, 14), (147, 3), (8, 6), (10, 12), (149, 5), (5, 15), (154, 7), (134, 1), (86, 3), (188, 3), (189, 6), (190, 2), (223, 5), (118, 15), (122, 9), (75, 6), (76, 10), (199, 13), (200, 3), (79, 11), (265, 1), (266, 13), (267, 7), (268, 5), (14, 8), (26, 1), (45, 10), (47, 11), (205, 4), (206, 3), (207, 15), (208, 14), (209, 13), (210, 11), (213, 4), (143, 15), (29, 4), (40, 3), (172, 2), (173, 1), (174, 9), (203, 4), (80, 15), (148, 14), (78, 9), (83, 15), (84, 2), (166, 4), (87, 6), (264, 15), (81, 5), (250, 2), (41, 10), (171, 2), (82, 12), (224, 12), (230, 10), (231, 8), (6, 8), (42, 14), (44, 14), (219, 13), (144, 10), (88, 4), (135, 1), (271, 9), (193, 5), (222, 7), (89, 7), (197, 11), (117, 14), (85, 11), (204, 14), (43, 13), (44, 14), (272, 12), (273, 14), (69, 10), (7, 9), (70, 6), (96, 13), (71, 3), (48, 3), (90, 10), (176, 6), (129, 8), (220, 13), (150, 6), (256, 12), (257, 12), (198, 10), (153, 6), (72, 9), (140, 14), (73, 7), (141, 2), (136, 4), (74, 15), (145, 7), (142, 1), (252, 9), (221, 3), (253, 13), (254, 13), (255, 6), (146, 3), (132, 7), (130, 7), (137, 13), (133, 13), (138, 2), (139, 12), (131, 7), (222, 14)]"
30,"[(147, 6), (258, 14), (260, 11), (261, 2), (205, 4), (206, 3), (207, 15), (208, 14), (209, 13), (210, 11), (213, 4), (223, 5), (45, 10), (46, 7), (5, 11), (128, 4), (8, 8), (9, 15), (29, 4), (40, 3), (151, 9), (152, 12), (75, 2), (77, 12), (154, 7), (177, 7), (178, 15), (114, 11), (115, 3), (188, 3), (189, 6), (190, 2), (172, 10), (173, 1), (174, 9), (218, 12), (143, 10), (14, 13), (26, 1), (249, 9), (251, 12), (86, 3), (155, 11), (156, 10), (160, 13), (161, 11), (199, 13), (201, 2), (202, 1), (79, 1), (149, 7), (265, 13), (266, 13), (267, 7), (268, 5), (63, 2), (64, 12), (65, 9), (66, 5), (1, 6), (2, 4), (118, 15), (119, 3), (134, 5), (11, 14), (13, 15), (194, 3), (196, 15), (49, 6), (62, 6), (233, 10), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (167, 6), (169, 8), (170, 1), (97, 1), (98, 7), (99, 3), (100, 4), (101, 1), (263, 2), (123, 9), (124, 13), (125, 5), (91, 3), (92, 1), (93, 9), (224, 12), (232, 14), (41, 10), (135, 1), (140, 15), (83, 15), (80, 8), (250, 2), (203, 4), (256, 3), (153, 6), (84, 2), (43, 10), (44, 14), (179, 8), (171, 2), (150, 6), (193, 8), (148, 14), (69, 1), (264, 6), (87, 6), (88, 4), (70, 6), (42, 14), (44, 14), (89, 7), (204, 10), (78, 7), (197, 11), (96, 13), (176, 14), (166, 8), (81, 5), (71, 3), (48, 12), (271, 9), (82, 12), (72, 9), (90, 10), (198, 10), (141, 2), (6, 9), (272, 12), (85, 11), (7, 9), (117, 14), (273, 14), (219, 5), (220, 13), (180, 14), (136, 5), (144, 13), (252, 10), (73, 7), (142, 13), (257, 12), (253, 13), (74, 15), (222, 7), (145, 6), (254, 2), (146, 3), (221, 2), (255, 6), (132, 2), (222, 7), (129, 11), (133, 13), (137, 4), (130, 7), (138, 4), (139, 12), (131, 7)]"
31,"[(167, 6), (169, 8), (170, 1), (5, 11), (114, 10), (116, 14), (223, 5), (29, 4), (40, 3), (75, 2), (77, 12), (118, 15), (119, 3), (177, 7), (184, 13), (11, 3), (12, 7), (194, 7), (196, 15), (151, 9), (251, 10), (63, 2), (67, 3), (68, 4), (152, 12), (49, 6), (51, 11), (52, 15), (53, 6), (205, 11), (214, 4), (215, 14), (216, 6), (217, 14), (91, 2), (94, 7), (95, 12), (218, 8), (265, 1), (269, 12), (270, 12), (155, 10), (162, 9), (163, 2), (165, 1), (258, 14), (262, 12), (8, 9), (10, 12), (154, 5), (45, 2), (47, 11), (188, 3), (189, 6), (190, 2), (233, 13), (244, 6), (245, 10), (246, 6), (247, 4), (248, 14), (97, 1), (102, 6), (103, 5), (104, 5), (105, 10), (106, 11), (107, 8), (111, 4), (112, 9), (113, 13), (79, 11), (199, 15), (201, 2), (202, 1), (143, 15), (1, 8), (4, 5), (147, 6), (149, 4), (86, 12), (172, 2), (173, 1), (174, 9), (249, 8), (14, 8), (27, 13), (28, 8), (134, 5), (263, 4), (123, 12), (126, 10), (127, 4), (128, 7), (80, 15), (171, 2), (78, 9), (166, 8), (48, 3), (41, 10), (83, 15), (84, 2), (153, 4), (81, 5), (224, 15), (225, 1), (250, 15), (42, 14), (44, 14), (135, 12), (264, 6), (82, 12), (193, 5), (185, 6), (87, 6), (88, 4), (43, 13), (44, 14), (89, 7), (203, 4), (117, 14), (90, 10), (186, 8), (69, 10), (197, 15), (144, 10), (140, 14), (70, 6), (148, 14), (96, 13), (85, 11), (219, 5), (220, 13), (150, 6), (71, 3), (204, 14), (271, 9), (72, 9), (272, 3), (273, 14), (145, 7), (129, 11), (176, 11), (141, 2), (146, 3), (142, 1), (221, 3), (73, 7), (74, 15), (132, 4), (256, 12), (257, 12), (136, 5), (198, 13), (252, 9), (137, 3), (138, 2), (222, 7), (253, 13), (254, 2), (255, 6), (139, 12), (133, 7), (6, 8), (130, 6), (131, 7), (7, 9)]"
32,"[(154, 5), (147, 6), (45, 10), (47, 11), (14, 8), (19, 6), (20, 12), (21, 1), (258, 14), (259, 5), (128, 4), (1, 7), (2, 1), (263, 2), (114, 11), (116, 14), (123, 12), (124, 13), (125, 5), (118, 15), (122, 9), (11, 3), (12, 7), (188, 8), (189, 8), (190, 2), (199, 13), (201, 2), (202, 1), (194, 3), (196, 15), (251, 12), (177, 4), (178, 14), (249, 8), (167, 6), (168, 3), (8, 7), (10, 12), (143, 15), (134, 13), (86, 12), (205, 4), (214, 4), (215, 14), (216, 6), (217, 14), (49, 5), (59, 15), (149, 7), (5, 11), (265, 1), (266, 13), (267, 7), (268, 5), (172, 10), (175, 3), (29, 4), (40, 3), (152, 12), (223, 5), (63, 2), (64, 12), (65, 9), (66, 5), (233, 11), (234, 7), (235, 7), (236, 3), (238, 9), (239, 2), (241, 9), (242, 1), (243, 10), (79, 11), (218, 10), (155, 10), (156, 10), (160, 13), (161, 11), (91, 2), (92, 8), (93, 9), (97, 1), (102, 6), (108, 14), (109, 4), (110, 1), (111, 4), (112, 9), (113, 3), (75, 1), (76, 10), (151, 9), (171, 2), (153, 4), (43, 10), (44, 14), (250, 15), (41, 10), (117, 14), (193, 8), (219, 5), (42, 14), (44, 14), (135, 1), (83, 15), (256, 3), (224, 12), (232, 14), (80, 8), (84, 13), (264, 6), (69, 10), (148, 14), (70, 6), (180, 2), (48, 12), (176, 11), (81, 5), (203, 4), (82, 12), (140, 14), (85, 11), (166, 8), (150, 6), (78, 7), (96, 13), (87, 6), (71, 3), (88, 4), (89, 7), (72, 9), (141, 2), (73, 11), (136, 5), (74, 15), (142, 1), (137, 3), (179, 8), (90, 10), (6, 9), (7, 9), (197, 15), (138, 2), (198, 10), (221, 3), (139, 12), (144, 10), (204, 10), (220, 13), (257, 12), (132, 5), (222, 14), (133, 13), (271, 6), (272, 12), (221, 3), (273, 14), (252, 9), (145, 7), (146, 3), (253, 13), (254, 2), (129, 11), (255, 6), (130, 7), (131, 7)]"
33,"[(233, 11), (234, 7), (237, 8), (238, 9), (239, 2), (240, 2), (243, 10), (155, 10), (162, 9), (163, 2), (165, 1), (1, 8), (2, 1), (199, 5), (201, 2), (202, 14), (172, 2), (175, 3), (5, 13), (154, 7), (251, 12), (118, 15), (120, 2), (121, 7), (114, 4), (115, 3), (194, 13), (195, 13), (8, 6), (10, 12), (263, 1), (91, 3), (94, 7), (95, 12), (123, 9), (124, 13), (125, 5), (75, 6), (76, 10), (14, 8), (15, 1), (218, 2), (147, 6), (86, 3), (151, 9), (149, 7), (29, 4), (30, 15), (31, 12), (32, 4), (33, 2), (35, 3), (36, 6), (38, 5), (39, 1), (188, 3), (189, 8), (190, 2), (79, 1), (97, 11), (102, 6), (108, 14), (109, 4), (110, 1), (111, 4), (112, 9), (113, 13), (11, 14), (13, 15), (45, 10), (46, 7), (223, 5), (258, 15), (260, 11), (261, 2), (152, 12), (143, 15), (167, 6), (169, 8), (170, 1), (63, 2), (67, 3), (68, 4), (249, 9), (128, 7), (134, 5), (265, 1), (269, 12), (270, 12), (177, 4), (187, 15), (49, 6), (56, 9), (57, 4), (58, 9), (205, 3), (206, 3), (207, 11), (208, 14), (209, 13), (210, 11), (213, 4), (69, 10), (48, 3), (135, 1), (83, 15), (222, 7), (171, 2), (166, 8), (84, 2), (80, 8), (81, 5), (70, 6), (144, 10), (148, 14), (250, 15), (193, 5), (150, 6), (82, 12), (87, 6), (88, 4), (71, 3), (72, 9), (224, 12), (230, 10), (231, 8), (89, 7), (90, 10), (85, 11), (252, 9), (117, 14), (219, 5), (78, 7), (203, 4), (153, 4), (264, 15), (132, 5), (96, 13), (204, 10), (271, 9), (272, 12), (176, 11), (140, 14), (273, 14), (220, 13), (253, 13), (136, 5), (256, 12), (254, 2), (197, 11), (141, 2), (129, 11), (73, 11), (74, 15), (130, 6), (145, 7), (146, 3), (257, 12), (16, 14), (198, 13), (6, 9), (255, 6), (137, 13), (221, 3), (7, 9), (17, 13), (142, 1), (133, 13), (18, 10), (138, 2), (139, 12), (131, 7), (222, 7)]"
34,"[(123, 12), (126, 10), (127, 8), (49, 6), (50, 3), (5, 11), (177, 4), (178, 14), (149, 7), (151, 9), (218, 8), (97, 1), (98, 7), (99, 3), (100, 4), (101, 1), (199, 5), (200, 9), (8, 6), (9, 11), (45, 2), (46, 5), (143, 15), (63, 2), (64, 12), (65, 9), (66, 5), (167, 6), (169, 8), (170, 1), (79, 1), (75, 2), (77, 12), (194, 13), (195, 13), (188, 3), (191, 1), (192, 9), (86, 12), (172, 10), (173, 1), (174, 11), (91, 3), (92, 1), (93, 9), (1, 8), (4, 13), (223, 5), (14, 3), (26, 6), (251, 10), (258, 4), (262, 12), (134, 6), (233, 4), (234, 7), (237, 8), (238, 1), (239, 2), (241, 3), (242, 1), (243, 10), (249, 8), (128, 11), (263, 2), (205, 4), (214, 4), (215, 14), (216, 6), (217, 14), (29, 4), (40, 3), (114, 11), (116, 7), (154, 7), (155, 10), (162, 9), (163, 2), (165, 1), (152, 12), (265, 13), (266, 13), (267, 7), (268, 5), (147, 8), (11, 14), (13, 15), (118, 15), (119, 3), (83, 15), (148, 12), (203, 15), (224, 12), (228, 1), (229, 6), (80, 15), (193, 5), (264, 15), (41, 10), (96, 13), (204, 10), (166, 8), (42, 14), (44, 14), (78, 7), (135, 1), (171, 2), (48, 3), (219, 5), (176, 11), (87, 6), (88, 4), (117, 14), (89, 7), (140, 14), (250, 2), (81, 5), (90, 10), (153, 4), (43, 13), (44, 14), (180, 12), (84, 2), (82, 12), (150, 6), (144, 12), (69, 10), (70, 6), (145, 7), (85, 11), (271, 9), (272, 12), (220, 13), (273, 14), (71, 3), (256, 3), (257, 12), (72, 9), (6, 9), (129, 11), (73, 7), (7, 9), (197, 15), (179, 7), (74, 15), (136, 13), (198, 10), (141, 2), (137, 3), (138, 2), (146, 8), (130, 1), (221, 3), (142, 1), (132, 4), (222, 7), (139, 12), (252, 9), (253, 13), (133, 13), (131, 2), (254, 13), (255, 6)]"
35,"[(154, 5), (128, 4), (123, 12), (126, 10), (127, 8), (172, 2), (173, 1), (174, 9), (118, 15), (122, 5), (218, 8), (45, 2), (46, 7), (29, 4), (40, 3), (147, 6), (97, 11), (98, 7), (99, 13), (100, 4), (101, 1), (199, 13), (201, 2), (202, 14), (151, 9), (188, 3), (191, 1), (192, 9), (223, 5), (8, 7), (10, 12), (149, 7), (79, 1), (251, 12), (86, 3), (177, 4), (187, 15), (75, 6), (76, 10), (14, 3), (15, 8), (167, 6), (169, 8), (170, 8), (152, 12), (205, 11), (214, 9), (215, 14), (216, 6), (217, 14), (63, 2), (64, 12), (65, 9), (66, 5), (258, 14), (262, 12), (114, 10), (116, 14), (1, 8), (3, 2), (5, 15), (233, 13), (234, 7), (237, 8), (238, 1), (239, 2), (240, 2), (243, 10), (265, 1), (269, 12), (270, 12), (11, 14), (12, 7), (249, 8), (91, 3), (94, 7), (95, 4), (134, 5), (263, 1), (143, 15), (49, 6), (50, 3), (155, 11), (162, 9), (163, 12), (165, 1), (194, 7), (196, 15), (153, 4), (135, 1), (250, 15), (43, 10), (44, 14), (166, 8), (83, 15), (41, 10), (171, 2), (87, 6), (78, 9), (256, 3), (84, 2), (148, 14), (88, 4), (257, 5), (89, 7), (193, 5), (42, 14), (44, 14), (144, 10), (80, 8), (117, 14), (81, 5), (82, 12), (48, 12), (85, 11), (90, 10), (145, 7), (17, 13), (203, 15), (150, 6), (219, 5), (140, 9), (220, 13), (146, 3), (69, 1), (70, 6), (141, 2), (204, 10), (71, 3), (252, 9), (176, 6), (264, 6), (253, 13), (224, 15), (230, 4), (231, 8), (96, 13), (129, 2), (72, 9), (254, 2), (73, 7), (74, 15), (142, 1), (221, 3), (255, 6), (197, 11), (16, 6), (271, 9), (198, 10), (222, 14), (6, 7), (272, 12), (273, 14), (18, 10), (136, 5), (7, 9), (130, 6), (132, 4), (133, 13), (137, 3), (138, 2), (139, 12), (131, 7)]"
36,"[(86, 3), (118, 15), (120, 12), (121, 7), (172, 2), (175, 3), (199, 5), (201, 2), (202, 1), (194, 13), (196, 15), (91, 3), (94, 7), (95, 12), (49, 6), (51, 11), (52, 14), (53, 6), (218, 8), (151, 9), (147, 6), (251, 10), (114, 4), (115, 3), (128, 4), (5, 11), (45, 10), (46, 7), (97, 2), (98, 7), (99, 3), (100, 4), (101, 1), (152, 12), (263, 1), (29, 4), (40, 3), (265, 13), (269, 14), (270, 12), (123, 9), (126, 15), (127, 8), (1, 8), (2, 1), (155, 11), (162, 9), (164, 15), (165, 1), (249, 9), (75, 6), (76, 10), (79, 1), (177, 7), (184, 13), (258, 14), (259, 5), (11, 14), (12, 7), (167, 6), (168, 3), (134, 5), (143, 10), (205, 5), (214, 4), (215, 14), (216, 6), (217, 14), (154, 7), (188, 8), (189, 6), (190, 2), (149, 4), (233, 10), (234, 7), (235, 7), (236, 1), (238, 9), (239, 12), (241, 9), (242, 1), (243, 10), (14, 8), (22, 8), (63, 2), (67, 3), (68, 4), (223, 5), (8, 9), (9, 11), (24, 7), (41, 10), (69, 10), (23, 6), (70, 6), (148, 14), (185, 6), (186, 2), (193, 5), (42, 14), (44, 14), (224, 12), (232, 14), (135, 12), (264, 15), (83, 15), (219, 13), (166, 8), (203, 15), (48, 3), (6, 9), (153, 4), (171, 2), (71, 3), (144, 10), (78, 9), (220, 13), (197, 3), (198, 10), (176, 11), (84, 13), (150, 8), (80, 15), (140, 14), (25, 2), (7, 9), (72, 9), (81, 5), (82, 12), (85, 11), (250, 15), (73, 7), (87, 14), (88, 4), (74, 15), (117, 2), (96, 13), (132, 2), (89, 7), (141, 2), (145, 7), (133, 13), (43, 13), (44, 14), (142, 1), (271, 9), (90, 10), (252, 8), (256, 12), (129, 11), (136, 13), (272, 12), (253, 15), (273, 14), (137, 3), (254, 2), (146, 3), (204, 14), (138, 2), (130, 7), (221, 3), (139, 12), (255, 6), (131, 7), (222, 7), (257, 12)]"
