Iteration,schedules
84,"[(48, 6), (223, 9), (30, 14), (42, 14), (56, 10), (72, 11), (74, 6), (45, 9), (43, 9), (187, 5), (31, 5), (198, 12), (88, 11), (1, 8), (28, 2), (49, 15), (150, 6), (57, 15), (108, 12), (32, 5), (220, 15), (226, 14), (182, 3), (79, 9), (216, 6), (114, 10), (73, 2), (2, 6), (8, 14), (23, 1), (24, 15), (117, 4), (37, 12), (184, 8), (165, 4), (201, 1), (44, 4), (185, 11), (140, 6), (102, 13), (3, 14), (163, 8), (53, 8), (6, 13), (39, 9), (89, 3), (29, 14), (218, 7), (103, 8), (58, 7), (33, 6), (221, 6), (195, 5), (142, 8), (128, 10), (189, 2), (12, 12), (25, 11), (92, 6), (123, 13), (125, 11), (196, 2), (193, 3), (93, 10), (94, 15), (118, 3), (80, 3), (97, 15), (59, 3), (186, 13), (228, 15), (199, 4), (164, 5), (46, 7), (47, 5), (212, 5), (214, 9), (96, 4), (101, 10), (213, 6), (166, 15), (61, 15), (135, 5), (190, 1), (26, 14), (7, 10), (27, 6), (222, 9), (191, 15), (54, 7), (55, 12), (13, 5), (14, 15), (137, 15), (109, 7), (143, 1), (34, 3), (144, 2), (111, 15), (207, 9), (126, 13), (62, 8), (4, 2), (168, 2), (127, 12), (5, 15), (38, 12), (138, 1), (215, 1), (112, 9), (22, 9), (176, 8), (167, 7), (225, 13), (208, 8), (200, 5), (139, 4), (209, 8), (63, 2), (40, 12), (211, 8), (120, 2), (66, 12), (104, 1), (197, 9), (41, 13), (192, 10), (113, 6), (119, 6), (121, 14), (122, 9), (179, 10), (180, 9), (202, 13), (206, 5), (90, 5), (91, 8), (181, 8), (105, 13), (145, 2), (148, 3), (149, 14), (194, 12), (106, 1), (107, 11)]"
85,"[(30, 14), (128, 10), (31, 5), (102, 14), (103, 4), (56, 13), (216, 6), (74, 6), (76, 14), (201, 11), (202, 13), (42, 14), (77, 15), (1, 10), (2, 2), (28, 2), (72, 9), (6, 13), (88, 3), (212, 7), (89, 6), (193, 8), (207, 9), (194, 12), (145, 2), (108, 9), (165, 4), (29, 1), (3, 13), (4, 13), (219, 5), (5, 15), (170, 7), (8, 14), (10, 15), (11, 8), (48, 15), (114, 11), (115, 12), (223, 6), (104, 12), (214, 3), (23, 1), (24, 15), (176, 3), (210, 14), (32, 5), (7, 12), (49, 10), (92, 3), (39, 3), (25, 5), (37, 9), (120, 2), (43, 9), (123, 2), (211, 13), (98, 1), (78, 6), (140, 6), (150, 8), (224, 11), (33, 6), (187, 13), (124, 5), (177, 8), (73, 2), (171, 10), (226, 14), (45, 9), (127, 8), (46, 11), (227, 9), (178, 2), (35, 11), (181, 8), (121, 5), (105, 13), (200, 7), (106, 12), (107, 11), (122, 14), (188, 9), (195, 4), (196, 8), (142, 8), (220, 11), (109, 7), (110, 7), (26, 5), (129, 5), (99, 12), (50, 13), (182, 7), (183, 13), (51, 15), (213, 5), (215, 12), (52, 11), (113, 1), (185, 3), (67, 6), (100, 2), (101, 10), (206, 5), (163, 13), (164, 13), (68, 12), (69, 6), (221, 6), (38, 14), (222, 11), (27, 3), (70, 13), (71, 14), (13, 5), (143, 1), (144, 2), (197, 9), (90, 5), (55, 12), (116, 4), (118, 15), (14, 12), (191, 15), (192, 14), (91, 5), (119, 4), (16, 8), (17, 1), (40, 13), (41, 13), (198, 12), (130, 4), (131, 13), (186, 13), (199, 4), (44, 4), (47, 5), (132, 12), (134, 11), (146, 6), (147, 9), (149, 14), (139, 8)]"
86,"[(223, 6), (226, 3), (195, 4), (88, 4), (42, 14), (196, 2), (48, 15), (108, 12), (114, 4), (1, 12), (8, 15), (23, 6), (28, 10), (30, 7), (198, 12), (117, 4), (2, 10), (32, 5), (220, 13), (123, 4), (43, 8), (56, 3), (102, 13), (72, 8), (13, 5), (216, 7), (74, 5), (200, 5), (224, 11), (140, 6), (76, 14), (150, 6), (128, 11), (3, 13), (155, 3), (120, 2), (37, 6), (145, 2), (24, 5), (125, 10), (182, 3), (39, 3), (25, 5), (103, 5), (183, 13), (129, 5), (26, 13), (133, 13), (212, 5), (27, 6), (213, 1), (214, 3), (12, 15), (4, 2), (89, 3), (73, 15), (215, 12), (14, 12), (5, 6), (193, 6), (67, 4), (68, 12), (44, 4), (69, 6), (70, 13), (194, 14), (40, 12), (156, 15), (20, 4), (77, 15), (201, 11), (219, 5), (142, 8), (143, 8), (144, 2), (203, 6), (33, 7), (118, 10), (34, 8), (204, 7), (205, 15), (221, 7), (121, 5), (78, 6), (222, 8), (134, 11), (92, 6), (165, 7), (170, 7), (122, 14), (157, 9), (227, 7), (31, 9), (146, 1), (197, 9), (185, 3), (49, 10), (50, 13), (29, 1), (6, 3), (7, 5), (51, 15), (199, 4), (52, 11), (71, 5), (171, 11), (55, 10), (186, 13), (93, 10), (147, 9), (187, 5), (176, 8), (94, 9), (126, 13), (45, 12), (46, 11), (47, 5), (139, 4), (127, 12), (206, 4), (95, 8), (179, 10), (180, 9), (181, 5), (38, 12), (21, 8), (41, 10), (149, 11), (104, 12), (96, 4), (101, 10), (105, 10), (106, 1), (90, 5), (107, 9), (91, 8), (207, 9), (109, 7), (208, 8), (209, 2), (211, 13), (111, 15), (112, 6), (113, 5), (119, 4), (189, 2), (190, 14), (191, 15), (192, 10)]"
87,"[(30, 14), (223, 7), (42, 14), (187, 5), (48, 15), (56, 10), (88, 3), (67, 6), (43, 15), (44, 4), (212, 7), (123, 13), (188, 3), (89, 3), (90, 5), (120, 2), (193, 6), (23, 6), (194, 12), (108, 5), (114, 4), (121, 14), (115, 12), (195, 7), (31, 9), (150, 8), (122, 14), (182, 13), (13, 5), (14, 15), (176, 8), (28, 2), (29, 15), (213, 5), (128, 10), (8, 14), (196, 8), (12, 15), (129, 10), (133, 13), (49, 10), (50, 13), (177, 5), (214, 9), (22, 9), (197, 9), (45, 7), (46, 11), (125, 2), (32, 5), (74, 2), (75, 9), (1, 8), (102, 14), (39, 9), (40, 13), (41, 13), (116, 4), (183, 6), (185, 11), (216, 7), (220, 15), (201, 1), (68, 12), (191, 4), (192, 14), (69, 14), (224, 14), (70, 13), (71, 14), (203, 6), (165, 4), (166, 15), (145, 2), (221, 7), (222, 11), (24, 5), (207, 9), (104, 12), (105, 13), (219, 13), (2, 8), (167, 3), (51, 15), (200, 7), (52, 11), (55, 12), (3, 15), (226, 14), (103, 5), (106, 12), (158, 10), (92, 11), (33, 6), (37, 9), (38, 14), (34, 8), (47, 5), (198, 12), (199, 6), (168, 2), (25, 5), (6, 13), (146, 6), (147, 11), (149, 14), (91, 5), (140, 6), (134, 2), (26, 6), (118, 11), (27, 6), (215, 1), (139, 8), (160, 1), (141, 6), (144, 2), (186, 13), (107, 11), (210, 14), (4, 13), (72, 8), (73, 15), (7, 5), (5, 1), (211, 13), (159, 6), (126, 2), (127, 12), (228, 15), (161, 15), (178, 2), (181, 5), (109, 7), (98, 4), (99, 12), (204, 7), (110, 10), (113, 10), (119, 6), (205, 2), (100, 2), (206, 4), (101, 10)]"
88,"[(30, 14), (128, 11), (42, 14), (48, 15), (43, 15), (45, 7), (92, 11), (220, 11), (72, 8), (102, 14), (221, 9), (13, 5), (104, 12), (1, 10), (31, 5), (14, 15), (176, 3), (150, 3), (15, 6), (222, 8), (179, 5), (198, 12), (74, 6), (223, 8), (187, 5), (23, 6), (105, 13), (73, 2), (32, 13), (93, 10), (135, 5), (226, 3), (88, 4), (216, 8), (227, 9), (89, 6), (218, 10), (24, 5), (84, 13), (162, 6), (25, 13), (26, 14), (2, 8), (28, 10), (200, 5), (136, 2), (6, 3), (7, 12), (120, 2), (56, 3), (103, 1), (188, 6), (108, 5), (195, 5), (182, 7), (138, 1), (8, 4), (44, 4), (10, 15), (196, 8), (11, 8), (201, 11), (202, 13), (206, 5), (199, 6), (139, 8), (145, 10), (224, 15), (46, 1), (29, 15), (3, 13), (4, 13), (148, 12), (106, 12), (107, 11), (183, 5), (39, 7), (114, 10), (115, 12), (116, 14), (109, 7), (212, 7), (193, 8), (94, 3), (97, 15), (27, 4), (96, 11), (191, 4), (149, 11), (118, 3), (213, 6), (192, 14), (67, 4), (68, 10), (194, 14), (101, 10), (69, 14), (185, 15), (123, 13), (70, 4), (121, 15), (122, 14), (5, 15), (197, 9), (71, 11), (49, 10), (214, 6), (125, 2), (126, 13), (207, 9), (37, 6), (140, 6), (40, 13), (41, 13), (186, 13), (142, 8), (215, 12), (143, 1), (210, 14), (53, 4), (211, 13), (38, 14), (54, 7), (55, 12), (90, 5), (91, 8), (144, 2), (127, 8), (111, 15), (112, 13), (113, 10), (119, 6), (47, 5), (33, 9), (165, 7), (180, 9), (181, 8), (34, 1), (172, 10), (174, 8), (173, 6)]"
89,"[(187, 13), (108, 14), (30, 14), (193, 6), (195, 7), (194, 12), (196, 8), (212, 7), (72, 11), (1, 8), (2, 2), (8, 4), (13, 5), (123, 13), (220, 11), (216, 8), (221, 7), (114, 4), (165, 7), (117, 4), (56, 13), (214, 9), (67, 4), (176, 3), (213, 1), (120, 2), (23, 6), (140, 6), (170, 3), (150, 6), (118, 11), (121, 4), (88, 11), (122, 14), (32, 13), (200, 5), (201, 1), (73, 15), (207, 9), (218, 7), (223, 6), (158, 8), (145, 2), (74, 6), (81, 14), (42, 14), (39, 7), (31, 9), (125, 7), (3, 15), (222, 8), (68, 1), (69, 1), (179, 1), (24, 14), (33, 6), (215, 1), (142, 5), (6, 13), (12, 11), (48, 15), (70, 3), (43, 15), (92, 11), (4, 13), (128, 11), (148, 3), (102, 14), (198, 12), (7, 9), (210, 14), (25, 5), (109, 7), (110, 7), (113, 1), (171, 9), (182, 13), (225, 13), (40, 12), (199, 4), (5, 15), (104, 12), (103, 8), (203, 6), (159, 8), (135, 1), (226, 6), (71, 5), (26, 8), (27, 6), (227, 9), (137, 15), (37, 12), (36, 8), (38, 14), (138, 1), (105, 10), (106, 12), (82, 4), (183, 5), (185, 15), (14, 15), (49, 10), (20, 4), (41, 13), (197, 9), (119, 4), (45, 9), (46, 11), (21, 8), (160, 14), (83, 9), (143, 1), (107, 9), (98, 1), (99, 12), (149, 11), (139, 8), (161, 15), (89, 6), (211, 8), (204, 7), (28, 2), (50, 2), (144, 2), (100, 1), (180, 9), (188, 3), (101, 7), (51, 15), (126, 2), (191, 4), (44, 4), (127, 4), (47, 5), (205, 15), (90, 5), (91, 8), (192, 14), (181, 5), (206, 5), (29, 15), (186, 13), (52, 11), (55, 10)]"
90,"[(150, 8), (195, 5), (163, 1), (197, 9), (220, 15), (164, 8), (56, 3), (57, 10), (30, 14), (42, 8), (45, 12), (226, 3), (1, 8), (72, 11), (43, 8), (46, 7), (176, 3), (212, 5), (196, 6), (187, 5), (214, 6), (102, 14), (201, 1), (207, 9), (182, 7), (223, 6), (221, 6), (177, 8), (58, 2), (31, 5), (103, 1), (2, 2), (59, 1), (227, 2), (6, 3), (183, 6), (145, 10), (44, 4), (213, 6), (222, 11), (8, 4), (92, 6), (13, 5), (23, 1), (188, 3), (74, 5), (14, 15), (28, 2), (16, 6), (98, 1), (3, 13), (208, 12), (32, 5), (216, 6), (47, 5), (200, 5), (73, 15), (33, 9), (48, 6), (225, 13), (218, 10), (128, 10), (88, 3), (198, 12), (165, 4), (199, 6), (108, 5), (120, 2), (146, 1), (121, 15), (49, 10), (24, 15), (215, 1), (123, 2), (9, 5), (135, 1), (104, 1), (114, 15), (99, 12), (124, 3), (127, 12), (37, 9), (38, 14), (17, 12), (61, 9), (7, 12), (62, 12), (64, 9), (65, 10), (39, 6), (25, 11), (29, 1), (26, 14), (4, 13), (105, 10), (117, 8), (122, 14), (118, 11), (53, 4), (209, 2), (169, 9), (27, 3), (211, 13), (5, 1), (137, 15), (106, 12), (85, 8), (100, 6), (107, 9), (101, 10), (86, 3), (138, 1), (139, 8), (54, 7), (55, 12), (147, 11), (149, 14), (40, 13), (41, 13), (109, 7), (89, 2), (90, 5), (66, 12), (111, 15), (35, 11), (185, 11), (193, 8), (191, 15), (91, 8), (192, 14), (112, 6), (113, 10), (178, 2), (181, 8), (119, 6), (194, 12), (186, 13), (140, 6), (142, 5), (202, 13), (143, 1), (144, 2), (206, 5)]"
91,"[(123, 4), (165, 7), (200, 7), (120, 2), (30, 14), (102, 14), (121, 4), (226, 3), (125, 11), (104, 12), (122, 6), (150, 6), (105, 10), (151, 8), (42, 5), (175, 12), (1, 8), (92, 11), (182, 3), (45, 9), (2, 6), (6, 3), (103, 1), (43, 9), (98, 4), (48, 6), (49, 10), (126, 13), (127, 8), (88, 4), (23, 1), (152, 6), (89, 6), (56, 3), (50, 13), (216, 6), (108, 14), (46, 11), (218, 7), (74, 6), (223, 8), (84, 14), (220, 15), (176, 3), (177, 6), (178, 2), (181, 8), (8, 14), (153, 14), (51, 14), (52, 11), (24, 14), (225, 12), (13, 5), (25, 13), (154, 9), (145, 2), (28, 2), (32, 5), (39, 9), (67, 13), (68, 12), (69, 14), (72, 9), (73, 15), (195, 4), (44, 4), (29, 14), (70, 13), (71, 14), (3, 13), (37, 9), (31, 5), (128, 11), (33, 7), (35, 14), (129, 10), (212, 5), (106, 5), (107, 11), (228, 5), (214, 9), (193, 6), (26, 8), (207, 9), (208, 12), (209, 8), (213, 6), (27, 6), (215, 12), (130, 4), (4, 2), (99, 12), (100, 6), (146, 1), (147, 11), (149, 14), (211, 13), (101, 10), (5, 15), (131, 13), (187, 15), (188, 9), (191, 15), (114, 4), (14, 12), (16, 8), (117, 7), (17, 14), (55, 10), (118, 3), (7, 12), (196, 2), (192, 10), (183, 13), (47, 5), (185, 15), (109, 7), (90, 5), (186, 10), (38, 12), (111, 3), (112, 13), (113, 2), (221, 9), (119, 4), (140, 6), (141, 6), (194, 14), (198, 12), (201, 1), (91, 8), (40, 13), (222, 9), (10, 11), (132, 7), (197, 9), (202, 12), (134, 11), (139, 4), (206, 5), (11, 8), (41, 4), (199, 6), (144, 2)]"
92,"[(216, 7), (182, 7), (193, 6), (72, 9), (30, 14), (42, 14), (150, 8), (48, 6), (56, 3), (217, 4), (187, 15), (200, 5), (201, 1), (74, 2), (45, 12), (1, 10), (165, 7), (128, 11), (13, 5), (92, 6), (169, 1), (43, 15), (49, 10), (226, 3), (203, 6), (6, 12), (7, 5), (23, 1), (220, 11), (194, 14), (28, 10), (8, 4), (75, 3), (2, 9), (32, 5), (123, 2), (125, 2), (126, 13), (46, 7), (127, 12), (39, 9), (73, 2), (227, 9), (24, 15), (25, 13), (212, 7), (3, 15), (145, 2), (31, 5), (214, 6), (148, 12), (149, 11), (33, 9), (4, 13), (213, 6), (215, 12), (5, 15), (34, 1), (26, 14), (102, 13), (67, 4), (104, 12), (105, 13), (183, 6), (185, 15), (162, 6), (198, 12), (176, 8), (179, 10), (27, 6), (180, 9), (181, 8), (129, 5), (133, 13), (199, 4), (134, 11), (88, 4), (89, 6), (68, 12), (69, 14), (70, 6), (103, 1), (98, 13), (99, 7), (100, 1), (101, 10), (195, 4), (196, 8), (106, 12), (107, 11), (71, 14), (90, 5), (108, 13), (114, 15), (117, 14), (53, 8), (12, 13), (37, 9), (221, 9), (91, 8), (120, 2), (121, 15), (122, 14), (222, 11), (38, 14), (54, 7), (118, 11), (197, 9), (29, 1), (55, 10), (223, 6), (224, 15), (40, 12), (14, 15), (41, 10), (20, 10), (21, 8), (109, 7), (139, 4), (110, 13), (113, 10), (119, 6), (140, 6), (142, 8), (143, 8), (204, 7), (205, 2), (186, 13), (206, 4), (144, 2), (207, 9), (189, 2), (190, 1), (44, 4), (191, 15), (210, 14), (192, 10), (47, 1), (211, 8)]"
93,"[(48, 6), (92, 11), (123, 13), (108, 5), (182, 3), (30, 14), (207, 9), (114, 10), (176, 3), (32, 13), (1, 10), (56, 13), (42, 8), (88, 4), (150, 8), (216, 7), (223, 9), (102, 13), (200, 5), (128, 10), (140, 6), (120, 2), (145, 10), (43, 9), (193, 6), (23, 6), (37, 12), (187, 15), (121, 14), (195, 7), (201, 1), (6, 13), (148, 3), (28, 10), (196, 2), (155, 6), (219, 14), (135, 5), (124, 1), (141, 1), (183, 5), (93, 3), (29, 15), (31, 13), (39, 6), (45, 9), (185, 3), (74, 5), (89, 6), (188, 3), (191, 15), (192, 3), (46, 7), (210, 14), (24, 8), (7, 12), (57, 12), (220, 13), (72, 9), (127, 8), (73, 15), (156, 15), (157, 1), (137, 15), (144, 2), (186, 10), (103, 4), (44, 4), (104, 12), (194, 14), (38, 14), (122, 5), (203, 6), (115, 9), (58, 7), (116, 7), (75, 3), (25, 5), (8, 4), (2, 9), (90, 5), (221, 9), (47, 1), (26, 6), (13, 5), (165, 4), (172, 13), (211, 13), (27, 3), (59, 3), (222, 8), (149, 14), (61, 15), (91, 8), (174, 2), (118, 3), (62, 12), (64, 9), (65, 10), (66, 10), (40, 13), (198, 12), (197, 9), (173, 4), (212, 5), (226, 3), (138, 1), (3, 15), (49, 10), (109, 7), (179, 1), (111, 3), (180, 9), (33, 7), (50, 13), (225, 12), (14, 12), (105, 10), (199, 6), (139, 4), (204, 7), (94, 9), (10, 11), (51, 14), (41, 4), (97, 10), (96, 11), (101, 10), (20, 7), (213, 5), (21, 8), (4, 13), (5, 15), (181, 8), (52, 11), (214, 9), (106, 1), (228, 5), (35, 11), (112, 3), (205, 15), (11, 2), (206, 4), (107, 9), (113, 6), (119, 6), (55, 10), (215, 1)]"
94,"[(187, 15), (220, 15), (92, 11), (195, 4), (189, 2), (216, 8), (108, 12), (201, 11), (145, 10), (98, 9), (8, 15), (42, 5), (74, 2), (226, 6), (196, 6), (193, 6), (1, 12), (165, 4), (45, 7), (23, 6), (176, 3), (221, 9), (202, 13), (48, 15), (28, 2), (46, 11), (114, 10), (177, 5), (150, 6), (169, 9), (206, 5), (2, 6), (117, 8), (13, 5), (14, 15), (190, 1), (72, 11), (10, 15), (30, 2), (49, 15), (6, 3), (29, 15), (182, 3), (223, 7), (225, 12), (56, 4), (219, 5), (7, 5), (67, 4), (43, 8), (102, 13), (222, 11), (68, 9), (87, 11), (183, 5), (151, 8), (194, 12), (24, 8), (178, 2), (128, 11), (153, 14), (53, 4), (152, 4), (198, 12), (191, 4), (88, 4), (118, 10), (104, 1), (146, 6), (3, 14), (25, 12), (32, 5), (185, 15), (15, 6), (154, 10), (192, 14), (89, 3), (31, 5), (39, 1), (197, 9), (207, 9), (200, 5), (105, 13), (212, 5), (227, 2), (109, 7), (26, 8), (4, 13), (73, 15), (99, 7), (120, 2), (121, 15), (111, 3), (112, 9), (140, 6), (33, 6), (35, 14), (199, 6), (147, 10), (5, 1), (149, 14), (213, 1), (214, 9), (123, 13), (125, 11), (126, 13), (122, 6), (127, 12), (215, 12), (142, 8), (27, 4), (143, 8), (44, 4), (47, 5), (144, 2), (113, 10), (11, 2), (135, 1), (137, 15), (103, 1), (186, 13), (69, 1), (181, 5), (100, 1), (106, 12), (37, 6), (38, 14), (107, 11), (119, 6), (70, 6), (71, 11), (101, 10), (90, 5), (91, 8), (40, 12), (41, 10), (54, 7), (210, 14), (211, 13), (55, 12), (138, 1), (139, 8)]"
95,"[(23, 1), (24, 15), (25, 13), (102, 2), (176, 8), (220, 13), (42, 14), (28, 10), (197, 9), (128, 11), (187, 5), (120, 2), (48, 11), (140, 6), (56, 4), (72, 9), (74, 5), (88, 4), (182, 3), (121, 5), (193, 8), (145, 10), (81, 14), (200, 5), (201, 1), (223, 8), (207, 9), (26, 8), (177, 5), (212, 5), (216, 6), (226, 3), (103, 1), (1, 10), (221, 7), (43, 9), (218, 10), (8, 4), (213, 6), (222, 11), (225, 12), (178, 2), (29, 1), (57, 10), (135, 1), (189, 2), (73, 2), (6, 3), (108, 9), (2, 10), (89, 3), (90, 5), (184, 15), (210, 14), (185, 11), (214, 9), (203, 6), (122, 5), (194, 12), (146, 6), (114, 10), (115, 12), (7, 12), (123, 2), (125, 11), (116, 4), (45, 9), (46, 11), (195, 7), (196, 8), (91, 5), (118, 9), (215, 12), (27, 6), (126, 13), (228, 5), (58, 7), (92, 6), (127, 12), (109, 7), (147, 9), (44, 4), (47, 5), (30, 2), (32, 5), (150, 3), (165, 4), (190, 1), (191, 15), (33, 9), (59, 4), (93, 2), (104, 12), (39, 3), (137, 13), (149, 14), (3, 13), (186, 13), (37, 6), (142, 8), (110, 9), (113, 10), (82, 4), (83, 14), (10, 11), (94, 3), (211, 8), (40, 12), (41, 13), (192, 3), (49, 15), (53, 12), (119, 4), (36, 8), (181, 8), (38, 14), (61, 9), (62, 2), (198, 12), (151, 8), (64, 3), (31, 9), (11, 6), (105, 10), (4, 2), (106, 12), (138, 1), (139, 8), (107, 11), (199, 6), (143, 8), (54, 7), (55, 12), (172, 11), (152, 15), (65, 1), (5, 1), (144, 2), (66, 12), (13, 5), (204, 7), (153, 15), (95, 8), (173, 4), (154, 8), (174, 2), (14, 15), (205, 2), (96, 4), (101, 10), (206, 5), (22, 14)]"
96,"[(30, 14), (193, 3), (120, 2), (200, 7), (121, 4), (123, 2), (56, 11), (124, 15), (42, 14), (197, 9), (165, 4), (128, 11), (129, 5), (45, 6), (43, 15), (172, 13), (122, 5), (145, 2), (23, 6), (72, 11), (48, 15), (127, 12), (8, 15), (88, 3), (92, 3), (102, 2), (194, 12), (187, 13), (108, 14), (24, 15), (220, 15), (46, 7), (221, 6), (32, 13), (1, 12), (73, 2), (25, 12), (103, 5), (98, 13), (109, 7), (26, 8), (39, 9), (2, 9), (114, 4), (207, 9), (195, 5), (130, 4), (44, 4), (31, 9), (40, 12), (150, 3), (131, 13), (13, 5), (49, 10), (33, 7), (27, 6), (89, 6), (189, 2), (6, 3), (174, 2), (36, 6), (57, 5), (173, 6), (132, 7), (222, 8), (53, 4), (37, 6), (99, 7), (60, 6), (182, 7), (183, 13), (210, 14), (28, 10), (41, 10), (163, 13), (164, 13), (29, 15), (176, 8), (90, 5), (91, 8), (196, 8), (12, 13), (115, 1), (116, 14), (118, 15), (179, 10), (180, 9), (181, 8), (185, 15), (148, 12), (134, 11), (14, 12), (186, 10), (190, 1), (139, 4), (61, 1), (211, 8), (111, 3), (7, 5), (191, 15), (223, 6), (224, 14), (104, 1), (15, 6), (105, 13), (74, 2), (212, 5), (140, 6), (198, 12), (47, 1), (106, 1), (199, 6), (107, 11), (213, 5), (142, 8), (81, 14), (3, 13), (82, 6), (214, 6), (4, 13), (112, 12), (113, 1), (119, 6), (216, 7), (62, 8), (63, 2), (192, 10), (83, 9), (226, 3), (227, 9), (218, 10), (201, 11), (5, 1), (203, 6), (149, 14), (54, 7), (55, 12), (38, 14), (66, 11), (100, 2), (215, 1), (101, 10), (143, 1), (144, 2), (204, 7), (205, 15), (206, 5)]"
97,"[(30, 14), (223, 8), (1, 10), (102, 14), (150, 6), (6, 12), (48, 15), (32, 13), (195, 5), (8, 14), (23, 1), (31, 9), (123, 4), (104, 1), (49, 15), (197, 9), (2, 8), (182, 3), (201, 1), (207, 9), (212, 5), (213, 5), (216, 6), (220, 11), (88, 11), (224, 11), (56, 4), (162, 6), (7, 9), (33, 7), (108, 13), (114, 11), (28, 2), (39, 3), (140, 6), (145, 2), (57, 5), (208, 12), (128, 10), (200, 7), (226, 6), (115, 4), (141, 3), (116, 14), (118, 9), (198, 12), (74, 6), (37, 9), (196, 6), (105, 13), (103, 8), (24, 5), (135, 5), (125, 2), (53, 4), (36, 6), (219, 14), (187, 5), (188, 9), (214, 6), (136, 12), (138, 1), (84, 13), (72, 11), (12, 9), (176, 3), (89, 3), (29, 15), (90, 5), (91, 8), (109, 7), (144, 2), (146, 1), (147, 11), (3, 13), (4, 13), (92, 11), (228, 15), (191, 15), (215, 12), (192, 14), (93, 10), (221, 9), (209, 2), (211, 13), (110, 7), (139, 8), (94, 3), (97, 15), (149, 11), (96, 11), (199, 4), (113, 10), (13, 5), (42, 5), (73, 15), (120, 2), (165, 4), (177, 6), (121, 14), (122, 5), (43, 8), (172, 11), (184, 15), (193, 3), (25, 11), (203, 6), (40, 12), (60, 6), (222, 9), (38, 12), (174, 8), (26, 8), (61, 9), (194, 12), (54, 7), (185, 11), (55, 12), (173, 6), (62, 2), (126, 2), (27, 4), (45, 7), (127, 4), (186, 10), (106, 1), (5, 1), (41, 13), (14, 12), (46, 7), (101, 10), (119, 6), (22, 5), (178, 2), (107, 9), (44, 4), (204, 7), (205, 15), (206, 5), (47, 1), (181, 8), (64, 3), (65, 5), (66, 12)]"
98,"[(176, 8), (223, 8), (30, 14), (165, 4), (42, 14), (182, 3), (8, 14), (56, 10), (12, 15), (48, 11), (45, 12), (212, 5), (187, 15), (201, 11), (1, 10), (23, 1), (128, 10), (72, 9), (145, 10), (214, 3), (2, 8), (150, 8), (177, 5), (24, 5), (135, 1), (137, 15), (175, 1), (225, 13), (3, 15), (108, 12), (6, 12), (200, 5), (7, 12), (114, 15), (117, 14), (138, 1), (183, 6), (88, 11), (28, 2), (220, 11), (43, 8), (46, 7), (44, 4), (221, 8), (32, 5), (74, 2), (31, 13), (185, 15), (92, 3), (123, 2), (118, 10), (84, 13), (37, 6), (49, 15), (102, 2), (29, 1), (104, 12), (109, 7), (120, 2), (140, 6), (25, 12), (193, 3), (188, 9), (194, 12), (195, 4), (197, 9), (203, 6), (39, 7), (33, 9), (110, 7), (198, 12), (207, 9), (196, 6), (216, 6), (98, 13), (191, 15), (105, 10), (208, 8), (209, 8), (121, 15), (103, 4), (106, 12), (107, 11), (122, 14), (113, 10), (226, 3), (4, 13), (53, 12), (34, 1), (57, 5), (125, 10), (213, 1), (40, 13), (73, 2), (146, 1), (192, 14), (162, 1), (99, 12), (26, 13), (178, 2), (27, 4), (147, 10), (38, 12), (139, 4), (89, 2), (47, 1), (5, 15), (149, 14), (199, 4), (222, 8), (119, 4), (13, 5), (211, 13), (204, 7), (90, 5), (219, 14), (58, 2), (126, 13), (186, 13), (142, 8), (227, 7), (54, 7), (215, 12), (127, 12), (41, 10), (14, 15), (100, 1), (181, 5), (15, 1), (205, 2), (206, 5), (101, 10), (59, 1), (61, 12), (55, 10), (62, 10), (63, 2), (91, 8), (66, 10), (143, 8), (144, 2)]"
99,"[(30, 9), (42, 14), (48, 15), (200, 5), (56, 10), (108, 13), (67, 6), (49, 10), (68, 10), (88, 4), (1, 12), (89, 2), (31, 9), (8, 15), (23, 6), (13, 5), (226, 6), (220, 13), (193, 3), (223, 8), (72, 11), (150, 8), (176, 3), (123, 4), (24, 15), (187, 5), (92, 11), (197, 9), (198, 12), (216, 8), (201, 1), (207, 9), (212, 5), (145, 2), (102, 2), (45, 7), (114, 10), (50, 13), (9, 5), (43, 9), (228, 5), (128, 10), (202, 12), (109, 7), (208, 8), (182, 13), (74, 6), (84, 13), (213, 5), (165, 4), (225, 13), (6, 13), (115, 12), (209, 8), (14, 12), (103, 4), (104, 12), (183, 13), (2, 6), (221, 6), (3, 15), (4, 13), (5, 15), (222, 11), (185, 15), (25, 5), (51, 15), (52, 11), (55, 12), (46, 11), (26, 14), (125, 2), (126, 13), (127, 12), (69, 14), (73, 15), (116, 14), (118, 3), (155, 6), (177, 6), (98, 13), (156, 12), (148, 3), (149, 14), (188, 9), (7, 10), (110, 7), (27, 4), (18, 9), (214, 3), (194, 14), (215, 12), (19, 8), (70, 6), (113, 6), (191, 4), (192, 14), (119, 6), (195, 7), (196, 8), (71, 5), (211, 8), (32, 5), (39, 9), (44, 4), (172, 11), (174, 8), (173, 7), (135, 1), (28, 10), (199, 4), (140, 6), (90, 5), (219, 5), (206, 4), (105, 13), (142, 8), (186, 10), (143, 8), (178, 2), (181, 8), (106, 12), (99, 7), (157, 1), (100, 6), (33, 6), (37, 6), (40, 13), (47, 1), (34, 1), (137, 13), (29, 15), (138, 1), (38, 12), (139, 8), (41, 13), (101, 10), (107, 11), (144, 2), (91, 5), (120, 2), (121, 15), (122, 5)]"
