Iteration,schedules
51,"[(60, 5), (122, 11), (29, 12), (149, 15), (73, 2), (107, 8), (168, 5), (129, 9), (139, 10), (130, 12), (74, 3), (132, 1), (105, 11), (144, 12), (152, 13), (56, 10), (30, 6), (146, 12), (61, 3), (119, 6), (62, 11), (89, 10), (7, 7), (160, 6), (34, 2), (75, 8), (100, 13), (175, 9), (161, 15), (22, 1), (142, 12), (134, 6), (176, 4), (154, 8), (155, 8), (157, 7), (133, 4), (106, 2), (26, 15), (66, 12), (135, 1), (101, 10), (27, 2), (147, 8), (40, 4), (58, 11), (1, 1), (158, 1), (59, 12), (78, 4), (5, 6), (143, 14), (35, 13), (31, 4), (67, 11), (138, 2), (36, 9), (165, 12), (166, 7), (32, 7), (51, 10), (6, 3), (39, 5), (4, 11), (2, 5), (167, 12), (79, 13), (12, 8), (102, 4), (52, 10), (53, 14), (23, 8), (13, 4), (24, 11), (153, 4), (177, 9), (25, 12), (28, 8), (80, 8), (17, 11), (3, 4), (18, 6), (19, 10), (103, 4), (81, 2), (20, 14), (54, 10), (156, 4), (68, 4), (33, 6), (21, 10), (159, 5), (104, 14), (55, 14)]"
52,"[(139, 10), (78, 4), (89, 4), (107, 6), (168, 6), (140, 6), (122, 10), (119, 1), (105, 11), (1, 3), (17, 15), (141, 9), (88, 12), (181, 6), (143, 6), (73, 2), (160, 6), (90, 12), (144, 14), (93, 6), (146, 2), (149, 12), (60, 5), (154, 8), (123, 5), (22, 1), (152, 10), (18, 6), (61, 15), (94, 12), (161, 10), (2, 5), (34, 2), (155, 8), (153, 4), (147, 8), (106, 15), (74, 5), (35, 13), (23, 8), (62, 11), (157, 12), (162, 2), (127, 13), (158, 1), (7, 7), (163, 15), (29, 3), (30, 14), (31, 4), (3, 2), (5, 13), (32, 7), (66, 2), (19, 10), (164, 6), (167, 12), (67, 10), (8, 14), (75, 4), (95, 2), (33, 6), (56, 2), (97, 6), (9, 8), (10, 5), (20, 15), (68, 3), (6, 5), (134, 6), (58, 11), (24, 5), (26, 15), (27, 13), (25, 12), (11, 13), (135, 1), (4, 10), (98, 10), (59, 3), (40, 4), (41, 15), (21, 3), (156, 4), (159, 5), (42, 12), (28, 11), (99, 11), (138, 2), (45, 4), (46, 3), (36, 9), (39, 9), (47, 15), (48, 9), (50, 8), (128, 2), (133, 4)]"
53,"[(7, 7), (122, 10), (8, 15), (160, 11), (29, 3), (107, 3), (34, 2), (149, 12), (150, 6), (89, 3), (37, 7), (9, 3), (105, 8), (134, 6), (60, 4), (100, 4), (135, 1), (101, 1), (1, 1), (56, 2), (144, 15), (154, 14), (102, 13), (103, 3), (73, 12), (168, 5), (69, 1), (70, 6), (139, 2), (38, 12), (71, 13), (151, 5), (30, 14), (120, 13), (148, 9), (5, 13), (74, 3), (39, 5), (129, 5), (104, 14), (10, 7), (161, 15), (106, 15), (58, 11), (11, 6), (157, 7), (4, 11), (158, 1), (121, 11), (72, 13), (165, 12), (75, 4), (76, 3), (2, 7), (140, 1), (3, 4), (59, 3), (131, 15), (22, 1), (26, 15), (78, 7), (141, 10), (17, 15), (23, 8), (24, 11), (25, 12), (143, 14), (27, 2), (132, 1), (88, 15), (133, 4), (155, 8), (31, 4), (28, 11), (18, 6), (19, 8), (20, 15), (21, 10), (32, 7), (156, 4), (138, 2), (170, 11), (171, 15), (33, 10), (172, 7), (6, 3), (159, 5), (40, 4), (41, 8), (42, 12), (166, 7), (167, 12), (43, 8), (44, 11), (46, 3), (47, 15), (48, 9), (50, 1)]"
54,"[(107, 6), (89, 13), (168, 6), (56, 2), (154, 8), (17, 15), (60, 5), (58, 11), (61, 5), (155, 8), (73, 2), (18, 2), (1, 1), (105, 11), (160, 6), (122, 10), (112, 6), (144, 14), (113, 12), (19, 10), (123, 5), (157, 6), (59, 3), (161, 10), (106, 2), (4, 10), (179, 6), (74, 3), (20, 2), (114, 1), (2, 5), (90, 12), (34, 2), (75, 8), (180, 2), (5, 8), (29, 3), (158, 1), (165, 4), (145, 13), (139, 10), (142, 12), (6, 3), (143, 6), (30, 14), (166, 7), (167, 12), (62, 11), (37, 7), (91, 7), (22, 11), (124, 4), (134, 6), (125, 12), (126, 12), (31, 4), (149, 12), (7, 7), (14, 15), (92, 3), (32, 7), (135, 6), (150, 6), (40, 4), (138, 2), (128, 11), (33, 10), (133, 8), (3, 2), (151, 8), (94, 12), (23, 15), (24, 5), (95, 10), (15, 2), (97, 7), (66, 2), (67, 10), (98, 10), (99, 12), (38, 12), (39, 13), (16, 14), (78, 4), (82, 15), (21, 10), (68, 13), (26, 15), (25, 12), (156, 4), (27, 2), (28, 11), (159, 5), (41, 15), (42, 12), (43, 7), (44, 11), (46, 3), (47, 6), (49, 14), (50, 8)]"
55,"[(168, 6), (17, 11), (175, 14), (154, 14), (157, 12), (60, 4), (107, 3), (112, 3), (1, 1), (149, 9), (105, 9), (40, 4), (176, 6), (134, 6), (160, 15), (106, 15), (69, 4), (4, 12), (139, 2), (89, 10), (144, 12), (78, 7), (155, 8), (70, 15), (158, 1), (152, 13), (90, 7), (161, 15), (71, 12), (34, 3), (72, 15), (2, 5), (3, 2), (22, 11), (35, 13), (5, 6), (156, 4), (36, 9), (165, 4), (153, 2), (41, 8), (42, 12), (23, 15), (24, 11), (25, 12), (43, 7), (148, 1), (122, 10), (79, 13), (6, 3), (136, 8), (123, 10), (137, 8), (73, 10), (26, 15), (159, 1), (39, 5), (166, 7), (29, 12), (27, 13), (142, 12), (56, 10), (167, 10), (30, 6), (28, 11), (138, 2), (91, 7), (81, 12), (44, 11), (143, 11), (46, 3), (47, 6), (177, 8), (49, 14), (124, 4), (74, 3), (92, 1), (94, 15), (95, 12), (96, 2), (50, 5), (7, 7), (99, 12), (14, 15), (125, 13), (126, 7), (128, 2), (133, 8), (31, 4), (32, 7), (15, 2), (33, 6), (57, 7), (113, 12), (114, 9), (59, 12), (80, 7), (75, 13), (76, 14), (18, 2), (16, 14), (19, 10), (20, 2), (21, 10)]"
56,"[(168, 6), (78, 7), (56, 2), (17, 13), (79, 13), (154, 8), (107, 6), (122, 11), (157, 12), (155, 15), (73, 8), (115, 10), (158, 1), (80, 3), (129, 5), (105, 8), (139, 10), (89, 13), (142, 12), (22, 1), (160, 11), (90, 5), (170, 14), (171, 15), (58, 11), (18, 6), (81, 12), (134, 6), (116, 6), (59, 3), (7, 7), (8, 14), (117, 7), (161, 10), (144, 14), (19, 10), (149, 12), (23, 15), (172, 6), (152, 10), (136, 5), (9, 3), (106, 15), (34, 2), (143, 6), (118, 5), (91, 7), (156, 4), (159, 1), (35, 8), (60, 11), (153, 4), (61, 3), (62, 15), (36, 9), (1, 5), (29, 12), (63, 2), (74, 13), (2, 5), (10, 11), (5, 6), (26, 15), (165, 4), (75, 13), (27, 13), (145, 3), (30, 6), (39, 5), (11, 13), (6, 3), (64, 14), (92, 6), (94, 1), (95, 10), (20, 14), (65, 11), (40, 4), (24, 11), (4, 12), (137, 8), (138, 2), (166, 7), (68, 3), (167, 12), (31, 4), (3, 2), (21, 9), (32, 7), (33, 6), (130, 2), (97, 9), (51, 10), (54, 13), (98, 10), (132, 1), (133, 8), (99, 12), (52, 10), (53, 14), (55, 14), (25, 12), (28, 11)]"
57,"[(160, 11), (168, 2), (179, 8), (122, 10), (1, 5), (4, 11), (161, 15), (78, 4), (134, 6), (17, 13), (123, 10), (107, 8), (2, 7), (112, 3), (135, 6), (18, 6), (180, 2), (29, 3), (73, 8), (89, 3), (162, 2), (34, 2), (56, 10), (105, 11), (3, 2), (138, 2), (57, 7), (154, 5), (127, 13), (155, 9), (163, 14), (157, 9), (40, 4), (113, 15), (79, 14), (74, 13), (114, 1), (158, 1), (149, 12), (60, 4), (144, 12), (61, 15), (81, 2), (80, 7), (37, 7), (75, 4), (30, 6), (90, 15), (106, 15), (91, 7), (19, 7), (59, 3), (145, 13), (150, 13), (92, 4), (51, 10), (164, 11), (151, 12), (128, 2), (38, 12), (54, 13), (39, 9), (20, 2), (22, 1), (23, 15), (24, 11), (52, 10), (53, 14), (139, 10), (140, 6), (141, 11), (143, 14), (25, 12), (94, 15), (31, 4), (95, 2), (133, 4), (5, 13), (6, 5), (7, 7), (8, 15), (156, 4), (167, 10), (26, 15), (62, 11), (63, 6), (64, 14), (27, 13), (28, 11), (65, 12), (32, 7), (55, 14), (33, 10), (9, 8), (10, 11), (159, 1), (11, 13), (21, 3), (68, 13), (96, 2), (99, 12)]"
58,"[(105, 8), (17, 11), (168, 5), (1, 1), (29, 12), (149, 12), (2, 7), (60, 4), (160, 11), (89, 3), (30, 14), (4, 11), (90, 5), (5, 13), (139, 2), (7, 7), (22, 1), (6, 5), (150, 13), (106, 15), (26, 15), (69, 5), (154, 8), (18, 2), (173, 8), (107, 8), (70, 15), (73, 2), (142, 3), (8, 12), (71, 13), (93, 8), (72, 10), (94, 1), (151, 8), (27, 13), (120, 13), (143, 11), (155, 9), (121, 5), (144, 14), (19, 7), (40, 4), (174, 4), (74, 13), (95, 8), (9, 8), (148, 5), (56, 10), (57, 5), (41, 15), (20, 15), (75, 13), (10, 7), (76, 2), (122, 10), (59, 3), (42, 12), (78, 7), (157, 7), (158, 11), (85, 11), (11, 6), (21, 10), (87, 8), (45, 4), (46, 3), (47, 15), (3, 2), (49, 5), (134, 6), (135, 3), (34, 3), (35, 13), (36, 9), (39, 5), (86, 4), (129, 9), (130, 2), (156, 4), (159, 5), (138, 2), (132, 1), (161, 15), (50, 1), (23, 15), (31, 4), (32, 7), (33, 10), (24, 11), (162, 2), (133, 4), (163, 11), (164, 11), (167, 10), (25, 12), (28, 11), (96, 2), (99, 12)]"
59,"[(89, 13), (17, 15), (144, 15), (149, 12), (107, 8), (56, 10), (154, 8), (168, 5), (105, 8), (152, 13), (122, 10), (40, 4), (78, 4), (51, 3), (60, 5), (69, 9), (106, 2), (153, 2), (139, 10), (129, 9), (70, 10), (7, 7), (8, 12), (157, 7), (100, 13), (29, 3), (140, 1), (173, 9), (71, 13), (134, 6), (34, 3), (73, 10), (130, 2), (115, 4), (18, 6), (57, 5), (82, 1), (135, 1), (158, 7), (148, 9), (72, 14), (9, 8), (141, 10), (35, 1), (138, 2), (19, 8), (30, 14), (20, 2), (74, 5), (101, 1), (117, 14), (102, 14), (59, 12), (75, 13), (155, 15), (76, 4), (143, 14), (160, 11), (116, 6), (22, 11), (26, 15), (27, 13), (132, 1), (174, 4), (54, 10), (52, 10), (36, 9), (133, 4), (31, 4), (103, 3), (32, 7), (118, 5), (104, 14), (23, 15), (1, 1), (2, 7), (3, 4), (5, 6), (4, 11), (156, 4), (159, 5), (6, 3), (53, 14), (161, 10), (165, 12), (10, 9), (11, 1), (39, 9), (166, 7), (33, 10), (55, 14), (167, 10), (21, 3), (24, 11), (25, 12), (28, 11)]"
60,"[(89, 3), (107, 6), (144, 15), (105, 11), (56, 10), (22, 1), (100, 6), (154, 5), (29, 12), (106, 2), (122, 11), (157, 6), (60, 3), (149, 15), (69, 4), (73, 10), (158, 7), (160, 15), (148, 5), (101, 9), (57, 7), (23, 15), (17, 13), (78, 4), (155, 9), (168, 6), (1, 5), (102, 13), (40, 4), (51, 10), (30, 14), (2, 7), (5, 6), (18, 2), (103, 3), (152, 15), (6, 3), (70, 11), (4, 10), (31, 4), (71, 12), (156, 4), (159, 5), (74, 13), (88, 12), (34, 3), (153, 2), (19, 10), (20, 15), (108, 1), (110, 15), (54, 10), (134, 6), (109, 6), (75, 13), (111, 10), (136, 8), (72, 14), (137, 1), (170, 14), (7, 7), (171, 14), (76, 3), (35, 1), (139, 10), (24, 11), (3, 4), (140, 6), (141, 9), (59, 3), (104, 5), (25, 12), (161, 10), (162, 13), (32, 7), (138, 2), (36, 9), (143, 14), (123, 10), (12, 8), (172, 6), (13, 8), (39, 9), (163, 14), (164, 11), (167, 12), (21, 5), (127, 13), (52, 10), (128, 11), (26, 15), (27, 13), (28, 11), (53, 13), (133, 8), (55, 14), (33, 6)]"
61,"[(154, 14), (139, 2), (78, 7), (60, 4), (69, 1), (122, 10), (105, 9), (29, 12), (129, 1), (70, 15), (168, 5), (134, 6), (17, 15), (30, 6), (155, 8), (73, 12), (22, 11), (74, 13), (1, 1), (71, 9), (144, 12), (7, 7), (179, 1), (135, 1), (12, 2), (89, 10), (5, 8), (13, 6), (157, 12), (158, 11), (75, 13), (40, 4), (51, 3), (138, 2), (107, 6), (4, 10), (160, 6), (23, 15), (149, 12), (2, 7), (72, 14), (146, 14), (3, 2), (26, 15), (156, 4), (150, 13), (82, 11), (130, 2), (147, 8), (27, 13), (52, 10), (56, 2), (90, 15), (180, 3), (132, 1), (57, 7), (93, 8), (94, 15), (161, 15), (53, 13), (95, 2), (6, 3), (54, 13), (96, 2), (76, 7), (99, 12), (55, 14), (120, 1), (151, 5), (121, 13), (133, 4), (162, 2), (59, 12), (18, 2), (19, 10), (20, 15), (34, 2), (21, 9), (35, 8), (142, 3), (31, 4), (106, 2), (163, 15), (36, 9), (32, 7), (164, 6), (167, 12), (33, 10), (143, 6), (39, 13), (159, 5), (24, 11), (25, 12), (28, 11)]"
62,"[(160, 11), (89, 13), (73, 10), (1, 1), (17, 15), (122, 10), (29, 12), (4, 10), (149, 9), (78, 4), (107, 8), (60, 5), (105, 9), (115, 10), (61, 15), (117, 7), (168, 2), (161, 10), (22, 1), (169, 7), (139, 2), (154, 5), (140, 1), (134, 6), (56, 10), (144, 15), (146, 12), (2, 7), (34, 2), (74, 5), (147, 7), (116, 8), (90, 15), (88, 7), (157, 9), (152, 13), (135, 3), (138, 2), (3, 4), (165, 12), (18, 6), (158, 7), (30, 14), (155, 9), (141, 10), (19, 7), (143, 6), (35, 8), (118, 5), (166, 7), (129, 5), (167, 12), (62, 11), (131, 15), (23, 8), (40, 4), (5, 8), (20, 14), (6, 5), (24, 11), (63, 2), (25, 12), (64, 14), (51, 3), (75, 13), (54, 13), (55, 14), (91, 2), (26, 15), (57, 5), (59, 12), (132, 1), (92, 6), (94, 15), (27, 13), (28, 11), (65, 11), (106, 2), (133, 8), (31, 4), (32, 7), (68, 4), (36, 9), (39, 5), (33, 10), (95, 12), (153, 8), (7, 7), (52, 10), (53, 14), (156, 4), (159, 5), (55, 14), (8, 15), (9, 12), (10, 11), (96, 2), (11, 6), (21, 10), (99, 10)]"
63,"[(154, 8), (160, 11), (29, 12), (105, 11), (149, 15), (73, 12), (30, 6), (161, 10), (107, 6), (122, 11), (22, 1), (152, 10), (168, 5), (89, 11), (74, 3), (155, 8), (7, 7), (144, 12), (157, 6), (153, 4), (14, 11), (40, 4), (75, 8), (60, 4), (181, 9), (90, 5), (1, 5), (165, 12), (119, 1), (146, 12), (4, 12), (78, 4), (158, 1), (129, 1), (139, 10), (69, 8), (147, 7), (70, 15), (71, 13), (134, 6), (131, 13), (17, 11), (23, 15), (18, 2), (24, 11), (25, 12), (2, 5), (106, 2), (31, 4), (15, 2), (72, 15), (166, 7), (41, 8), (132, 1), (79, 14), (16, 5), (93, 6), (56, 10), (167, 12), (156, 4), (42, 12), (43, 7), (5, 6), (3, 2), (76, 7), (135, 6), (138, 2), (140, 6), (141, 11), (6, 5), (143, 14), (44, 2), (19, 7), (57, 5), (94, 15), (59, 3), (32, 7), (95, 12), (80, 6), (97, 7), (98, 10), (99, 12), (81, 14), (46, 3), (20, 2), (159, 1), (21, 9), (34, 2), (33, 6), (133, 4), (47, 6), (48, 9), (50, 5), (26, 15), (27, 13), (35, 1), (28, 11), (36, 9), (39, 13)]"
64,"[(160, 6), (60, 3), (73, 2), (7, 7), (29, 3), (107, 13), (69, 8), (14, 15), (89, 4), (154, 8), (56, 2), (144, 12), (105, 9), (155, 15), (17, 15), (157, 9), (70, 11), (71, 13), (1, 1), (168, 2), (72, 10), (173, 9), (148, 5), (57, 7), (30, 14), (174, 4), (74, 13), (120, 13), (158, 7), (121, 13), (75, 13), (34, 2), (35, 13), (36, 9), (39, 5), (76, 3), (4, 10), (78, 4), (79, 15), (22, 1), (90, 10), (93, 10), (94, 15), (95, 12), (97, 9), (156, 4), (106, 15), (159, 5), (98, 10), (161, 15), (165, 12), (81, 12), (5, 13), (40, 4), (80, 6), (41, 8), (99, 11), (59, 12), (42, 12), (45, 4), (15, 3), (2, 7), (3, 2), (149, 15), (152, 15), (23, 8), (16, 5), (139, 2), (140, 6), (134, 6), (136, 8), (18, 6), (137, 1), (153, 6), (141, 10), (122, 11), (26, 15), (166, 7), (27, 13), (6, 3), (143, 11), (46, 3), (24, 5), (123, 10), (167, 12), (127, 13), (128, 2), (19, 7), (138, 2), (20, 14), (21, 10), (133, 8), (47, 15), (48, 9), (31, 4), (25, 12), (28, 11), (50, 1), (32, 7), (33, 10)]"
65,"[(73, 2), (168, 2), (149, 9), (154, 14), (34, 3), (56, 10), (89, 10), (122, 11), (157, 6), (90, 15), (91, 2), (78, 7), (60, 3), (92, 1), (94, 1), (58, 11), (107, 3), (95, 12), (79, 15), (81, 12), (61, 5), (105, 9), (181, 3), (158, 1), (144, 14), (160, 11), (35, 1), (80, 8), (161, 15), (152, 15), (146, 12), (59, 3), (1, 5), (106, 15), (74, 13), (162, 2), (139, 10), (7, 7), (62, 11), (36, 9), (129, 1), (131, 13), (147, 7), (132, 1), (163, 15), (164, 11), (153, 6), (4, 11), (8, 15), (9, 12), (29, 3), (30, 14), (134, 6), (136, 8), (137, 8), (155, 9), (22, 11), (10, 7), (5, 6), (39, 13), (63, 2), (64, 14), (142, 3), (11, 6), (143, 14), (17, 13), (133, 8), (23, 15), (119, 6), (24, 11), (25, 12), (6, 3), (138, 2), (96, 2), (99, 12), (2, 5), (18, 6), (167, 10), (65, 12), (68, 13), (75, 13), (156, 4), (159, 5), (3, 4), (19, 10), (20, 15), (21, 5), (31, 4), (40, 4), (26, 15), (27, 13), (41, 15), (42, 12), (45, 13), (28, 11), (46, 3), (47, 6), (32, 7), (33, 6), (48, 9), (50, 1)]"
66,"[(154, 14), (107, 6), (157, 6), (1, 3), (160, 11), (60, 3), (17, 13), (73, 8), (144, 12), (115, 4), (78, 7), (116, 6), (2, 5), (158, 11), (145, 13), (139, 10), (5, 8), (134, 6), (149, 12), (18, 2), (61, 10), (29, 3), (135, 6), (88, 12), (34, 3), (89, 11), (168, 2), (150, 13), (90, 10), (22, 1), (30, 6), (117, 7), (122, 11), (19, 7), (105, 9), (129, 5), (175, 9), (155, 15), (131, 13), (4, 10), (161, 10), (23, 15), (162, 2), (163, 15), (176, 6), (40, 4), (24, 11), (74, 5), (3, 4), (142, 12), (151, 8), (20, 15), (26, 15), (93, 8), (62, 15), (138, 2), (106, 2), (156, 4), (132, 1), (35, 13), (6, 3), (94, 9), (75, 4), (177, 9), (25, 12), (63, 10), (143, 11), (133, 4), (159, 1), (41, 15), (56, 10), (7, 7), (58, 11), (64, 6), (65, 12), (164, 11), (27, 2), (28, 8), (167, 10), (42, 12), (68, 3), (43, 7), (12, 4), (13, 8), (21, 10), (44, 2), (46, 3), (118, 5), (47, 15), (49, 14), (31, 4), (50, 1), (59, 12), (32, 7), (33, 10), (36, 9), (95, 10), (96, 2), (99, 12), (39, 9)]"
67,"[(89, 13), (17, 11), (1, 5), (73, 12), (2, 7), (90, 15), (105, 9), (144, 14), (145, 3), (107, 8), (74, 13), (93, 10), (168, 5), (154, 5), (56, 2), (173, 12), (122, 11), (29, 3), (157, 7), (129, 5), (158, 7), (149, 9), (112, 3), (131, 15), (57, 5), (113, 15), (78, 7), (82, 9), (150, 13), (60, 5), (3, 4), (114, 1), (134, 6), (136, 8), (69, 5), (106, 2), (151, 12), (5, 6), (132, 1), (75, 4), (70, 10), (6, 5), (160, 15), (4, 12), (71, 12), (94, 12), (95, 2), (155, 9), (40, 4), (72, 10), (139, 10), (133, 8), (142, 12), (76, 2), (34, 2), (35, 13), (36, 9), (18, 6), (174, 4), (22, 11), (39, 9), (51, 3), (19, 10), (23, 8), (20, 15), (30, 6), (31, 4), (137, 8), (24, 11), (143, 6), (161, 10), (165, 8), (59, 3), (156, 4), (159, 5), (54, 13), (55, 14), (7, 7), (14, 15), (15, 4), (16, 14), (166, 7), (167, 12), (21, 9), (32, 7), (33, 10), (138, 2), (52, 10), (96, 2), (99, 10), (53, 13), (26, 15), (25, 12), (27, 2), (55, 14), (28, 8)]"
68,"[(89, 13), (73, 10), (122, 11), (129, 9), (154, 8), (17, 11), (157, 7), (168, 6), (149, 12), (155, 15), (34, 3), (144, 12), (107, 8), (100, 6), (179, 1), (60, 11), (101, 1), (18, 2), (180, 3), (139, 10), (158, 11), (102, 6), (156, 4), (56, 10), (69, 8), (145, 3), (74, 13), (142, 12), (108, 1), (110, 15), (109, 14), (143, 14), (160, 11), (1, 1), (40, 4), (161, 10), (2, 5), (103, 4), (159, 5), (57, 7), (105, 8), (70, 10), (111, 9), (71, 13), (72, 15), (106, 15), (29, 12), (75, 8), (19, 8), (150, 6), (20, 15), (151, 12), (3, 4), (59, 3), (35, 1), (104, 5), (5, 6), (76, 3), (51, 3), (22, 11), (23, 8), (162, 2), (4, 11), (54, 13), (24, 5), (130, 2), (78, 4), (6, 5), (83, 5), (84, 1), (55, 14), (52, 10), (30, 14), (7, 7), (25, 12), (8, 15), (53, 13), (31, 4), (26, 15), (9, 3), (10, 11), (132, 1), (133, 8), (55, 14), (134, 6), (135, 6), (138, 2), (11, 15), (36, 9), (27, 13), (21, 9), (28, 11), (163, 15), (164, 11), (39, 5), (167, 12), (32, 7), (33, 10)]"
69,"[(89, 13), (107, 6), (90, 5), (168, 6), (119, 1), (29, 3), (139, 10), (1, 1), (34, 3), (144, 12), (73, 12), (105, 9), (17, 15), (149, 15), (78, 7), (134, 6), (154, 8), (7, 7), (106, 2), (79, 15), (56, 10), (157, 6), (12, 4), (175, 1), (93, 8), (60, 11), (158, 7), (176, 4), (80, 7), (5, 13), (37, 10), (160, 6), (135, 6), (61, 1), (122, 10), (6, 5), (94, 15), (152, 10), (18, 6), (129, 9), (177, 8), (38, 12), (22, 11), (142, 12), (13, 4), (81, 12), (2, 7), (95, 2), (74, 13), (75, 4), (161, 10), (97, 7), (98, 1), (23, 8), (143, 6), (153, 6), (99, 11), (19, 10), (3, 2), (155, 15), (26, 15), (156, 4), (4, 11), (20, 2), (58, 11), (27, 13), (162, 13), (163, 15), (164, 11), (62, 11), (21, 5), (39, 13), (63, 14), (30, 14), (31, 4), (24, 11), (145, 13), (25, 12), (40, 4), (159, 5), (51, 10), (64, 14), (59, 12), (32, 7), (33, 10), (65, 12), (167, 12), (130, 2), (28, 8), (68, 4), (54, 10), (138, 2), (132, 1), (133, 8), (55, 14), (52, 10), (53, 13), (55, 14)]"
70,"[(139, 2), (154, 8), (34, 2), (160, 6), (7, 7), (157, 9), (107, 8), (73, 10), (89, 11), (60, 3), (78, 4), (22, 11), (56, 2), (155, 9), (23, 15), (14, 15), (149, 12), (58, 11), (122, 11), (161, 10), (1, 5), (142, 3), (37, 7), (165, 12), (29, 3), (74, 5), (4, 11), (17, 13), (168, 2), (100, 6), (30, 14), (143, 14), (101, 1), (102, 6), (69, 4), (31, 4), (15, 2), (158, 7), (88, 15), (2, 5), (24, 5), (75, 8), (40, 4), (51, 10), (18, 2), (70, 14), (129, 5), (103, 6), (52, 10), (19, 7), (181, 11), (108, 1), (5, 13), (26, 15), (105, 11), (104, 11), (27, 2), (106, 15), (25, 12), (20, 2), (71, 13), (144, 14), (72, 6), (38, 12), (6, 5), (53, 13), (110, 13), (16, 14), (146, 8), (166, 7), (3, 4), (156, 4), (76, 2), (28, 8), (147, 8), (131, 13), (54, 10), (159, 5), (32, 7), (39, 5), (150, 6), (151, 5), (109, 4), (132, 1), (111, 7), (133, 8), (55, 14), (21, 9), (33, 10), (134, 6), (135, 6), (138, 2), (59, 3), (167, 10)]"
71,"[(168, 6), (89, 13), (134, 6), (78, 7), (56, 10), (107, 13), (139, 2), (1, 3), (29, 3), (73, 10), (149, 12), (60, 3), (74, 3), (154, 5), (135, 1), (34, 2), (144, 12), (105, 11), (142, 12), (138, 2), (69, 8), (57, 5), (2, 5), (4, 11), (145, 3), (88, 15), (30, 6), (70, 10), (40, 4), (157, 12), (155, 15), (108, 8), (22, 11), (100, 4), (35, 8), (23, 8), (71, 9), (75, 8), (24, 5), (156, 4), (143, 14), (31, 4), (106, 15), (150, 13), (151, 12), (101, 1), (36, 9), (59, 12), (39, 13), (102, 13), (110, 13), (17, 11), (18, 6), (3, 4), (41, 8), (19, 7), (20, 15), (103, 4), (109, 4), (111, 9), (72, 6), (122, 10), (158, 11), (159, 5), (123, 10), (124, 4), (125, 13), (126, 12), (76, 14), (7, 7), (170, 14), (14, 12), (32, 7), (33, 10), (160, 6), (15, 4), (5, 8), (161, 10), (165, 8), (104, 11), (128, 11), (166, 7), (171, 14), (172, 6), (25, 12), (16, 14), (133, 4), (26, 15), (6, 3), (27, 13), (21, 3), (167, 10), (28, 11), (42, 12), (43, 7), (44, 11), (46, 3), (47, 15), (49, 14), (50, 8)]"
72,"[(89, 13), (1, 5), (105, 8), (160, 15), (107, 3), (144, 12), (40, 4), (4, 12), (5, 13), (100, 4), (108, 8), (56, 10), (2, 7), (73, 10), (146, 12), (78, 7), (88, 15), (58, 11), (60, 4), (154, 14), (17, 11), (109, 15), (168, 6), (155, 15), (169, 7), (29, 12), (30, 6), (3, 2), (122, 10), (34, 3), (35, 1), (149, 15), (101, 10), (102, 14), (139, 10), (150, 6), (61, 3), (18, 2), (103, 3), (129, 5), (19, 8), (104, 14), (7, 7), (22, 1), (140, 6), (6, 3), (23, 15), (147, 7), (51, 10), (110, 13), (134, 6), (130, 12), (24, 11), (25, 12), (62, 15), (66, 14), (20, 15), (74, 3), (135, 6), (161, 15), (157, 12), (12, 4), (165, 12), (132, 1), (67, 6), (75, 4), (158, 11), (138, 2), (52, 10), (13, 6), (133, 4), (21, 10), (53, 13), (68, 4), (106, 15), (55, 14), (36, 9), (59, 12), (141, 10), (143, 6), (156, 4), (159, 5), (166, 7), (151, 8), (54, 13), (111, 8), (55, 14), (26, 15), (27, 2), (39, 13), (28, 11), (31, 4), (32, 7), (33, 10), (167, 12)]"
73,"[(89, 11), (107, 13), (168, 6), (29, 12), (90, 12), (60, 5), (1, 5), (4, 11), (175, 14), (134, 6), (69, 1), (56, 10), (105, 9), (73, 12), (144, 14), (149, 9), (145, 3), (7, 7), (154, 8), (30, 6), (122, 11), (129, 1), (78, 7), (91, 7), (176, 6), (17, 11), (155, 8), (57, 5), (59, 12), (22, 1), (79, 15), (131, 15), (2, 7), (139, 2), (132, 1), (74, 3), (5, 6), (12, 10), (75, 4), (177, 8), (156, 4), (34, 2), (142, 12), (160, 15), (135, 1), (80, 3), (157, 7), (70, 6), (31, 4), (71, 13), (72, 15), (37, 10), (81, 12), (76, 4), (158, 1), (3, 4), (133, 8), (6, 5), (150, 6), (26, 15), (143, 6), (159, 5), (13, 4), (27, 13), (138, 2), (92, 15), (94, 15), (95, 12), (97, 9), (98, 10), (99, 10), (40, 4), (51, 3), (112, 3), (113, 15), (114, 7), (151, 5), (161, 15), (106, 15), (165, 4), (54, 10), (55, 14), (18, 6), (19, 8), (20, 15), (23, 15), (38, 12), (24, 11), (25, 12), (28, 11), (39, 5), (21, 3), (166, 7), (52, 10), (53, 14), (32, 7), (55, 14), (33, 10), (167, 12)]"
