Iteration,Makespan
308,536.6
309,633.0
310,625.0
311,618.3
312,601.2
313,674.5
314,770.5
315,1004.5
316,661.6999999999999
317,591.0
318,713.1
319,836.0
320,752.9999999999999
321,747.0
322,656.6999999999999
323,833.1
324,787.2999999999998
325,629.7
326,570.2
327,497.4000000000001
328,697.4000000000001
329,598.7
330,742.2
331,972
332,469.70000000000005
333,561.2
334,645.1
335,595.5
336,1010.9
337,728.0000000000001
338,784.0999999999999
339,666.0
340,921.3
341,693.0999999999999
342,838.6999999999999
343,803.4000000000001
344,788.1999999999999
345,589.8
346,707.7
347,869.7000000000002
348,895.5
349,964.9
350,914.0000000000001
351,740.8
352,648.3
353,942.3
354,939.4000000000001
355,1008.6999999999999
356,746.5
357,772.7
358,1073.3
359,494.3
360,849.0
361,710.1999999999999
362,889.4
363,889.4999999999999
364,963.1999999999999
365,783.1
366,895.8
367,635.4
368,833.0
369,812.6
370,824.8
371,1031.4
372,944.9
373,759.8999999999999
374,891.4999999999999
375,1028.6
376,949.4999999999999
377,1079.5
378,1024.3
379,1087.7
380,930.5999999999999
381,896.2
382,1127.8999999999996
383,1004.1999999999999
384,1206.6999999999998
385,824.5
386,969.9
387,875.8000000000001
388,1032.5
389,888.6
390,945.3000000000001
391,1026.1000000000001
392,869.0
393,1009.3
394,937.5999999999999
395,1049.3
396,946.4999999999999
397,895.0
398,1031.0
399,925.5
400,658.3
401,1282.1
402,894.2
403,935.1
404,854.0999999999999
405,904.4999999999999
406,821.4
407,906.6000000000001
408,837.0999999999999
409,1019.2
410,1150.6
411,1030.3
412,818.1999999999999
413,1176.6999999999998
414,931.4999999999999
415,1019.4
416,1057.1999999999998
417,968.1999999999999
418,992.9
419,892.1999999999998
420,724.6999999999999
421,861.1000000000001
422,1085.8999999999996
423,1131.1999999999998
424,1187.8999999999999
425,994.1999999999998
426,1093.0
427,1063.8999999999999
428,1225.3999999999999
429,1230.8999999999999
430,1014.9999999999999
431,1121.5
432,938.6999999999999
433,779.2
434,1127.7
435,996.5999999999999
436,1084.6
437,1176.0
438,961.6999999999999
439,1129.6999999999998
440,815.6
441,1159.1000000000001
442,1077.6
443,936.6999999999999
444,853.7
445,850.5
446,854.1999999999999
447,1026.6999999999998
448,1036.5
449,1199.5999999999997
450,1216.2
451,913.4999999999999
452,995.4
453,988.1
454,904.0
455,835.0999999999998
456,865.3000000000001
457,1014.4999999999999
458,738.5
459,822.3000000000001
460,813.9000000000001
461,994.0000000000001
462,730.4000000000001
463,926.9
464,702.1
465,691.9000000000001
466,666.3000000000001
467,790.0
468,841.9000000000001
469,748.4000000000001
470,682.5000000000001
471,924.0
472,519.4999999999999
473,906.3000000000001
474,768
475,1016.6
476,1002.4000000000001
477,751.5
478,824.9000000000001
479,651.2
480,673.4000000000001
481,868.6
482,909.7
483,974.1999999999999
484,903.8000000000001
485,633.7
486,1186.8999999999996
487,507.2
488,777.0999999999999
489,795.0000000000001
490,787.7
491,1203.3999999999999
492,630.3
493,928.9000000000001
494,968.1
495,710.4000000000001
496,959.5
497,1008.7
498,805.3
499,738.9000000000001
500,867.5
