Iteration,schedules
27,"[(28, 10), (197, 9), (88, 4), (226, 3), (227, 7), (207, 9), (210, 14), (32, 5), (182, 13), (183, 13), (223, 6), (225, 12), (140, 6), (141, 3), (145, 2), (148, 3), (8, 14), (12, 12), (23, 1), (108, 12), (1, 8), (56, 11), (57, 7), (58, 7), (59, 1), (61, 9), (62, 2), (64, 9), (65, 1), (66, 10), (48, 15), (201, 1), (202, 12), (72, 8), (200, 7), (13, 5), (198, 12), (176, 3), (179, 1), (180, 9), (74, 2), (79, 8), (80, 3), (120, 2), (102, 14), (187, 15), (189, 2), (190, 1), (216, 8), (219, 5), (128, 10), (135, 9), (136, 2), (138, 1), (150, 13), (162, 6), (123, 4), (124, 15), (193, 6), (92, 11), (93, 10), (94, 9), (95, 8), (96, 11), (195, 7), (220, 11), (30, 7), (42, 14), (212, 5), (165, 4), (175, 12), (144, 2), (109, 7), (111, 3), (112, 6), (206, 4), (101, 7), (214, 9), (104, 12), (196, 6), (194, 14), (191, 15), (49, 15), (50, 13), (51, 14), (52, 6), (73, 2), (89, 2), (139, 8), (37, 6), (33, 7), (35, 11), (211, 8), (38, 14), (14, 12), (22, 14), (199, 6), (90, 5), (103, 5), (29, 1), (55, 10), (43, 15), (181, 8), (221, 9), (2, 9), (105, 10), (91, 5), (3, 13), (44, 4), (192, 10), (31, 13), (222, 9), (121, 14), (213, 5), (24, 14), (4, 2), (215, 1), (6, 3), (25, 13), (106, 12), (7, 5), (5, 6), (107, 9), (39, 3), (40, 12), (149, 11), (45, 9), (46, 7), (41, 10), (47, 5), (122, 5), (26, 6), (127, 4), (114, 13), (117, 14), (113, 1), (185, 11), (118, 15), (186, 13), (27, 6), (119, 4)]"
28,"[(88, 4), (74, 6), (81, 1), (82, 4), (83, 9), (207, 9), (210, 14), (150, 8), (151, 8), (193, 3), (56, 11), (57, 7), (60, 8), (61, 1), (62, 2), (64, 9), (65, 1), (66, 10), (72, 8), (123, 2), (124, 15), (128, 10), (135, 9), (136, 2), (138, 1), (197, 9), (120, 2), (220, 13), (187, 5), (188, 6), (145, 2), (148, 3), (92, 3), (98, 9), (99, 7), (100, 2), (201, 1), (202, 12), (1, 12), (28, 10), (176, 3), (179, 1), (180, 9), (48, 15), (42, 14), (102, 14), (32, 5), (212, 7), (195, 7), (165, 7), (166, 14), (182, 13), (183, 13), (23, 6), (200, 5), (30, 14), (108, 12), (223, 8), (225, 12), (13, 5), (198, 12), (8, 14), (12, 12), (216, 7), (219, 5), (140, 6), (141, 3), (226, 14), (227, 7), (206, 5), (191, 15), (181, 5), (2, 10), (144, 2), (199, 4), (109, 7), (110, 13), (211, 8), (73, 15), (3, 13), (31, 13), (101, 7), (14, 12), (20, 10), (21, 8), (185, 11), (213, 1), (43, 8), (39, 3), (186, 10), (44, 4), (40, 12), (149, 11), (41, 10), (104, 12), (4, 2), (194, 12), (139, 8), (37, 6), (121, 15), (153, 15), (33, 9), (34, 8), (49, 15), (50, 2), (51, 14), (52, 6), (45, 9), (46, 11), (6, 3), (47, 5), (55, 10), (5, 6), (214, 9), (29, 14), (215, 1), (196, 6), (105, 10), (7, 12), (38, 12), (113, 6), (168, 2), (127, 4), (192, 10), (122, 2), (103, 5), (89, 3), (167, 6), (90, 5), (91, 5), (152, 4), (106, 12), (107, 9), (24, 14), (114, 15), (117, 14), (25, 13), (26, 5), (221, 8), (27, 6), (222, 9), (118, 15), (154, 10), (119, 4)]"
29,"[(150, 8), (158, 10), (102, 14), (216, 7), (219, 5), (120, 2), (193, 6), (201, 11), (203, 6), (204, 7), (205, 2), (28, 10), (187, 13), (188, 9), (1, 12), (74, 6), (79, 12), (80, 3), (128, 11), (129, 5), (133, 13), (134, 11), (200, 5), (92, 3), (98, 9), (99, 7), (100, 2), (108, 9), (56, 4), (57, 7), (60, 8), (61, 9), (62, 12), (64, 9), (65, 1), (66, 10), (145, 2), (148, 3), (140, 6), (142, 8), (143, 1), (13, 5), (195, 7), (8, 15), (10, 15), (11, 8), (220, 13), (198, 12), (226, 14), (228, 15), (72, 8), (207, 9), (208, 8), (209, 2), (123, 4), (125, 2), (126, 2), (30, 14), (182, 3), (183, 13), (48, 11), (165, 7), (169, 1), (212, 5), (23, 1), (176, 3), (179, 1), (180, 9), (197, 9), (223, 6), (225, 12), (88, 4), (32, 13), (42, 5), (109, 7), (111, 15), (112, 6), (211, 8), (149, 11), (37, 12), (206, 4), (159, 8), (49, 10), (50, 13), (51, 14), (52, 6), (43, 15), (185, 11), (104, 1), (44, 4), (73, 2), (144, 2), (33, 9), (36, 8), (181, 5), (38, 12), (139, 8), (191, 15), (45, 9), (2, 10), (24, 14), (14, 15), (22, 5), (101, 7), (194, 14), (196, 6), (192, 14), (186, 10), (160, 14), (199, 6), (55, 10), (29, 1), (161, 2), (6, 3), (7, 12), (46, 1), (47, 5), (103, 1), (105, 10), (39, 7), (31, 5), (25, 13), (3, 13), (40, 13), (4, 2), (41, 10), (5, 6), (121, 14), (213, 1), (113, 5), (122, 5), (26, 6), (214, 3), (27, 6), (215, 1), (127, 4), (89, 6), (90, 5), (91, 5), (106, 12), (107, 9), (114, 15), (117, 7), (118, 15), (119, 4), (221, 9), (222, 9)]"
30,"[(123, 4), (125, 2), (126, 2), (226, 3), (228, 15), (195, 7), (1, 12), (48, 6), (197, 9), (8, 14), (10, 11), (11, 7), (165, 4), (175, 15), (72, 8), (28, 10), (102, 2), (176, 8), (177, 6), (178, 2), (140, 6), (142, 8), (143, 1), (128, 10), (135, 9), (137, 15), (138, 1), (182, 13), (183, 13), (92, 3), (98, 4), (99, 7), (100, 2), (220, 11), (42, 5), (120, 2), (216, 8), (219, 5), (198, 12), (23, 1), (207, 9), (208, 8), (209, 8), (74, 2), (76, 11), (77, 15), (78, 6), (30, 14), (108, 5), (193, 3), (145, 10), (146, 1), (147, 9), (187, 5), (189, 2), (190, 1), (201, 11), (203, 6), (204, 7), (205, 2), (212, 7), (32, 5), (200, 7), (223, 6), (225, 12), (13, 5), (150, 8), (155, 6), (156, 12), (157, 1), (88, 11), (56, 13), (67, 6), (68, 10), (69, 6), (70, 4), (71, 14), (109, 7), (111, 3), (112, 6), (206, 5), (139, 4), (144, 2), (199, 4), (49, 10), (53, 4), (54, 7), (194, 14), (114, 13), (115, 4), (116, 7), (73, 15), (89, 6), (191, 4), (211, 8), (185, 3), (55, 10), (90, 5), (14, 12), (15, 9), (196, 2), (29, 14), (181, 5), (91, 5), (101, 10), (45, 12), (6, 12), (24, 14), (214, 9), (186, 10), (25, 13), (46, 1), (192, 14), (43, 15), (44, 4), (149, 11), (213, 1), (47, 5), (37, 9), (38, 14), (215, 1), (104, 12), (33, 7), (35, 11), (7, 12), (118, 15), (105, 10), (113, 6), (221, 8), (119, 6), (31, 9), (103, 1), (106, 12), (107, 9), (121, 15), (122, 2), (26, 5), (127, 8), (27, 6), (39, 3), (222, 8), (40, 12), (41, 10), (2, 9), (3, 13), (4, 2), (5, 6)]"
31,"[(28, 10), (8, 14), (10, 11), (11, 2), (187, 5), (188, 9), (197, 9), (220, 11), (32, 13), (198, 12), (92, 6), (93, 10), (94, 3), (97, 8), (96, 11), (176, 3), (177, 6), (178, 2), (42, 8), (72, 9), (182, 7), (183, 6), (13, 5), (165, 4), (172, 11), (212, 7), (223, 8), (225, 12), (150, 3), (158, 10), (128, 10), (135, 9), (137, 15), (138, 1), (88, 4), (201, 1), (202, 12), (123, 4), (124, 15), (102, 2), (207, 9), (210, 14), (226, 14), (227, 7), (48, 15), (200, 5), (216, 8), (218, 2), (140, 6), (141, 3), (74, 2), (84, 15), (120, 2), (195, 7), (56, 13), (67, 13), (68, 10), (69, 6), (70, 4), (71, 14), (23, 1), (145, 2), (146, 1), (147, 9), (30, 14), (193, 3), (1, 12), (108, 12), (144, 2), (139, 8), (174, 8), (109, 7), (111, 3), (112, 6), (104, 1), (49, 10), (50, 2), (51, 14), (52, 11), (149, 11), (206, 5), (199, 4), (211, 8), (105, 10), (159, 6), (73, 15), (31, 13), (191, 15), (173, 4), (29, 14), (43, 8), (44, 4), (160, 7), (121, 15), (127, 4), (101, 7), (185, 11), (24, 8), (6, 3), (196, 6), (186, 10), (25, 11), (7, 12), (2, 9), (14, 12), (16, 8), (17, 1), (103, 5), (181, 8), (3, 15), (4, 2), (55, 10), (194, 14), (5, 6), (45, 9), (192, 14), (89, 3), (214, 3), (90, 5), (113, 6), (114, 4), (115, 8), (116, 7), (91, 5), (118, 15), (106, 12), (107, 9), (46, 1), (47, 5), (119, 6), (26, 5), (213, 1), (27, 4), (215, 1), (221, 9), (37, 12), (38, 14), (161, 15), (122, 5), (222, 9), (39, 1), (40, 12), (41, 10), (33, 9), (36, 8)]"
32,"[(140, 6), (141, 3), (88, 4), (216, 8), (219, 5), (48, 15), (23, 1), (92, 11), (98, 9), (99, 7), (100, 2), (182, 7), (184, 15), (187, 13), (189, 2), (190, 1), (28, 10), (198, 12), (176, 3), (179, 1), (180, 9), (1, 12), (220, 13), (193, 3), (165, 4), (172, 13), (128, 10), (135, 9), (137, 15), (138, 1), (226, 14), (228, 15), (223, 9), (225, 12), (30, 2), (108, 14), (32, 5), (145, 2), (146, 1), (147, 9), (201, 11), (202, 12), (123, 2), (124, 5), (207, 9), (208, 8), (209, 2), (212, 5), (120, 2), (56, 3), (57, 7), (60, 8), (61, 9), (62, 2), (64, 9), (65, 1), (66, 10), (72, 8), (150, 8), (155, 6), (156, 12), (157, 9), (8, 4), (9, 5), (197, 9), (74, 6), (85, 1), (86, 2), (102, 14), (200, 5), (42, 5), (195, 4), (13, 5), (101, 7), (211, 8), (206, 5), (109, 7), (110, 13), (127, 4), (139, 8), (144, 2), (191, 4), (181, 8), (196, 6), (73, 15), (174, 8), (43, 8), (44, 4), (29, 15), (194, 14), (199, 4), (6, 13), (214, 9), (173, 6), (14, 12), (16, 8), (17, 1), (192, 10), (149, 11), (104, 1), (24, 14), (103, 8), (7, 9), (33, 6), (36, 8), (49, 10), (53, 4), (54, 7), (213, 1), (55, 10), (39, 3), (215, 1), (113, 6), (31, 13), (45, 9), (121, 5), (37, 12), (38, 14), (40, 12), (105, 10), (89, 3), (46, 7), (185, 11), (90, 5), (91, 5), (41, 10), (47, 5), (186, 10), (221, 8), (2, 10), (106, 12), (107, 9), (222, 9), (114, 11), (115, 4), (116, 7), (122, 5), (118, 15), (3, 13), (119, 6), (4, 2), (5, 6), (25, 13), (26, 5), (27, 4)]"
33,"[(193, 6), (150, 8), (162, 1), (128, 11), (135, 9), (136, 2), (138, 1), (32, 5), (88, 4), (108, 12), (212, 7), (200, 5), (13, 5), (92, 3), (93, 10), (94, 3), (97, 8), (96, 11), (201, 1), (202, 12), (165, 4), (166, 14), (226, 14), (227, 7), (197, 9), (72, 9), (74, 2), (79, 12), (80, 3), (207, 9), (210, 14), (1, 12), (220, 13), (140, 6), (141, 6), (48, 15), (30, 2), (216, 8), (217, 1), (56, 13), (57, 7), (58, 7), (59, 3), (61, 9), (62, 2), (63, 2), (66, 10), (223, 8), (225, 13), (28, 10), (120, 2), (8, 14), (10, 11), (11, 7), (145, 2), (148, 3), (198, 12), (187, 15), (188, 6), (102, 2), (176, 3), (177, 6), (178, 2), (123, 4), (125, 10), (126, 13), (23, 6), (195, 7), (42, 14), (182, 13), (184, 15), (181, 5), (73, 15), (196, 6), (109, 7), (110, 13), (14, 12), (20, 10), (21, 8), (167, 3), (211, 8), (144, 2), (33, 9), (35, 11), (199, 4), (206, 5), (49, 10), (53, 4), (54, 7), (45, 9), (139, 8), (191, 4), (194, 14), (221, 7), (37, 6), (104, 12), (222, 9), (103, 5), (6, 3), (192, 10), (89, 3), (43, 8), (101, 7), (44, 4), (39, 1), (90, 5), (40, 12), (91, 5), (31, 5), (149, 11), (46, 1), (213, 5), (38, 14), (55, 12), (41, 10), (127, 4), (47, 1), (185, 11), (121, 15), (29, 1), (7, 12), (168, 12), (186, 13), (114, 10), (117, 14), (24, 14), (214, 3), (215, 1), (25, 13), (26, 5), (2, 10), (27, 6), (105, 13), (106, 12), (122, 2), (3, 13), (107, 9), (4, 2), (5, 6), (113, 6), (118, 15), (119, 6)]"
34,"[(150, 8), (162, 1), (216, 7), (217, 1), (201, 11), (202, 12), (8, 14), (9, 5), (48, 6), (197, 9), (92, 3), (93, 10), (94, 9), (95, 8), (96, 11), (56, 4), (57, 7), (58, 7), (59, 3), (61, 1), (62, 2), (64, 9), (65, 1), (66, 10), (200, 5), (72, 9), (195, 7), (176, 8), (179, 5), (180, 9), (207, 9), (210, 14), (145, 2), (148, 3), (28, 10), (187, 13), (189, 2), (190, 14), (42, 14), (102, 2), (108, 14), (220, 15), (182, 13), (183, 13), (1, 8), (123, 4), (125, 11), (126, 2), (198, 12), (212, 5), (23, 6), (128, 11), (135, 5), (137, 15), (138, 1), (223, 6), (224, 15), (226, 3), (227, 7), (120, 2), (165, 7), (169, 1), (193, 3), (30, 9), (13, 5), (32, 13), (74, 2), (85, 6), (86, 2), (88, 4), (140, 6), (141, 3), (199, 4), (104, 12), (144, 2), (139, 8), (191, 4), (43, 8), (73, 15), (192, 10), (109, 7), (111, 3), (112, 6), (31, 13), (211, 13), (181, 8), (14, 12), (20, 10), (21, 8), (6, 3), (185, 15), (7, 12), (186, 10), (44, 4), (45, 9), (33, 6), (36, 8), (29, 15), (127, 4), (194, 14), (214, 3), (121, 5), (103, 1), (24, 14), (105, 10), (206, 4), (122, 5), (101, 7), (37, 12), (196, 2), (106, 12), (107, 9), (89, 6), (90, 5), (38, 14), (213, 6), (215, 1), (46, 1), (47, 5), (91, 5), (49, 15), (50, 2), (51, 15), (52, 6), (113, 6), (221, 9), (55, 10), (222, 9), (25, 13), (149, 11), (26, 5), (27, 6), (39, 7), (114, 13), (117, 14), (2, 2), (3, 13), (4, 2), (118, 11), (119, 6), (40, 13), (5, 1), (41, 4)]"
35,"[(23, 6), (197, 9), (28, 10), (145, 2), (146, 1), (147, 9), (195, 7), (128, 11), (135, 9), (136, 2), (138, 1), (220, 13), (212, 5), (48, 15), (150, 8), (151, 1), (32, 13), (193, 3), (56, 4), (67, 6), (68, 10), (69, 6), (70, 4), (71, 14), (176, 3), (177, 8), (178, 2), (8, 14), (12, 12), (120, 2), (42, 14), (226, 3), (228, 15), (74, 2), (76, 11), (77, 15), (78, 6), (108, 12), (200, 7), (88, 4), (198, 12), (223, 7), (224, 11), (187, 5), (188, 9), (92, 3), (93, 3), (94, 9), (95, 8), (96, 4), (165, 7), (166, 14), (102, 14), (201, 1), (202, 13), (140, 6), (142, 8), (143, 1), (216, 8), (218, 2), (72, 9), (13, 5), (30, 14), (207, 9), (210, 14), (123, 13), (125, 2), (126, 2), (1, 12), (182, 7), (184, 15), (149, 14), (14, 12), (15, 1), (206, 5), (144, 2), (213, 1), (191, 15), (109, 7), (110, 13), (101, 10), (139, 4), (196, 6), (33, 7), (35, 11), (31, 9), (192, 10), (194, 12), (185, 3), (167, 6), (168, 2), (49, 10), (50, 13), (51, 14), (52, 6), (199, 4), (211, 8), (6, 12), (104, 1), (89, 6), (181, 5), (90, 5), (105, 10), (29, 1), (7, 12), (153, 14), (127, 4), (55, 10), (39, 3), (45, 12), (40, 12), (114, 13), (115, 8), (116, 7), (186, 13), (221, 8), (222, 9), (103, 8), (106, 12), (37, 12), (43, 15), (24, 14), (38, 14), (91, 5), (44, 4), (107, 9), (118, 15), (2, 10), (121, 15), (73, 15), (3, 13), (214, 3), (215, 1), (4, 2), (46, 7), (113, 6), (5, 6), (41, 13), (47, 1), (119, 6), (122, 5), (152, 4), (154, 10), (25, 13), (26, 5), (27, 6)]"
36,"[(48, 6), (176, 3), (179, 1), (180, 9), (226, 14), (227, 7), (42, 5), (198, 12), (220, 11), (187, 13), (188, 6), (165, 4), (169, 1), (207, 9), (210, 14), (32, 5), (195, 7), (140, 6), (141, 3), (30, 2), (56, 10), (57, 7), (58, 7), (59, 3), (61, 9), (62, 2), (64, 9), (65, 1), (66, 10), (200, 5), (145, 2), (148, 3), (108, 12), (88, 3), (92, 11), (93, 10), (94, 9), (95, 8), (96, 11), (128, 11), (135, 9), (136, 2), (138, 1), (23, 1), (150, 8), (151, 1), (1, 8), (123, 4), (125, 2), (126, 2), (74, 2), (76, 11), (77, 15), (78, 6), (102, 14), (197, 9), (223, 8), (225, 12), (72, 8), (13, 5), (28, 2), (216, 7), (218, 7), (8, 15), (9, 5), (201, 1), (202, 12), (182, 13), (183, 13), (193, 3), (120, 2), (212, 5), (144, 2), (101, 7), (109, 7), (110, 13), (139, 8), (181, 8), (199, 4), (73, 15), (104, 12), (206, 4), (49, 15), (50, 2), (51, 14), (52, 6), (152, 14), (194, 14), (153, 13), (14, 12), (22, 9), (196, 6), (213, 1), (105, 10), (55, 10), (121, 15), (33, 6), (34, 8), (6, 3), (24, 5), (45, 12), (211, 13), (103, 5), (43, 15), (89, 6), (191, 15), (90, 5), (214, 3), (91, 5), (25, 13), (44, 4), (215, 1), (29, 1), (185, 11), (113, 6), (46, 7), (31, 13), (37, 12), (47, 5), (38, 14), (192, 14), (186, 10), (106, 12), (149, 11), (39, 1), (40, 12), (221, 9), (127, 4), (26, 5), (107, 9), (27, 6), (122, 2), (154, 7), (222, 9), (41, 10), (114, 10), (117, 14), (2, 10), (3, 13), (4, 2), (118, 15), (119, 4), (7, 5), (5, 1)]"
37,"[(198, 12), (120, 2), (102, 14), (187, 5), (189, 2), (190, 1), (72, 8), (30, 7), (140, 6), (141, 3), (13, 5), (226, 3), (227, 7), (197, 9), (223, 7), (224, 11), (182, 13), (183, 13), (128, 11), (129, 10), (130, 4), (131, 12), (132, 7), (134, 11), (212, 5), (48, 15), (201, 1), (203, 6), (204, 7), (205, 2), (108, 12), (74, 6), (75, 3), (1, 10), (200, 7), (123, 4), (125, 2), (126, 2), (92, 3), (98, 9), (99, 12), (100, 2), (42, 14), (220, 15), (23, 6), (150, 8), (158, 10), (145, 2), (148, 3), (56, 11), (67, 6), (68, 10), (69, 6), (70, 4), (71, 14), (195, 7), (165, 4), (166, 14), (32, 13), (176, 8), (177, 8), (178, 2), (28, 10), (216, 8), (218, 2), (8, 14), (9, 5), (193, 3), (88, 4), (207, 9), (210, 14), (144, 2), (37, 12), (199, 4), (109, 7), (110, 13), (214, 9), (33, 6), (36, 8), (191, 15), (181, 5), (49, 10), (53, 4), (54, 7), (139, 8), (211, 8), (206, 5), (55, 10), (73, 15), (101, 7), (159, 6), (14, 12), (16, 8), (17, 1), (168, 2), (167, 6), (213, 1), (121, 14), (89, 3), (90, 5), (215, 1), (160, 7), (29, 1), (38, 14), (6, 3), (104, 1), (91, 5), (185, 3), (45, 12), (149, 11), (31, 9), (194, 12), (2, 9), (46, 7), (196, 6), (39, 7), (192, 14), (40, 12), (3, 13), (186, 13), (113, 1), (161, 2), (103, 1), (105, 10), (122, 5), (127, 4), (106, 12), (4, 2), (41, 4), (5, 6), (221, 7), (43, 15), (7, 12), (107, 9), (222, 9), (44, 4), (47, 5), (24, 14), (25, 13), (26, 5), (27, 6), (114, 13), (117, 14), (118, 15), (119, 6)]"
38,"[(74, 6), (85, 1), (86, 2), (23, 6), (123, 4), (125, 11), (126, 2), (200, 5), (88, 11), (150, 8), (151, 8), (207, 9), (208, 8), (209, 2), (8, 14), (9, 5), (32, 13), (56, 10), (57, 7), (58, 7), (59, 3), (61, 9), (62, 12), (64, 9), (65, 1), (66, 10), (108, 12), (182, 3), (184, 15), (145, 2), (148, 3), (216, 7), (218, 2), (223, 6), (224, 11), (198, 12), (92, 3), (98, 9), (99, 7), (100, 2), (201, 1), (203, 6), (204, 7), (205, 15), (165, 4), (175, 15), (195, 7), (30, 2), (128, 10), (135, 9), (137, 13), (138, 1), (187, 15), (189, 2), (190, 1), (226, 14), (228, 5), (120, 2), (220, 11), (102, 14), (193, 3), (176, 8), (177, 6), (178, 2), (212, 5), (1, 12), (197, 9), (28, 10), (48, 6), (72, 9), (13, 5), (42, 14), (140, 6), (141, 3), (152, 4), (139, 8), (199, 4), (181, 5), (49, 10), (53, 4), (54, 7), (101, 7), (31, 13), (149, 11), (191, 4), (144, 2), (206, 5), (185, 3), (73, 15), (196, 6), (104, 1), (109, 7), (111, 3), (112, 6), (14, 12), (22, 14), (55, 10), (192, 14), (213, 6), (211, 8), (105, 13), (6, 3), (186, 10), (194, 12), (89, 3), (90, 5), (37, 12), (43, 8), (38, 14), (121, 15), (44, 4), (91, 5), (153, 15), (24, 14), (103, 4), (106, 12), (29, 14), (154, 10), (214, 9), (107, 9), (215, 1), (2, 8), (3, 13), (33, 7), (35, 11), (4, 2), (5, 6), (113, 6), (221, 8), (127, 8), (222, 9), (122, 2), (7, 10), (45, 6), (39, 1), (40, 12), (46, 1), (47, 5), (25, 13), (41, 10), (26, 5), (27, 6), (114, 13), (115, 8), (116, 7), (118, 15), (119, 6)]"
39,"[(123, 4), (125, 2), (126, 2), (30, 2), (23, 6), (1, 12), (102, 14), (88, 11), (92, 3), (98, 9), (99, 7), (100, 2), (223, 8), (224, 15), (200, 5), (195, 7), (226, 14), (228, 5), (128, 10), (135, 1), (136, 2), (138, 1), (176, 8), (177, 6), (178, 2), (212, 5), (140, 6), (141, 3), (165, 7), (172, 13), (74, 2), (84, 15), (187, 13), (188, 9), (182, 3), (183, 6), (8, 15), (10, 11), (11, 2), (198, 12), (220, 13), (150, 8), (155, 6), (156, 12), (157, 1), (193, 8), (197, 9), (201, 1), (203, 6), (204, 7), (205, 15), (72, 9), (108, 5), (216, 8), (219, 13), (32, 13), (42, 14), (28, 10), (13, 5), (145, 10), (148, 12), (48, 11), (207, 9), (208, 8), (209, 2), (56, 4), (57, 15), (58, 7), (59, 3), (61, 9), (62, 12), (64, 9), (65, 1), (66, 10), (120, 2), (101, 7), (144, 2), (174, 8), (109, 7), (111, 3), (112, 6), (33, 9), (35, 11), (14, 12), (18, 5), (19, 6), (211, 8), (199, 4), (206, 5), (49, 10), (50, 2), (51, 14), (52, 6), (173, 6), (6, 12), (104, 1), (55, 10), (121, 15), (103, 8), (37, 12), (105, 10), (38, 14), (139, 8), (185, 11), (122, 5), (181, 5), (113, 2), (196, 6), (43, 15), (191, 4), (192, 10), (44, 4), (73, 15), (31, 9), (213, 1), (186, 13), (214, 3), (215, 1), (89, 3), (2, 10), (7, 12), (24, 14), (106, 12), (90, 5), (107, 9), (29, 14), (91, 5), (127, 12), (114, 15), (115, 8), (116, 7), (3, 13), (4, 2), (194, 12), (5, 6), (149, 11), (25, 13), (118, 15), (45, 7), (119, 6), (46, 1), (47, 5), (221, 7), (26, 5), (222, 9), (39, 1), (40, 13), (41, 10), (27, 4)]"
40,"[(8, 14), (10, 11), (11, 2), (128, 10), (129, 10), (133, 13), (134, 11), (88, 4), (120, 2), (72, 8), (198, 12), (207, 9), (208, 8), (209, 8), (108, 13), (197, 9), (48, 6), (92, 3), (93, 3), (94, 3), (97, 15), (96, 4), (56, 11), (67, 6), (68, 10), (69, 6), (70, 4), (71, 14), (216, 7), (218, 7), (150, 8), (158, 10), (30, 2), (145, 2), (148, 3), (102, 14), (220, 11), (140, 6), (142, 8), (143, 1), (123, 4), (125, 2), (126, 2), (165, 7), (172, 10), (23, 1), (193, 6), (201, 1), (202, 12), (182, 3), (183, 13), (74, 5), (75, 9), (176, 8), (177, 6), (178, 2), (223, 6), (224, 11), (200, 5), (1, 12), (195, 5), (212, 7), (32, 5), (28, 2), (13, 5), (226, 14), (228, 15), (42, 14), (187, 15), (188, 9), (127, 4), (159, 6), (194, 14), (196, 6), (144, 2), (104, 12), (109, 7), (111, 3), (112, 3), (173, 6), (24, 14), (174, 8), (14, 12), (15, 1), (2, 9), (49, 15), (50, 2), (51, 14), (52, 6), (55, 10), (206, 5), (37, 6), (191, 4), (149, 11), (139, 8), (89, 2), (199, 4), (38, 14), (101, 10), (90, 5), (25, 13), (181, 5), (160, 7), (29, 1), (33, 9), (34, 8), (39, 1), (91, 5), (161, 15), (26, 6), (43, 8), (40, 12), (73, 15), (44, 4), (103, 5), (221, 9), (105, 13), (192, 10), (27, 6), (3, 13), (4, 2), (106, 12), (211, 8), (31, 13), (107, 9), (222, 9), (185, 11), (6, 3), (5, 1), (41, 10), (214, 9), (186, 13), (7, 12), (45, 9), (114, 13), (117, 14), (113, 2), (46, 1), (47, 5), (118, 15), (213, 1), (215, 1), (119, 6), (121, 14), (122, 5)]"
41,"[(42, 5), (195, 7), (74, 6), (87, 6), (197, 9), (193, 3), (207, 9), (210, 14), (8, 14), (10, 11), (11, 2), (140, 6), (141, 3), (30, 2), (198, 12), (182, 13), (184, 15), (13, 5), (216, 8), (219, 7), (108, 12), (145, 10), (146, 1), (147, 11), (201, 11), (202, 12), (1, 10), (200, 5), (212, 7), (102, 2), (120, 2), (150, 3), (162, 1), (165, 4), (170, 5), (171, 9), (32, 13), (123, 4), (125, 11), (126, 2), (226, 14), (228, 15), (48, 15), (176, 8), (179, 1), (180, 9), (56, 10), (57, 7), (60, 8), (61, 1), (62, 12), (63, 2), (66, 10), (88, 4), (220, 11), (28, 2), (187, 15), (189, 2), (190, 1), (23, 1), (223, 8), (225, 13), (92, 6), (98, 4), (99, 7), (100, 6), (72, 9), (128, 11), (135, 9), (136, 12), (138, 1), (144, 2), (109, 7), (111, 3), (112, 3), (199, 4), (194, 12), (206, 5), (89, 3), (127, 4), (14, 12), (15, 6), (29, 14), (49, 10), (53, 4), (54, 7), (101, 7), (149, 11), (90, 5), (33, 6), (36, 8), (113, 2), (73, 15), (104, 1), (105, 10), (6, 12), (211, 13), (139, 8), (181, 5), (191, 4), (55, 12), (45, 9), (37, 12), (2, 8), (185, 15), (103, 4), (91, 5), (38, 14), (186, 13), (196, 6), (43, 15), (44, 4), (24, 14), (106, 12), (7, 12), (46, 7), (3, 13), (4, 2), (47, 5), (192, 10), (107, 9), (214, 9), (221, 9), (222, 9), (121, 15), (213, 1), (5, 6), (215, 1), (31, 13), (114, 15), (117, 5), (122, 2), (118, 15), (119, 6), (25, 13), (26, 5), (27, 4), (39, 3), (40, 13), (41, 10)]"
