Iteration,schedules
21,"[(14, 8), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
22,"[(14, 8), (1, 4), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
23,"[(1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (14, 8), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
24,"[(1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (14, 8), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
25,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
26,"[(14, 8), (1, 4), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
27,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
28,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
29,"[(1, 4), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (14, 8), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
30,"[(1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (14, 8), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
31,"[(1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (14, 8), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
32,"[(1, 4), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (14, 8), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
33,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
34,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
35,"[(1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (14, 8), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
36,"[(1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (14, 8), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
37,"[(1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (14, 8), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
38,"[(1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (14, 8), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
39,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
40,"[(14, 8), (1, 4), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
41,"[(14, 8), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
42,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
43,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
44,"[(14, 8), (1, 4), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
45,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
46,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
47,"[(1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (14, 8), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
48,"[(14, 8), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
49,"[(14, 8), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (18, 7), (15, 5), (16, 13), (17, 3), (18, 14)]"
50,"[(14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (17, 3), (18, 7), (15, 5), (16, 13), (17, 2)]"
