Iteration,schedules
235,"[(12, 7), (43, 2), (1, 11), (16, 5), (7, 9), (84, 9), (26, 10), (13, 5), (58, 8), (101, 1), (87, 15), (88, 6), (33, 14), (31, 3), (59, 2), (105, 4), (79, 12), (121, 10), (140, 3), (106, 8), (38, 6), (141, 5), (27, 6), (122, 5), (45, 9), (89, 2), (125, 3), (46, 13), (137, 1), (156, 8), (158, 3), (159, 15), (160, 15), (171, 2), (172, 13), (176, 9), (177, 15), (180, 13), (181, 12), (80, 3), (47, 7), (14, 9), (39, 8), (57, 7), (15, 12), (40, 5), (41, 6), (157, 15), (44, 14), (90, 12), (91, 9), (8, 8), (17, 15), (76, 2), (34, 5), (144, 6), (32, 5), (60, 11), (145, 15), (164, 10), (165, 13), (107, 12), (28, 13), (124, 3), (166, 3), (29, 13), (30, 15), (19, 8), (20, 14), (103, 12), (173, 8), (42, 3), (92, 5), (104, 7), (95, 10), (9, 2), (63, 13), (67, 13), (68, 9), (69, 8), (70, 14), (75, 13), (11, 13), (96, 6), (97, 12), (98, 9), (99, 11), (178, 15), (77, 5), (146, 2), (110, 4), (100, 14), (179, 12), (78, 1), (147, 2), (111, 1), (182, 1), (112, 15), (114, 5), (183, 8), (115, 1), (150, 12), (3, 6), (4, 7), (5, 2), (6, 5)]"
236,"[(12, 7), (105, 4), (1, 11), (84, 12), (125, 6), (116, 3), (156, 8), (137, 1), (157, 2), (117, 10), (119, 10), (16, 5), (26, 8), (27, 6), (33, 4), (38, 1), (31, 3), (37, 9), (28, 13), (32, 5), (39, 5), (29, 2), (40, 3), (121, 10), (30, 15), (41, 8), (42, 3), (122, 7), (140, 10), (141, 15), (142, 7), (13, 1), (143, 15), (145, 15), (146, 12), (120, 14), (147, 2), (150, 12), (176, 14), (177, 15), (45, 11), (46, 13), (43, 10), (101, 2), (103, 12), (104, 9), (44, 15), (180, 13), (79, 14), (81, 14), (82, 8), (171, 10), (172, 13), (173, 13), (181, 12), (14, 3), (17, 15), (25, 14), (15, 12), (178, 15), (124, 12), (118, 13), (120, 14), (179, 12), (182, 11), (183, 8), (85, 13), (86, 12), (47, 7), (7, 9), (10, 14), (3, 6), (4, 7), (158, 4), (159, 15), (160, 15), (164, 14), (165, 13), (166, 13), (58, 7), (5, 2), (6, 5), (76, 2), (64, 3), (77, 6), (78, 10), (11, 13), (65, 5), (66, 6), (67, 13), (68, 9), (69, 8), (70, 13), (75, 13), (48, 15), (50, 14), (49, 3), (89, 2), (93, 3), (94, 2), (95, 10), (96, 6), (97, 3), (98, 9), (99, 11), (100, 15)]"
237,"[(43, 2), (12, 7), (1, 11), (47, 7), (16, 5), (26, 8), (45, 2), (48, 14), (44, 15), (84, 12), (50, 14), (33, 4), (38, 1), (58, 7), (79, 12), (105, 4), (176, 14), (35, 15), (39, 8), (36, 6), (13, 6), (40, 3), (41, 5), (140, 11), (158, 3), (171, 2), (42, 3), (14, 3), (3, 6), (17, 12), (27, 2), (15, 1), (7, 9), (159, 15), (89, 2), (141, 5), (101, 1), (142, 2), (143, 3), (121, 2), (8, 12), (125, 3), (156, 8), (31, 12), (28, 14), (46, 5), (29, 13), (30, 15), (32, 12), (157, 15), (126, 8), (128, 15), (25, 5), (127, 15), (129, 10), (80, 3), (145, 9), (146, 12), (147, 2), (150, 12), (76, 1), (77, 11), (78, 10), (9, 8), (11, 13), (123, 11), (124, 12), (103, 12), (104, 9), (172, 3), (173, 13), (49, 7), (93, 3), (94, 5), (95, 10), (96, 6), (97, 12), (98, 9), (64, 3), (4, 7), (65, 5), (160, 15), (161, 10), (162, 14), (163, 12), (99, 11), (100, 15), (166, 13), (66, 6), (67, 13), (68, 9), (71, 11), (73, 14), (74, 7), (75, 13), (177, 15), (85, 6), (178, 15), (179, 12), (86, 12), (180, 13), (181, 12), (5, 2), (6, 5), (182, 11), (183, 8), (106, 15), (107, 12), (108, 7), (109, 2), (111, 3), (112, 15), (113, 9), (115, 8)]"
238,"[(158, 5), (12, 7), (7, 9), (45, 14), (47, 4), (1, 11), (125, 8), (79, 12), (52, 5), (2, 13), (130, 6), (81, 8), (33, 15), (82, 7), (6, 4), (131, 12), (132, 1), (37, 9), (53, 11), (46, 13), (8, 12), (14, 3), (156, 9), (26, 8), (27, 8), (31, 13), (140, 11), (38, 1), (43, 2), (58, 7), (151, 4), (152, 12), (101, 6), (84, 9), (89, 2), (44, 15), (171, 10), (172, 13), (159, 5), (103, 12), (104, 7), (39, 14), (40, 13), (41, 14), (16, 5), (42, 4), (157, 2), (17, 15), (32, 10), (25, 14), (90, 8), (91, 9), (9, 2), (121, 2), (176, 9), (13, 1), (28, 13), (64, 3), (65, 5), (76, 1), (153, 1), (87, 10), (88, 8), (77, 6), (78, 10), (29, 2), (30, 15), (154, 13), (177, 11), (180, 13), (181, 12), (178, 15), (66, 2), (67, 13), (92, 5), (95, 10), (96, 6), (97, 12), (98, 9), (99, 11), (100, 15), (68, 9), (71, 11), (179, 12), (182, 5), (183, 8), (72, 13), (74, 7), (155, 14), (160, 11), (75, 5), (173, 13), (164, 12), (165, 13), (105, 4), (116, 10), (15, 12), (119, 13), (120, 14), (117, 10), (166, 3), (118, 14), (120, 14), (123, 11), (11, 8), (124, 12)]"
239,"[(12, 7), (1, 11), (156, 9), (26, 8), (45, 11), (125, 3), (27, 9), (16, 5), (33, 4), (84, 9), (89, 2), (13, 6), (101, 1), (38, 1), (121, 10), (43, 2), (105, 4), (157, 15), (90, 12), (171, 8), (28, 14), (39, 15), (17, 15), (37, 11), (87, 13), (14, 3), (2, 12), (7, 9), (40, 3), (31, 12), (46, 9), (126, 8), (47, 7), (58, 8), (128, 15), (51, 11), (41, 13), (32, 12), (42, 6), (88, 4), (79, 14), (81, 14), (59, 2), (127, 6), (60, 15), (63, 4), (129, 10), (67, 13), (123, 11), (44, 1), (124, 12), (68, 9), (15, 1), (82, 4), (69, 8), (140, 4), (158, 4), (176, 14), (106, 8), (23, 4), (91, 9), (10, 14), (177, 11), (167, 1), (107, 12), (172, 3), (76, 1), (77, 11), (78, 10), (173, 13), (141, 7), (168, 6), (169, 13), (170, 15), (6, 5), (144, 8), (92, 5), (24, 4), (145, 1), (146, 12), (95, 1), (11, 13), (180, 13), (103, 12), (96, 6), (97, 12), (98, 9), (174, 7), (99, 11), (100, 15), (104, 9), (181, 12), (148, 9), (149, 10), (29, 2), (30, 15), (150, 12), (108, 7), (109, 11), (111, 3), (178, 15), (112, 6), (70, 9), (114, 5), (115, 8), (75, 13), (179, 12), (182, 11), (183, 8)]"
240,"[(1, 1), (26, 12), (84, 15), (12, 5), (27, 2), (28, 14), (16, 5), (45, 7), (105, 4), (33, 4), (14, 3), (38, 1), (43, 2), (46, 5), (106, 8), (37, 9), (39, 5), (44, 1), (125, 6), (121, 10), (138, 8), (139, 13), (122, 7), (124, 12), (40, 13), (47, 4), (58, 7), (79, 12), (76, 2), (89, 2), (101, 1), (140, 3), (156, 8), (158, 3), (77, 6), (171, 2), (167, 4), (78, 7), (83, 1), (168, 11), (169, 13), (170, 15), (29, 13), (30, 15), (157, 15), (85, 6), (86, 12), (172, 13), (173, 13), (41, 8), (42, 6), (107, 12), (110, 13), (3, 6), (13, 6), (15, 12), (176, 14), (59, 8), (54, 13), (141, 10), (142, 7), (143, 15), (145, 15), (146, 12), (17, 15), (61, 7), (147, 2), (23, 4), (62, 2), (24, 4), (56, 8), (103, 12), (63, 4), (67, 13), (104, 7), (68, 9), (111, 1), (112, 6), (31, 13), (32, 9), (114, 14), (115, 8), (55, 7), (71, 11), (73, 14), (74, 7), (4, 7), (75, 13), (5, 15), (6, 5), (150, 12), (177, 15), (180, 13), (181, 12), (178, 15), (179, 12), (174, 4), (7, 9), (10, 14), (11, 13), (182, 11), (93, 3), (94, 5), (95, 10), (96, 6), (97, 12), (98, 9), (99, 7), (100, 15), (183, 8)]"
241,"[(12, 7), (158, 5), (13, 5), (26, 8), (159, 1), (33, 4), (125, 13), (160, 11), (156, 8), (171, 2), (47, 4), (38, 6), (84, 15), (101, 2), (121, 2), (140, 3), (39, 5), (45, 7), (172, 3), (57, 1), (1, 11), (16, 5), (43, 2), (40, 3), (58, 7), (64, 3), (105, 4), (173, 13), (87, 10), (41, 6), (79, 14), (76, 1), (65, 10), (44, 14), (106, 15), (88, 4), (31, 13), (27, 2), (34, 5), (14, 9), (164, 4), (157, 15), (46, 9), (17, 12), (165, 6), (21, 8), (102, 14), (32, 5), (122, 7), (166, 13), (124, 12), (104, 9), (22, 3), (15, 12), (81, 12), (151, 6), (42, 4), (152, 12), (137, 6), (77, 11), (78, 10), (66, 6), (67, 13), (28, 14), (29, 13), (30, 15), (107, 12), (110, 13), (111, 3), (112, 15), (82, 4), (114, 14), (153, 4), (154, 13), (155, 14), (115, 8), (68, 9), (69, 1), (70, 14), (75, 13), (3, 6), (4, 7), (5, 15), (176, 14), (177, 15), (180, 13), (181, 12), (178, 15), (6, 4), (179, 12), (89, 2), (93, 3), (94, 5), (182, 1), (183, 8), (95, 10), (96, 6), (97, 12), (98, 9), (99, 11), (100, 15), (7, 9), (8, 12), (9, 8), (11, 13)]"
242,"[(12, 7), (26, 8), (13, 1), (125, 13), (121, 2), (38, 6), (27, 10), (1, 11), (16, 5), (47, 7), (58, 8), (33, 4), (156, 9), (43, 2), (45, 2), (79, 12), (101, 1), (158, 11), (34, 5), (28, 15), (84, 9), (89, 2), (105, 4), (140, 3), (31, 12), (171, 2), (176, 9), (14, 3), (137, 1), (32, 12), (167, 9), (122, 5), (39, 5), (172, 3), (116, 10), (141, 7), (177, 15), (124, 3), (40, 3), (41, 6), (173, 4), (17, 15), (168, 11), (85, 13), (144, 8), (180, 13), (42, 3), (103, 12), (117, 10), (52, 3), (169, 6), (64, 3), (170, 14), (65, 10), (118, 14), (76, 1), (174, 3), (145, 9), (44, 1), (157, 2), (46, 5), (146, 12), (148, 9), (83, 9), (21, 12), (22, 8), (7, 9), (10, 14), (11, 13), (15, 12), (149, 10), (150, 12), (77, 11), (78, 10), (120, 14), (119, 13), (120, 14), (66, 6), (67, 13), (68, 9), (69, 8), (70, 14), (75, 13), (53, 11), (104, 9), (181, 12), (178, 15), (90, 12), (3, 6), (4, 7), (5, 15), (6, 5), (86, 12), (29, 2), (30, 15), (179, 12), (182, 11), (183, 8), (91, 9), (92, 11), (95, 10), (96, 6), (97, 12), (98, 9), (99, 11), (100, 15)]"
243,"[(12, 7), (1, 11), (158, 4), (26, 10), (14, 9), (58, 8), (167, 5), (33, 15), (31, 3), (59, 2), (43, 2), (27, 9), (45, 2), (84, 15), (101, 2), (16, 5), (38, 1), (47, 4), (121, 2), (76, 1), (103, 12), (168, 6), (37, 9), (32, 5), (61, 7), (79, 12), (28, 13), (57, 7), (77, 5), (89, 2), (104, 9), (169, 7), (62, 3), (87, 10), (17, 12), (7, 9), (93, 3), (94, 2), (170, 6), (125, 6), (88, 4), (23, 7), (140, 3), (156, 8), (171, 2), (24, 8), (29, 2), (157, 2), (46, 13), (30, 15), (172, 13), (173, 13), (13, 1), (95, 1), (8, 8), (130, 3), (141, 5), (131, 12), (174, 2), (39, 5), (40, 13), (80, 3), (41, 14), (42, 6), (132, 9), (142, 7), (143, 15), (2, 12), (6, 5), (145, 15), (146, 12), (148, 9), (149, 10), (150, 12), (78, 1), (15, 1), (9, 8), (11, 13), (96, 6), (97, 12), (44, 1), (176, 9), (63, 13), (67, 13), (68, 9), (69, 8), (70, 14), (75, 5), (177, 15), (180, 13), (181, 12), (123, 11), (124, 12), (178, 15), (98, 9), (99, 11), (100, 15), (105, 4), (116, 10), (119, 10), (120, 14), (117, 10), (179, 12), (118, 13), (182, 1), (120, 14), (183, 8)]"
244,"[(12, 7), (1, 11), (26, 12), (58, 8), (14, 3), (2, 12), (84, 12), (27, 9), (16, 5), (13, 6), (140, 11), (158, 4), (33, 4), (38, 1), (43, 2), (45, 2), (47, 4), (101, 1), (79, 12), (105, 4), (39, 5), (121, 2), (125, 3), (44, 1), (51, 15), (83, 9), (156, 8), (87, 13), (6, 4), (28, 15), (15, 1), (151, 4), (29, 13), (152, 10), (30, 15), (88, 6), (153, 6), (154, 6), (155, 14), (157, 15), (46, 9), (106, 8), (40, 3), (123, 11), (130, 3), (107, 12), (41, 5), (124, 3), (131, 12), (132, 9), (42, 6), (108, 7), (109, 2), (171, 12), (172, 13), (31, 12), (32, 12), (173, 13), (37, 9), (111, 3), (103, 12), (104, 9), (112, 15), (113, 9), (115, 8), (167, 9), (168, 15), (169, 13), (170, 15), (174, 14), (17, 15), (21, 12), (22, 8), (76, 2), (77, 11), (78, 10), (59, 12), (61, 7), (62, 9), (63, 13), (67, 13), (68, 2), (69, 8), (70, 14), (75, 13), (176, 14), (177, 15), (7, 9), (8, 12), (9, 8), (11, 13), (180, 13), (89, 2), (93, 3), (94, 5), (95, 10), (96, 6), (97, 12), (98, 9), (178, 15), (181, 4), (99, 11), (179, 12), (182, 11), (183, 8), (100, 15)]"
245,"[(12, 7), (1, 11), (16, 5), (33, 4), (7, 9), (158, 3), (26, 10), (47, 7), (171, 12), (14, 6), (27, 10), (3, 6), (51, 15), (45, 11), (46, 13), (156, 9), (17, 15), (125, 8), (35, 11), (172, 5), (140, 4), (21, 1), (137, 1), (84, 15), (4, 7), (173, 4), (101, 2), (141, 12), (22, 6), (31, 13), (5, 15), (142, 2), (32, 5), (159, 3), (121, 10), (160, 11), (123, 11), (13, 5), (161, 10), (15, 12), (143, 1), (145, 15), (146, 12), (6, 5), (147, 2), (38, 6), (10, 14), (11, 13), (39, 15), (79, 12), (40, 3), (41, 14), (176, 14), (58, 8), (76, 2), (77, 11), (78, 10), (59, 12), (43, 10), (44, 15), (61, 7), (62, 9), (63, 13), (42, 3), (67, 13), (105, 4), (106, 15), (28, 13), (29, 13), (30, 15), (107, 12), (87, 15), (88, 8), (110, 13), (83, 9), (111, 3), (68, 9), (162, 6), (157, 2), (150, 11), (163, 12), (166, 13), (69, 8), (70, 13), (36, 2), (75, 13), (177, 15), (124, 3), (178, 15), (179, 12), (180, 13), (181, 12), (112, 15), (182, 11), (114, 5), (115, 8), (103, 12), (104, 9), (183, 8), (89, 2), (93, 3), (94, 5), (95, 10), (96, 6), (97, 12), (98, 5), (99, 7), (100, 15)]"
246,"[(45, 2), (12, 5), (79, 14), (84, 15), (13, 1), (46, 9), (101, 1), (33, 4), (16, 5), (43, 10), (26, 8), (31, 12), (83, 1), (176, 14), (1, 11), (14, 3), (156, 9), (158, 4), (177, 11), (85, 6), (171, 8), (102, 10), (15, 12), (37, 15), (167, 9), (180, 13), (27, 8), (168, 6), (181, 4), (86, 8), (169, 6), (170, 6), (125, 3), (172, 3), (38, 1), (105, 4), (47, 4), (44, 1), (140, 11), (32, 12), (28, 14), (51, 15), (173, 4), (39, 5), (141, 7), (144, 6), (157, 2), (145, 15), (146, 12), (178, 15), (58, 7), (76, 2), (77, 6), (2, 13), (6, 5), (78, 10), (179, 12), (59, 2), (60, 15), (63, 13), (67, 13), (7, 9), (8, 12), (116, 10), (119, 13), (89, 2), (182, 5), (183, 8), (93, 3), (68, 2), (71, 11), (40, 3), (41, 14), (42, 6), (72, 13), (74, 7), (75, 13), (94, 5), (95, 10), (96, 6), (97, 12), (98, 9), (99, 11), (121, 10), (123, 11), (100, 15), (124, 12), (120, 14), (117, 10), (174, 2), (29, 13), (17, 12), (104, 7), (19, 2), (138, 1), (139, 8), (147, 2), (9, 2), (150, 12), (11, 13), (20, 14), (30, 6), (118, 13), (120, 14)]"
247,"[(12, 7), (47, 4), (171, 2), (58, 7), (33, 4), (26, 10), (16, 5), (13, 6), (140, 13), (43, 2), (1, 1), (7, 9), (38, 6), (45, 7), (46, 5), (79, 14), (14, 3), (84, 12), (101, 1), (105, 4), (37, 11), (121, 10), (102, 14), (176, 9), (3, 6), (87, 15), (141, 10), (44, 15), (39, 8), (80, 13), (15, 12), (106, 15), (122, 7), (172, 3), (173, 13), (156, 9), (64, 3), (65, 5), (66, 6), (67, 13), (68, 9), (27, 9), (142, 2), (104, 7), (143, 1), (177, 11), (4, 7), (88, 2), (5, 2), (125, 6), (130, 6), (40, 11), (76, 2), (77, 11), (78, 10), (41, 13), (31, 13), (158, 4), (159, 15), (160, 15), (164, 14), (145, 1), (146, 12), (180, 13), (181, 12), (32, 5), (6, 4), (131, 12), (132, 7), (178, 15), (124, 3), (165, 6), (147, 2), (28, 15), (29, 13), (166, 13), (30, 15), (150, 12), (179, 12), (182, 1), (183, 8), (42, 6), (157, 2), (10, 14), (11, 13), (54, 11), (55, 7), (56, 8), (107, 12), (108, 7), (109, 11), (111, 3), (112, 15), (113, 9), (115, 8), (71, 11), (73, 14), (74, 7), (75, 4), (17, 15), (21, 12), (22, 8), (89, 2), (93, 3), (94, 5), (95, 10), (96, 6), (97, 12), (98, 9), (99, 11), (100, 15)]"
248,"[(140, 4), (12, 7), (1, 11), (3, 6), (58, 7), (171, 10), (45, 11), (13, 1), (33, 4), (38, 1), (43, 2), (26, 8), (27, 2), (31, 3), (34, 9), (47, 4), (32, 9), (57, 7), (28, 15), (29, 13), (121, 2), (123, 11), (124, 12), (30, 15), (44, 15), (79, 14), (7, 9), (16, 5), (84, 9), (76, 1), (89, 2), (83, 9), (101, 1), (172, 13), (105, 4), (125, 3), (156, 8), (151, 13), (39, 8), (133, 10), (14, 3), (134, 6), (135, 1), (15, 1), (152, 12), (40, 12), (153, 1), (41, 5), (154, 3), (42, 3), (4, 7), (155, 11), (5, 15), (6, 5), (136, 15), (157, 15), (106, 15), (107, 12), (59, 12), (77, 6), (158, 4), (167, 9), (176, 14), (177, 15), (180, 13), (181, 12), (178, 15), (179, 12), (182, 11), (17, 12), (19, 8), (20, 14), (78, 1), (85, 13), (86, 12), (168, 14), (173, 4), (169, 13), (60, 11), (63, 13), (108, 8), (109, 11), (8, 12), (9, 8), (11, 13), (111, 3), (112, 15), (46, 13), (114, 14), (115, 8), (67, 13), (68, 9), (71, 11), (72, 13), (74, 7), (102, 14), (104, 9), (75, 13), (170, 13), (174, 4), (93, 3), (183, 8), (94, 5), (95, 10), (96, 6), (97, 12), (98, 5), (99, 7), (100, 15)]"
249,"[(158, 11), (33, 14), (12, 7), (176, 14), (1, 11), (167, 5), (13, 5), (58, 7), (26, 12), (43, 2), (45, 2), (84, 9), (31, 13), (47, 4), (27, 9), (16, 5), (46, 9), (87, 13), (168, 11), (169, 6), (57, 7), (38, 1), (79, 12), (101, 1), (105, 4), (121, 2), (32, 5), (125, 3), (89, 2), (102, 10), (81, 14), (122, 7), (116, 3), (93, 3), (39, 15), (104, 7), (82, 4), (88, 2), (170, 6), (40, 13), (41, 14), (94, 4), (28, 14), (117, 10), (118, 14), (171, 10), (42, 4), (44, 1), (76, 1), (77, 11), (78, 10), (172, 13), (177, 15), (180, 13), (140, 13), (151, 13), (2, 13), (6, 5), (152, 12), (153, 14), (154, 13), (155, 14), (181, 12), (178, 15), (179, 12), (182, 11), (183, 8), (173, 13), (174, 14), (120, 14), (29, 13), (30, 15), (95, 10), (34, 5), (96, 6), (14, 6), (15, 12), (97, 12), (98, 9), (99, 11), (156, 8), (119, 13), (120, 14), (64, 3), (65, 5), (66, 6), (67, 13), (157, 2), (68, 9), (17, 12), (23, 10), (124, 3), (24, 8), (71, 11), (73, 14), (74, 7), (75, 13), (100, 15), (126, 8), (127, 4), (128, 15), (129, 10), (7, 9), (8, 12), (9, 8), (11, 13)]"
250,"[(12, 7), (158, 5), (171, 10), (140, 11), (58, 7), (172, 3), (14, 9), (159, 5), (141, 10), (26, 10), (144, 8), (27, 2), (1, 11), (59, 5), (47, 4), (16, 5), (33, 4), (38, 1), (173, 4), (43, 2), (45, 2), (145, 1), (79, 12), (84, 9), (17, 15), (89, 2), (39, 5), (46, 9), (146, 8), (83, 5), (85, 13), (19, 6), (40, 3), (125, 13), (86, 5), (101, 1), (121, 2), (122, 7), (41, 8), (124, 3), (156, 8), (176, 9), (35, 15), (13, 1), (105, 4), (76, 2), (160, 15), (36, 2), (31, 12), (102, 14), (61, 7), (7, 9), (28, 14), (2, 13), (51, 9), (44, 14), (148, 3), (6, 5), (20, 1), (42, 4), (104, 7), (157, 2), (149, 5), (62, 9), (29, 2), (150, 10), (63, 4), (138, 1), (139, 13), (67, 13), (30, 15), (68, 9), (71, 11), (73, 14), (74, 7), (75, 13), (8, 12), (9, 8), (11, 13), (32, 12), (161, 14), (162, 14), (163, 12), (166, 13), (77, 11), (78, 10), (116, 10), (119, 13), (15, 12), (93, 3), (94, 5), (95, 10), (120, 14), (177, 11), (180, 13), (181, 12), (178, 15), (96, 6), (179, 12), (97, 3), (182, 1), (183, 8), (98, 9), (99, 11), (100, 15), (117, 10), (118, 14), (120, 14)]"
251,"[(26, 12), (12, 7), (47, 7), (58, 8), (27, 9), (1, 11), (14, 6), (16, 5), (33, 4), (37, 9), (38, 1), (43, 2), (45, 2), (79, 12), (31, 13), (59, 12), (89, 2), (28, 15), (17, 12), (39, 5), (44, 1), (46, 5), (81, 8), (32, 5), (60, 11), (93, 3), (140, 13), (29, 13), (82, 8), (18, 6), (158, 11), (125, 3), (171, 12), (141, 10), (30, 15), (159, 5), (133, 10), (172, 13), (160, 11), (134, 6), (135, 1), (173, 4), (161, 2), (136, 2), (162, 6), (163, 11), (166, 3), (142, 7), (2, 13), (143, 15), (54, 11), (94, 5), (56, 8), (55, 6), (95, 10), (96, 6), (97, 12), (6, 4), (98, 9), (99, 11), (100, 15), (84, 12), (87, 13), (88, 8), (145, 15), (176, 14), (177, 15), (180, 13), (181, 12), (13, 1), (156, 11), (157, 15), (15, 12), (178, 15), (179, 12), (182, 11), (183, 8), (40, 3), (41, 14), (146, 8), (101, 1), (102, 14), (104, 9), (147, 2), (150, 12), (42, 6), (63, 13), (105, 4), (106, 15), (107, 12), (108, 7), (109, 11), (111, 3), (67, 13), (68, 9), (71, 11), (73, 14), (74, 7), (75, 13), (121, 2), (122, 7), (76, 1), (77, 11), (78, 10), (124, 12), (112, 15), (113, 9), (115, 8), (7, 9), (10, 14), (11, 13)]"
252,"[(12, 7), (158, 5), (13, 5), (47, 7), (1, 11), (16, 5), (7, 9), (26, 10), (58, 7), (79, 12), (80, 13), (8, 8), (27, 2), (125, 6), (2, 13), (43, 10), (31, 13), (52, 7), (156, 9), (121, 2), (59, 12), (33, 15), (28, 15), (89, 2), (6, 5), (44, 14), (45, 14), (37, 11), (38, 6), (157, 2), (39, 15), (123, 11), (61, 7), (29, 2), (90, 8), (140, 3), (40, 11), (62, 2), (84, 12), (101, 2), (171, 2), (176, 9), (14, 3), (167, 1), (17, 12), (41, 6), (76, 1), (9, 2), (177, 15), (23, 7), (63, 4), (77, 6), (11, 13), (180, 13), (24, 4), (67, 6), (78, 1), (181, 4), (68, 2), (141, 12), (53, 11), (42, 6), (71, 11), (142, 7), (143, 3), (168, 14), (103, 12), (32, 9), (104, 7), (85, 6), (86, 12), (169, 13), (170, 10), (145, 15), (146, 12), (72, 8), (137, 1), (46, 5), (124, 3), (148, 9), (149, 10), (15, 12), (150, 12), (74, 7), (75, 13), (178, 15), (179, 12), (182, 11), (183, 8), (30, 15), (91, 9), (92, 11), (95, 10), (96, 6), (97, 12), (172, 5), (173, 13), (174, 14), (98, 9), (105, 4), (99, 7), (116, 10), (100, 15), (117, 10), (118, 14), (120, 14), (119, 10), (120, 14)]"
253,"[(12, 7), (16, 5), (176, 9), (26, 10), (14, 3), (33, 14), (1, 11), (58, 8), (79, 14), (121, 10), (125, 6), (38, 1), (43, 2), (45, 2), (83, 9), (177, 15), (47, 4), (51, 15), (46, 13), (126, 1), (39, 5), (101, 1), (178, 15), (180, 13), (102, 14), (59, 8), (128, 13), (158, 5), (40, 13), (41, 13), (42, 3), (104, 9), (60, 15), (167, 4), (63, 11), (37, 15), (140, 3), (13, 1), (168, 10), (127, 15), (17, 12), (27, 2), (28, 15), (179, 12), (181, 4), (67, 6), (122, 5), (124, 12), (68, 9), (71, 11), (73, 14), (74, 7), (75, 13), (182, 11), (183, 8), (29, 13), (30, 15), (169, 9), (170, 15), (18, 9), (44, 1), (129, 10), (156, 11), (157, 15), (84, 12), (31, 13), (32, 12), (171, 2), (172, 13), (173, 13), (76, 2), (77, 11), (78, 10), (174, 14), (85, 13), (86, 12), (105, 4), (106, 15), (3, 6), (4, 7), (7, 9), (8, 12), (5, 15), (6, 5), (9, 8), (11, 13), (107, 12), (108, 7), (109, 11), (151, 4), (89, 2), (152, 12), (153, 14), (154, 13), (155, 14), (93, 3), (15, 12), (111, 3), (94, 4), (95, 1), (96, 6), (97, 12), (98, 9), (112, 6), (99, 7), (113, 9), (115, 8), (100, 15)]"
254,"[(125, 8), (12, 7), (16, 5), (45, 2), (26, 12), (58, 8), (46, 9), (38, 6), (79, 12), (31, 12), (13, 6), (156, 11), (89, 2), (39, 14), (101, 1), (32, 10), (90, 8), (40, 3), (103, 12), (140, 10), (158, 11), (151, 6), (33, 4), (176, 14), (126, 8), (14, 6), (17, 15), (59, 12), (27, 6), (76, 2), (15, 1), (7, 9), (41, 8), (43, 2), (47, 4), (84, 9), (159, 15), (34, 5), (177, 11), (127, 4), (128, 13), (171, 12), (172, 13), (60, 15), (63, 13), (67, 13), (68, 2), (69, 1), (121, 10), (129, 8), (157, 2), (1, 11), (83, 1), (44, 15), (91, 9), (3, 6), (104, 9), (152, 9), (70, 14), (75, 13), (153, 14), (4, 7), (23, 7), (28, 14), (5, 15), (24, 8), (77, 6), (78, 10), (154, 13), (123, 11), (124, 12), (155, 14), (173, 4), (6, 5), (29, 13), (30, 6), (92, 11), (95, 10), (178, 15), (179, 12), (96, 6), (97, 12), (98, 9), (99, 11), (87, 15), (88, 8), (100, 15), (180, 13), (181, 12), (10, 14), (11, 13), (182, 11), (183, 8), (52, 3), (42, 6), (53, 1), (160, 15), (164, 10), (165, 11), (166, 13), (105, 4), (116, 10), (119, 13), (117, 10), (118, 13), (120, 14)]"
255,"[(12, 7), (158, 5), (171, 10), (14, 9), (159, 5), (140, 13), (45, 7), (47, 7), (16, 5), (172, 3), (58, 7), (17, 12), (26, 12), (173, 4), (27, 8), (19, 2), (1, 11), (33, 4), (156, 9), (38, 1), (43, 2), (79, 12), (84, 9), (13, 6), (176, 9), (89, 2), (101, 1), (105, 4), (121, 2), (125, 3), (44, 1), (160, 11), (122, 7), (151, 4), (46, 5), (54, 10), (55, 7), (64, 3), (65, 5), (66, 2), (39, 5), (40, 11), (76, 1), (124, 12), (164, 4), (165, 13), (166, 13), (67, 6), (35, 11), (133, 4), (36, 7), (135, 14), (134, 6), (136, 5), (2, 12), (81, 2), (82, 8), (152, 12), (20, 14), (85, 6), (86, 12), (153, 14), (154, 13), (155, 5), (28, 15), (177, 15), (180, 13), (181, 12), (15, 12), (178, 15), (179, 12), (182, 11), (183, 8), (41, 14), (42, 6), (29, 13), (68, 9), (31, 13), (6, 5), (32, 12), (157, 15), (30, 15), (71, 11), (73, 14), (74, 7), (77, 5), (78, 10), (75, 13), (56, 8), (106, 15), (107, 12), (110, 13), (102, 10), (104, 9), (111, 3), (112, 15), (113, 9), (115, 8), (93, 3), (7, 9), (8, 12), (94, 4), (9, 8), (11, 13), (95, 10), (96, 6), (97, 12), (98, 9), (99, 11), (100, 15)]"
