Iteration,Makespan
189,653.5
190,895.2
191,589.8
192,630.5
193,851.5
194,875.4
195,573.0999999999999
196,609.5
197,528.3
198,731.0
199,694.1
200,610.1
201,609.0
202,590.1
203,658.5
204,587.7
205,710.7
206,705
207,940.7
208,725.3
209,780.5
210,878.5
211,846.7
212,832.6999999999999
213,633.7
214,943.5
215,740.2
216,893.6
217,760.2
218,782.8
219,767.0
220,873.4000000000001
221,719.1
222,950.8
223,832.0
224,868.4000000000001
225,691.0
226,723.0
227,940.1
228,902.8
229,551.4
230,803.6
231,901.4
232,935.6
233,958.5
234,1059.8
235,593.0
236,824
237,837.2
238,590.3
239,767.7
240,891.0
241,716.3
242,726.7
243,640.2
244,954.2
245,811.9
246,771.6999999999999
247,715.1
248,814.0
249,643.6
250,742.9000000000001
251,1095.6
252,759.5999999999999
253,690.9000000000001
254,766.0
255,950.8
256,754.8
257,678.1
258,711
259,861.6
260,918.4
261,795.5
262,777.8000000000001
263,922.2
264,671.5
265,805.1
266,814.8
267,1048.3
268,1435.1
269,1027.6
270,1232.1
271,968.3000000000001
272,861.6
273,951.5
274,959.1
275,1020.1
276,976.3
277,1059.1
278,890.5
279,868.1999999999999
280,1044.1
281,782.3
282,812.6999999999999
283,850.7
284,1079.4
285,1208.6
286,1197.5
287,890.8
288,795.8
289,967.5999999999999
290,951.5
291,954.4000000000001
292,910.5
293,842.3
294,910.1
295,807.5999999999999
296,918.9
297,1145.4
298,723.7
299,820.4000000000001
300,810.1
301,1322.1
302,837.7
303,1008.6
304,1121.7
305,869.6
306,1031.7
307,869
308,922.3000000000001
309,998.3
310,954.7
311,785.0
312,1331.5
313,1038.8
314,1087.1000000000001
315,1108.8000000000002
316,1240.1000000000001
317,1116
318,855.1
319,1118.0
320,1116.8
321,1106.0
322,1128.4
323,1034.3
324,1160.9
325,1159.1
326,1038.3
327,1146.2000000000003
328,1337.1
329,1002.4
330,1187.0
331,647.5
332,1248.5
333,1093.6
334,1035.6999999999998
335,1179.3000000000002
336,1153.0000000000002
337,1156.3
338,1329.2
339,1029.1000000000001
340,1237.0
341,1309.7000000000003
342,1115.1
343,1288.4
344,1250.3000000000002
345,1130.8
346,1203.1000000000001
347,1196.1
348,1084.3000000000002
349,889.4
350,1255.6000000000001
351,1309.7
352,1163.3000000000002
353,1412.4999999999998
354,1042.5
355,1380.8000000000002
356,1360.4
357,1405.0000000000002
358,807.0
359,1278.6
360,1176.7000000000003
361,1153.3000000000002
362,1008.9
363,1166.6000000000004
364,1183.2000000000003
365,1236.2000000000003
366,1240.7
367,1168.0
368,1294.4
369,1066.4
370,1041.6
371,1119.8000000000002
372,1001.4
373,1217.2
374,1007.5999999999999
375,845.4
376,1111.2
377,970.8
378,1193.6000000000001
379,1096.1999999999998
380,813.5999999999999
381,963.8
382,1191.0
383,1155.4999999999998
384,974.8
385,994.5
386,917.8
387,826.9
388,1230.4
389,1279.2
390,1186.8
391,1154.5
392,1032.2
393,1195.7
394,1291.1
395,1176.3000000000002
396,1163.9
397,1264.1000000000001
398,980.9
399,1290.1
400,1104.7
401,957
402,871.1
403,1138.9
404,1036.4
405,1014.6
406,1121.1
407,1134.1
408,1157.6000000000001
409,998.1
410,1185.3
411,1087.8
412,1172.4
413,1096.6000000000001
414,1208.2000000000003
415,1275.1000000000001
416,1426.8
417,1197.2000000000003
418,742.6
419,942.2
420,1155.9
421,1192.3999999999999
422,1201.5
423,991.1
424,1328.7
425,1258.7
426,1397.8999999999999
427,1528.7000000000003
428,1265.6
429,935.7
430,1294.4
431,1139.2
432,1232.4
433,1162.4
434,1050.1999999999998
435,1046.3
436,965.5
437,1046.8
438,768.1
439,1077.6999999999998
440,1194.5
441,1020.4
442,1179.1000000000001
443,1019.7
444,1194.1
445,1216.7000000000003
446,1005.7
447,1061.0
448,907.7
449,1008.4
450,1231.7
451,1066.8
452,1115.5000000000002
453,1171.5
454,1186.7
455,1052.7
456,816.2
457,1156.9
458,1040.3
459,1327.3
460,758.9
461,1144.9
462,1160.0
463,1347.9
464,1023.8
465,984.4
466,710
467,736.3
468,975.9
469,1018.0
470,861.6
471,743.5
472,995.4999999999999
473,709.5
474,920.8
475,1192.9
476,931.0
477,1148.4
478,1081.6
479,749.1999999999999
480,1219.0000000000002
481,835.8
482,937.7
483,1141.9
484,622.5999999999999
485,982.4000000000001
486,659.2
487,1219.5
488,857
489,1102.1999999999998
490,966.2
491,845.5
492,1009.4999999999999
493,966.9000000000001
494,761.3000000000001
495,1396.0999999999997
496,777.3
497,1074.4
498,760.8
499,743.5
500,1092.7
