Iteration,schedules
294,"[(100, 12), (7, 11), (141, 14), (80, 5), (86, 2), (112, 2), (115, 2), (35, 15), (146, 12), (151, 4), (152, 15), (164, 8), (169, 8), (175, 11), (207, 8), (36, 2), (106, 4), (8, 5), (165, 13), (170, 15), (183, 7), (176, 10), (208, 3), (172, 12), (113, 15), (107, 4), (81, 3), (84, 15), (99, 3), (117, 2), (147, 6), (153, 11), (37, 7), (9, 2), (166, 4), (1, 1), (40, 7), (46, 5), (55, 15), (194, 5), (38, 14), (114, 2), (59, 13), (69, 8), (75, 7), (120, 8), (142, 3), (5, 8), (171, 4), (193, 1), (180, 4), (209, 4), (173, 1), (47, 12), (108, 4), (85, 3), (66, 3), (118, 2), (148, 5), (154, 2), (10, 1), (138, 1), (6, 3), (139, 11), (181, 7), (56, 12), (57, 9), (195, 3), (60, 7), (61, 8), (196, 15), (200, 14), (201, 13), (64, 9), (72, 5), (73, 9), (202, 13), (77, 15), (78, 3), (121, 5), (2, 5), (48, 4), (119, 6), (155, 12), (12, 9), (140, 7), (182, 12), (58, 8), (65, 14), (74, 8), (13, 8), (79, 13), (3, 2), (52, 14), (156, 12), (110, 9), (53, 6), (159, 13), (54, 12), (14, 2), (17, 12), (49, 13), (50, 9), (174, 1), (51, 14), (44, 7), (45, 13), (123, 7), (124, 9), (125, 13), (129, 13), (130, 9), (131, 8), (67, 12), (68, 13), (41, 8), (42, 14), (43, 7), (132, 14), (137, 13), (4, 12), (101, 7), (102, 13), (23, 8), (24, 15), (105, 10), (111, 6), (25, 7), (30, 10), (31, 8), (39, 10)]"
295,"[(100, 12), (69, 3), (115, 4), (75, 3), (80, 5), (86, 2), (112, 2), (175, 6), (120, 7), (7, 3), (23, 8), (25, 7), (35, 11), (164, 10), (169, 14), (207, 10), (106, 10), (72, 5), (93, 9), (116, 3), (77, 15), (113, 4), (109, 4), (176, 10), (126, 3), (138, 1), (18, 4), (165, 13), (78, 3), (114, 2), (110, 3), (119, 4), (180, 4), (1, 3), (40, 7), (79, 10), (19, 9), (151, 4), (2, 7), (4, 10), (59, 5), (41, 2), (44, 2), (20, 1), (160, 1), (3, 2), (60, 6), (64, 6), (45, 7), (127, 10), (66, 6), (42, 7), (21, 6), (181, 7), (161, 14), (65, 12), (128, 1), (67, 12), (43, 2), (68, 10), (5, 8), (139, 5), (22, 11), (182, 12), (46, 13), (141, 14), (146, 12), (183, 7), (52, 15), (194, 4), (82, 2), (83, 1), (195, 3), (24, 2), (30, 2), (36, 2), (170, 8), (172, 12), (208, 3), (6, 3), (73, 9), (149, 15), (94, 4), (166, 13), (63, 2), (162, 6), (129, 6), (140, 1), (47, 1), (48, 14), (145, 1), (184, 13), (53, 2), (84, 4), (85, 14), (54, 14), (196, 11), (200, 14), (55, 15), (49, 12), (50, 9), (51, 14), (201, 10), (202, 13), (31, 8), (186, 12), (56, 13), (57, 13), (58, 15), (185, 8), (130, 9), (131, 8), (37, 10), (163, 10), (167, 14), (38, 15), (39, 10), (132, 14), (95, 8), (173, 1), (137, 13), (150, 8), (74, 8), (209, 13), (171, 4), (174, 5), (101, 7), (102, 13), (105, 6), (111, 6)]"
296,"[(100, 12), (69, 3), (120, 7), (75, 3), (80, 5), (86, 2), (112, 2), (115, 2), (7, 3), (23, 8), (25, 7), (35, 11), (40, 4), (36, 2), (46, 1), (55, 10), (52, 9), (59, 5), (194, 3), (141, 12), (146, 9), (151, 3), (164, 2), (142, 13), (76, 6), (207, 10), (169, 5), (175, 6), (87, 3), (183, 4), (160, 4), (165, 5), (78, 11), (208, 5), (161, 15), (166, 8), (170, 9), (172, 9), (113, 14), (203, 9), (47, 12), (162, 9), (173, 7), (66, 1), (204, 10), (48, 4), (163, 10), (67, 13), (53, 6), (41, 12), (44, 3), (54, 8), (68, 4), (42, 1), (45, 1), (43, 2), (167, 14), (101, 7), (106, 4), (205, 7), (72, 1), (73, 9), (74, 8), (206, 15), (102, 13), (126, 3), (127, 5), (128, 6), (129, 13), (130, 9), (131, 8), (116, 15), (119, 12), (105, 10), (132, 14), (137, 13), (188, 3), (79, 10), (1, 5), (171, 4), (114, 2), (8, 5), (24, 2), (107, 8), (189, 10), (4, 10), (5, 6), (174, 1), (9, 2), (108, 4), (6, 3), (10, 1), (110, 3), (12, 1), (111, 4), (26, 12), (82, 2), (37, 8), (2, 7), (49, 7), (50, 2), (176, 10), (180, 12), (209, 8), (210, 14), (181, 7), (182, 12), (51, 14), (56, 12), (57, 13), (58, 14), (3, 4), (60, 7), (27, 8), (64, 9), (65, 14), (28, 11), (29, 15), (63, 8), (147, 6), (38, 15), (13, 2), (15, 9), (16, 10), (17, 12), (39, 10), (138, 1), (83, 1), (84, 15), (85, 14), (148, 8), (139, 11), (140, 10)]"
297,"[(100, 12), (69, 3), (75, 3), (80, 5), (86, 2), (112, 2), (115, 2), (151, 3), (7, 3), (117, 2), (23, 8), (113, 14), (164, 2), (35, 15), (194, 4), (165, 5), (207, 8), (76, 5), (106, 4), (208, 13), (72, 1), (82, 2), (91, 8), (160, 1), (78, 11), (109, 5), (209, 8), (83, 1), (110, 10), (84, 15), (59, 5), (60, 7), (64, 9), (66, 3), (61, 3), (65, 14), (67, 13), (68, 10), (92, 3), (85, 14), (8, 10), (9, 7), (10, 15), (12, 15), (13, 12), (146, 9), (175, 6), (176, 15), (40, 11), (44, 7), (45, 13), (41, 15), (42, 14), (114, 5), (43, 7), (177, 13), (178, 15), (179, 11), (182, 12), (24, 15), (147, 13), (148, 12), (14, 2), (17, 12), (79, 13), (161, 15), (162, 13), (163, 15), (73, 9), (74, 8), (1, 3), (166, 4), (46, 6), (52, 15), (53, 7), (120, 7), (141, 12), (169, 5), (167, 2), (172, 12), (173, 11), (170, 15), (195, 3), (196, 15), (197, 14), (55, 15), (56, 13), (101, 7), (103, 15), (104, 13), (105, 10), (138, 2), (139, 11), (121, 5), (57, 6), (58, 15), (122, 15), (142, 3), (125, 13), (129, 13), (130, 9), (133, 11), (134, 13), (118, 2), (36, 6), (2, 5), (4, 10), (5, 6), (47, 1), (48, 14), (54, 1), (171, 4), (198, 6), (111, 4), (140, 1), (119, 12), (49, 7), (136, 4), (137, 13), (37, 7), (38, 15), (50, 9), (51, 14), (199, 12), (3, 2), (6, 3), (202, 13), (174, 5), (183, 7), (184, 14), (186, 14), (185, 8), (25, 7), (32, 14), (33, 3), (34, 14), (39, 10)]"
298,"[(100, 12), (69, 3), (75, 7), (35, 11), (115, 13), (207, 12), (141, 12), (146, 9), (151, 3), (164, 2), (76, 6), (169, 5), (70, 6), (152, 15), (78, 11), (170, 9), (171, 4), (172, 9), (153, 11), (79, 10), (173, 1), (157, 2), (36, 2), (194, 3), (59, 5), (37, 10), (66, 7), (195, 5), (60, 9), (64, 12), (38, 15), (196, 11), (183, 7), (158, 13), (197, 6), (80, 15), (112, 2), (184, 13), (198, 13), (113, 5), (159, 3), (40, 7), (117, 9), (199, 11), (44, 7), (114, 2), (45, 7), (41, 2), (42, 1), (120, 8), (43, 6), (208, 13), (209, 13), (118, 2), (119, 12), (46, 6), (52, 15), (53, 7), (54, 14), (47, 12), (48, 4), (49, 13), (7, 3), (185, 7), (8, 15), (11, 10), (12, 15), (13, 12), (15, 9), (16, 10), (17, 12), (50, 9), (51, 14), (138, 2), (139, 11), (174, 1), (140, 10), (126, 3), (127, 5), (65, 12), (165, 3), (166, 13), (128, 6), (129, 13), (23, 8), (24, 15), (130, 9), (106, 11), (82, 2), (83, 14), (84, 15), (85, 14), (86, 6), (101, 7), (102, 13), (202, 3), (1, 1), (5, 13), (6, 5), (4, 12), (2, 7), (3, 4), (55, 15), (56, 13), (57, 6), (107, 1), (108, 14), (110, 15), (58, 15), (105, 10), (111, 6), (61, 8), (97, 8), (98, 3), (131, 8), (132, 14), (137, 13), (186, 14), (67, 13), (175, 15), (176, 15), (177, 13), (178, 15), (179, 11), (182, 12), (68, 13), (71, 2), (149, 13), (150, 8), (74, 8), (143, 14), (144, 8), (25, 7), (32, 15), (33, 4), (34, 14), (39, 10)]"
299,"[(100, 12), (69, 3), (75, 3), (112, 2), (115, 2), (117, 2), (120, 7), (80, 5), (35, 15), (141, 12), (146, 9), (151, 3), (164, 2), (152, 5), (169, 5), (194, 4), (7, 3), (23, 8), (59, 5), (36, 2), (25, 7), (70, 6), (147, 6), (8, 5), (24, 2), (165, 3), (64, 6), (66, 1), (37, 8), (30, 2), (71, 2), (148, 5), (65, 14), (55, 15), (113, 5), (126, 3), (172, 6), (203, 1), (60, 6), (175, 6), (1, 3), (40, 7), (46, 5), (86, 5), (166, 4), (67, 12), (38, 2), (5, 13), (31, 4), (183, 7), (207, 8), (114, 6), (143, 2), (39, 3), (68, 10), (187, 15), (144, 4), (208, 13), (138, 1), (139, 11), (140, 10), (209, 13), (6, 5), (4, 12), (88, 14), (89, 15), (90, 7), (52, 15), (53, 7), (54, 14), (118, 13), (119, 12), (47, 12), (204, 15), (205, 13), (77, 8), (44, 7), (45, 13), (78, 15), (79, 13), (48, 14), (49, 13), (50, 9), (51, 14), (206, 15), (210, 14), (173, 11), (106, 4), (109, 14), (110, 15), (41, 15), (56, 10), (57, 13), (58, 15), (42, 14), (43, 7), (2, 7), (3, 4), (176, 15), (177, 13), (178, 15), (179, 11), (182, 12), (61, 8), (127, 5), (128, 6), (129, 13), (130, 9), (131, 8), (132, 14), (137, 5), (74, 8), (11, 10), (12, 15), (13, 12), (14, 2), (17, 12), (170, 15), (82, 2), (153, 11), (171, 4), (174, 5), (154, 14), (155, 12), (156, 12), (159, 13), (83, 14), (84, 15), (85, 14), (101, 7), (103, 15), (104, 3), (105, 10), (111, 6)]"
300,"[(69, 3), (86, 2), (100, 5), (207, 2), (112, 2), (23, 11), (120, 7), (141, 12), (146, 9), (80, 5), (208, 13), (115, 2), (151, 3), (164, 2), (169, 5), (7, 3), (25, 7), (106, 4), (170, 9), (75, 13), (35, 11), (40, 11), (26, 14), (109, 5), (76, 5), (78, 11), (36, 2), (41, 2), (91, 9), (44, 5), (110, 3), (79, 10), (37, 7), (45, 12), (175, 15), (42, 10), (116, 1), (43, 3), (119, 6), (176, 15), (177, 13), (183, 4), (188, 7), (138, 2), (139, 5), (140, 1), (189, 11), (178, 15), (179, 11), (182, 12), (126, 3), (127, 5), (128, 6), (129, 13), (130, 9), (27, 12), (28, 11), (59, 5), (66, 3), (67, 13), (8, 7), (9, 7), (10, 6), (12, 15), (13, 12), (14, 2), (17, 12), (68, 13), (64, 12), (65, 14), (60, 9), (63, 8), (142, 3), (29, 15), (194, 3), (195, 15), (196, 15), (200, 14), (201, 13), (202, 13), (133, 11), (113, 14), (1, 3), (5, 13), (6, 5), (4, 12), (2, 7), (3, 4), (114, 14), (172, 9), (173, 11), (160, 5), (161, 15), (70, 6), (71, 2), (74, 8), (149, 10), (150, 8), (162, 13), (163, 15), (134, 13), (136, 7), (165, 3), (166, 13), (167, 14), (137, 5), (38, 15), (39, 10), (92, 4), (171, 4), (174, 5), (209, 13), (82, 2), (83, 14), (84, 15), (85, 14), (24, 15), (46, 13), (52, 15), (53, 7), (101, 7), (54, 1), (103, 15), (104, 13), (105, 10), (111, 6), (47, 12), (48, 14), (49, 13), (50, 9), (51, 14), (55, 15), (56, 13), (57, 13), (58, 15)]"
301,"[(80, 13), (86, 5), (100, 9), (115, 2), (69, 3), (46, 1), (7, 3), (151, 3), (160, 9), (146, 9), (164, 2), (141, 15), (175, 6), (1, 1), (169, 5), (194, 11), (25, 7), (176, 10), (2, 5), (93, 5), (5, 8), (170, 9), (147, 6), (106, 11), (203, 9), (177, 2), (204, 11), (3, 2), (94, 4), (6, 3), (171, 4), (148, 5), (107, 1), (178, 11), (205, 6), (95, 8), (108, 4), (179, 6), (206, 6), (30, 10), (110, 15), (31, 8), (182, 12), (172, 12), (52, 15), (53, 7), (54, 14), (173, 11), (174, 5), (4, 12), (18, 6), (161, 11), (19, 12), (20, 14), (72, 10), (73, 9), (47, 12), (48, 14), (49, 13), (21, 4), (23, 9), (116, 3), (119, 12), (24, 15), (101, 7), (102, 13), (105, 10), (22, 14), (162, 6), (74, 5), (50, 2), (111, 4), (163, 6), (51, 1), (143, 14), (144, 8), (165, 13), (166, 13), (167, 14), (35, 13), (36, 6), (40, 7), (120, 7), (55, 15), (56, 13), (59, 13), (66, 9), (67, 13), (68, 13), (64, 12), (60, 7), (62, 14), (75, 7), (81, 3), (207, 10), (208, 13), (209, 13), (41, 12), (42, 14), (210, 14), (84, 15), (85, 14), (76, 13), (78, 15), (79, 13), (65, 14), (57, 13), (58, 15), (138, 2), (139, 11), (37, 7), (38, 15), (39, 10), (44, 5), (45, 13), (43, 7), (140, 10), (126, 3), (127, 5), (128, 6), (129, 13), (183, 7), (187, 15), (130, 2), (133, 11), (134, 13), (136, 7), (137, 13), (112, 2), (113, 15), (114, 14)]"
302,"[(100, 12), (80, 13), (86, 5), (115, 2), (7, 3), (23, 8), (25, 7), (30, 10), (106, 4), (35, 11), (40, 4), (46, 1), (55, 10), (59, 5), (41, 8), (44, 3), (47, 12), (52, 14), (56, 12), (60, 7), (64, 9), (66, 3), (42, 6), (45, 7), (48, 4), (53, 4), (57, 7), (63, 6), (24, 15), (109, 7), (49, 3), (54, 1), (58, 3), (31, 6), (116, 3), (110, 15), (141, 12), (151, 5), (160, 9), (18, 4), (161, 6), (120, 7), (121, 8), (122, 11), (125, 4), (129, 6), (130, 2), (131, 1), (132, 9), (137, 4), (82, 2), (83, 14), (84, 15), (85, 10), (50, 2), (51, 14), (99, 6), (1, 3), (69, 8), (75, 7), (146, 9), (147, 13), (148, 12), (77, 15), (112, 2), (65, 12), (164, 8), (165, 13), (166, 13), (113, 15), (169, 8), (101, 7), (175, 11), (183, 7), (194, 4), (207, 8), (36, 6), (5, 13), (67, 13), (43, 3), (195, 10), (19, 1), (20, 14), (21, 13), (22, 14), (196, 15), (197, 14), (198, 14), (199, 12), (202, 13), (68, 13), (72, 10), (73, 9), (74, 8), (6, 5), (37, 10), (38, 15), (119, 8), (39, 10), (208, 13), (2, 7), (3, 4), (209, 13), (172, 9), (114, 14), (173, 11), (142, 3), (190, 13), (162, 12), (163, 15), (167, 14), (192, 8), (102, 7), (105, 10), (138, 2), (4, 11), (78, 11), (170, 9), (176, 15), (191, 6), (79, 10), (111, 6), (139, 11), (140, 10), (177, 13), (178, 15), (171, 4), (174, 5), (179, 11), (182, 12)]"
303,"[(23, 8), (86, 5), (100, 9), (115, 2), (169, 5), (7, 3), (146, 9), (116, 15), (207, 8), (151, 3), (164, 2), (119, 12), (152, 1), (55, 10), (165, 13), (170, 9), (166, 4), (171, 4), (56, 13), (57, 10), (58, 14), (153, 15), (154, 14), (155, 14), (175, 15), (176, 15), (180, 12), (181, 7), (172, 7), (173, 11), (174, 5), (182, 12), (156, 12), (147, 13), (159, 3), (40, 4), (69, 8), (70, 8), (71, 2), (74, 8), (41, 8), (42, 14), (44, 7), (24, 2), (45, 13), (194, 3), (203, 9), (35, 13), (36, 6), (37, 10), (38, 15), (204, 15), (205, 13), (206, 15), (43, 7), (148, 12), (208, 13), (209, 13), (210, 14), (106, 4), (107, 12), (108, 14), (110, 15), (18, 13), (19, 12), (20, 14), (59, 13), (66, 3), (67, 13), (68, 13), (64, 12), (65, 14), (60, 9), (62, 14), (21, 13), (99, 6), (22, 14), (101, 7), (103, 15), (104, 13), (105, 10), (111, 6), (46, 13), (52, 15), (53, 7), (54, 14), (47, 12), (48, 14), (49, 13), (80, 5), (81, 9), (120, 8), (75, 7), (76, 13), (78, 15), (79, 13), (138, 2), (139, 11), (140, 10), (121, 12), (123, 7), (124, 9), (125, 13), (129, 13), (130, 9), (1, 3), (5, 13), (6, 5), (4, 12), (2, 7), (50, 4), (51, 14), (183, 4), (187, 9), (141, 14), (143, 12), (84, 15), (25, 7), (3, 2), (144, 4), (26, 15), (27, 12), (28, 11), (29, 15), (39, 10), (85, 14), (133, 11), (135, 6), (136, 7), (112, 2), (113, 15), (114, 14), (137, 13)]"
304,"[(80, 13), (112, 2), (86, 5), (100, 9), (115, 4), (7, 3), (23, 8), (141, 15), (145, 1), (116, 5), (164, 2), (207, 12), (169, 5), (175, 6), (81, 6), (146, 9), (151, 3), (1, 1), (194, 4), (35, 15), (149, 15), (40, 11), (119, 4), (46, 6), (59, 5), (150, 2), (66, 7), (208, 13), (41, 12), (44, 5), (52, 14), (60, 7), (64, 9), (67, 13), (5, 8), (45, 10), (53, 6), (42, 6), (4, 12), (69, 8), (170, 15), (61, 1), (70, 6), (71, 2), (74, 5), (171, 4), (43, 7), (54, 14), (6, 5), (68, 13), (65, 14), (209, 13), (47, 12), (106, 13), (107, 12), (108, 14), (110, 15), (48, 14), (49, 13), (120, 7), (183, 7), (193, 15), (75, 3), (77, 8), (24, 15), (78, 15), (113, 4), (114, 14), (88, 11), (101, 7), (103, 15), (8, 5), (9, 7), (165, 3), (166, 13), (10, 15), (172, 6), (173, 11), (12, 9), (13, 12), (15, 9), (16, 10), (17, 12), (174, 5), (104, 13), (176, 10), (180, 12), (84, 4), (160, 1), (2, 5), (89, 14), (203, 1), (204, 15), (36, 2), (50, 2), (121, 2), (105, 1), (181, 7), (85, 3), (55, 10), (138, 2), (161, 15), (37, 10), (51, 1), (79, 10), (3, 2), (90, 6), (139, 6), (205, 6), (123, 7), (111, 4), (206, 10), (182, 10), (140, 7), (56, 10), (162, 6), (38, 2), (124, 2), (210, 2), (57, 6), (163, 6), (125, 13), (58, 10), (25, 7), (167, 7), (129, 12), (30, 4), (31, 6), (130, 9), (39, 5), (133, 11), (134, 13), (136, 7), (137, 13)]"
305,"[(80, 13), (86, 5), (59, 13), (100, 13), (115, 13), (141, 12), (146, 9), (143, 14), (164, 12), (75, 3), (112, 2), (7, 3), (151, 5), (194, 11), (25, 7), (40, 11), (23, 8), (169, 5), (152, 5), (116, 1), (147, 6), (144, 4), (165, 3), (77, 8), (113, 4), (18, 4), (195, 1), (26, 12), (41, 2), (44, 2), (24, 2), (183, 4), (170, 15), (66, 1), (119, 6), (148, 8), (19, 9), (106, 15), (153, 11), (1, 3), (78, 3), (114, 2), (157, 14), (4, 12), (175, 15), (158, 6), (176, 10), (207, 12), (180, 8), (208, 5), (209, 4), (181, 7), (172, 6), (173, 11), (182, 12), (159, 13), (79, 13), (5, 13), (6, 5), (2, 7), (20, 4), (21, 13), (22, 14), (3, 4), (109, 14), (110, 15), (96, 11), (67, 13), (68, 13), (171, 4), (174, 5), (42, 7), (188, 7), (189, 11), (45, 13), (43, 7), (27, 12), (28, 11), (29, 15), (196, 15), (197, 14), (198, 14), (199, 12), (202, 13), (166, 13), (101, 7), (102, 13), (105, 10), (35, 13), (36, 6), (37, 10), (38, 15), (39, 9), (46, 5), (55, 15), (56, 13), (57, 13), (58, 15), (52, 15), (53, 7), (54, 14), (47, 12), (48, 14), (49, 13), (50, 9), (51, 14), (60, 9), (63, 8), (120, 8), (138, 2), (139, 11), (140, 7), (111, 4), (121, 12), (69, 8), (70, 8), (71, 2), (82, 2), (83, 14), (84, 15), (85, 14), (74, 8), (123, 7), (124, 9), (125, 4), (129, 13), (130, 9), (131, 8), (132, 14), (137, 13), (64, 12), (65, 14)]"
306,"[(100, 12), (80, 13), (194, 4), (86, 5), (7, 11), (141, 12), (1, 1), (46, 13), (23, 11), (35, 15), (47, 1), (169, 14), (8, 5), (4, 10), (36, 6), (175, 15), (207, 2), (101, 7), (106, 4), (81, 3), (145, 5), (195, 1), (52, 14), (53, 7), (37, 10), (54, 1), (109, 5), (110, 10), (59, 5), (48, 14), (172, 9), (11, 8), (176, 15), (208, 5), (103, 15), (84, 15), (196, 15), (180, 8), (66, 7), (104, 12), (197, 2), (164, 8), (173, 11), (146, 12), (198, 13), (165, 13), (149, 15), (166, 4), (115, 13), (151, 4), (116, 6), (160, 8), (119, 12), (161, 14), (85, 10), (162, 13), (163, 15), (167, 14), (38, 2), (105, 2), (209, 13), (67, 13), (199, 12), (150, 2), (111, 6), (68, 10), (202, 4), (181, 7), (182, 12), (12, 15), (13, 12), (99, 9), (15, 9), (16, 10), (17, 12), (49, 13), (50, 9), (51, 14), (64, 12), (65, 14), (60, 7), (40, 4), (44, 7), (45, 13), (41, 15), (42, 14), (120, 7), (69, 3), (75, 3), (112, 2), (183, 4), (70, 8), (71, 2), (74, 8), (2, 5), (3, 4), (5, 6), (6, 5), (187, 15), (24, 2), (170, 8), (55, 15), (43, 2), (126, 3), (138, 2), (139, 11), (140, 10), (127, 5), (128, 6), (129, 13), (130, 9), (77, 8), (113, 4), (114, 14), (171, 4), (174, 5), (131, 8), (56, 13), (57, 13), (58, 15), (78, 3), (79, 13), (132, 14), (137, 13), (62, 14), (25, 7), (30, 10), (31, 8), (39, 10)]"
307,"[(100, 12), (80, 13), (86, 5), (115, 2), (69, 3), (141, 12), (75, 3), (112, 2), (151, 4), (164, 8), (120, 7), (113, 14), (7, 13), (194, 3), (207, 2), (101, 7), (114, 14), (23, 11), (25, 7), (165, 13), (121, 8), (208, 5), (18, 4), (203, 1), (166, 4), (102, 7), (19, 1), (204, 6), (105, 1), (116, 3), (123, 7), (106, 15), (99, 6), (124, 3), (109, 5), (110, 3), (111, 4), (125, 11), (129, 12), (205, 7), (138, 1), (160, 9), (26, 15), (27, 8), (209, 13), (1, 3), (5, 6), (20, 14), (130, 9), (169, 5), (24, 15), (139, 6), (21, 13), (161, 10), (162, 7), (119, 6), (206, 10), (28, 7), (22, 11), (183, 4), (4, 10), (6, 3), (131, 1), (170, 8), (210, 4), (172, 6), (35, 13), (40, 7), (132, 9), (137, 13), (44, 7), (45, 13), (41, 15), (173, 1), (36, 2), (42, 1), (37, 7), (38, 14), (43, 2), (171, 4), (188, 5), (189, 10), (174, 5), (29, 15), (39, 9), (163, 15), (167, 7), (140, 10), (2, 7), (175, 11), (176, 15), (177, 13), (178, 15), (179, 11), (182, 12), (3, 4), (146, 12), (147, 13), (148, 12), (77, 15), (78, 15), (79, 13), (70, 6), (71, 2), (74, 8), (142, 13), (81, 9), (84, 15), (85, 14), (59, 13), (66, 9), (67, 13), (68, 13), (64, 12), (46, 6), (52, 15), (53, 7), (60, 6), (63, 8), (54, 14), (47, 12), (48, 14), (49, 13), (50, 9), (51, 14), (65, 14), (55, 15), (56, 12), (57, 13), (58, 15)]"
308,"[(100, 12), (194, 11), (164, 10), (195, 3), (115, 4), (80, 13), (86, 5), (120, 7), (7, 3), (23, 8), (165, 13), (25, 7), (35, 11), (40, 4), (46, 1), (55, 10), (59, 5), (166, 8), (30, 4), (66, 1), (69, 3), (41, 8), (52, 9), (175, 11), (60, 6), (64, 6), (31, 4), (196, 15), (70, 5), (42, 1), (169, 8), (53, 7), (63, 6), (24, 15), (197, 6), (170, 8), (172, 6), (54, 1), (198, 6), (171, 4), (93, 1), (199, 12), (94, 6), (202, 4), (95, 9), (173, 11), (151, 11), (152, 15), (153, 15), (154, 14), (155, 14), (156, 12), (101, 7), (65, 14), (102, 13), (105, 10), (174, 1), (36, 6), (37, 10), (38, 15), (39, 10), (116, 6), (1, 5), (5, 13), (6, 5), (176, 10), (180, 12), (181, 7), (182, 12), (4, 12), (2, 7), (8, 5), (9, 7), (10, 15), (12, 15), (13, 12), (106, 15), (109, 14), (110, 15), (67, 12), (68, 13), (119, 6), (111, 6), (141, 14), (143, 14), (144, 8), (15, 9), (16, 10), (112, 2), (113, 15), (44, 4), (45, 13), (43, 7), (114, 14), (17, 12), (3, 4), (159, 13), (71, 2), (74, 8), (81, 9), (84, 15), (75, 7), (76, 13), (78, 15), (79, 13), (85, 14), (56, 13), (57, 13), (58, 15), (146, 12), (149, 15), (138, 2), (183, 7), (188, 5), (189, 1), (139, 11), (140, 10), (207, 8), (47, 1), (48, 14), (49, 4), (208, 5), (150, 2), (50, 2), (209, 4), (51, 12), (126, 3), (127, 5), (128, 2), (129, 12), (130, 9), (131, 8), (132, 14), (137, 13)]"
309,"[(100, 12), (115, 4), (151, 5), (55, 15), (86, 2), (112, 2), (120, 7), (7, 3), (23, 8), (25, 7), (35, 11), (40, 4), (46, 1), (59, 5), (138, 1), (18, 4), (24, 2), (32, 11), (36, 2), (41, 2), (44, 2), (47, 1), (52, 9), (152, 1), (106, 15), (66, 9), (19, 9), (33, 3), (64, 12), (42, 6), (45, 7), (48, 4), (53, 4), (153, 15), (169, 8), (109, 14), (20, 6), (34, 14), (43, 2), (175, 11), (207, 10), (117, 9), (164, 12), (170, 9), (110, 9), (172, 9), (21, 4), (176, 15), (141, 12), (118, 13), (165, 5), (173, 1), (22, 5), (177, 2), (142, 3), (119, 4), (96, 14), (178, 14), (179, 11), (182, 12), (166, 13), (171, 4), (174, 5), (208, 13), (139, 11), (140, 10), (209, 13), (154, 14), (155, 14), (156, 12), (159, 13), (54, 8), (49, 13), (50, 9), (51, 14), (65, 14), (67, 13), (60, 6), (63, 8), (68, 13), (75, 13), (77, 15), (80, 15), (81, 9), (84, 15), (85, 14), (101, 7), (102, 13), (69, 3), (121, 8), (122, 15), (125, 13), (129, 13), (130, 2), (70, 5), (78, 11), (79, 13), (71, 2), (105, 5), (111, 6), (74, 8), (133, 11), (135, 14), (37, 10), (194, 11), (146, 9), (183, 4), (187, 15), (56, 10), (113, 4), (114, 14), (136, 4), (137, 13), (57, 13), (58, 15), (1, 5), (5, 13), (6, 5), (4, 12), (2, 7), (195, 15), (196, 11), (200, 14), (201, 13), (202, 13), (3, 4), (147, 13), (148, 12), (38, 15), (39, 10)]"
310,"[(115, 13), (40, 11), (86, 5), (100, 9), (120, 7), (7, 3), (23, 8), (25, 7), (35, 11), (46, 1), (55, 10), (116, 5), (59, 5), (126, 3), (106, 4), (138, 1), (8, 5), (41, 2), (44, 2), (99, 3), (146, 15), (66, 9), (151, 11), (60, 7), (139, 6), (9, 7), (42, 6), (45, 7), (147, 13), (67, 13), (152, 3), (61, 3), (140, 7), (107, 4), (43, 3), (148, 8), (68, 10), (153, 15), (154, 7), (108, 7), (110, 15), (155, 12), (156, 12), (159, 4), (10, 15), (12, 15), (56, 13), (57, 13), (101, 7), (102, 9), (105, 2), (111, 6), (141, 14), (143, 14), (144, 8), (58, 15), (13, 12), (207, 2), (208, 13), (64, 9), (65, 14), (209, 13), (15, 9), (16, 10), (17, 12), (127, 5), (164, 10), (165, 13), (194, 4), (175, 11), (75, 7), (1, 1), (69, 8), (72, 10), (80, 13), (169, 5), (172, 12), (5, 13), (6, 5), (173, 11), (170, 15), (171, 4), (119, 12), (174, 5), (166, 4), (81, 9), (128, 1), (129, 13), (130, 9), (133, 11), (24, 2), (32, 11), (33, 4), (195, 3), (196, 15), (197, 14), (198, 14), (199, 12), (36, 2), (37, 10), (38, 15), (202, 13), (34, 14), (39, 3), (47, 1), (48, 14), (49, 13), (52, 9), (53, 7), (54, 14), (112, 2), (2, 7), (3, 4), (113, 15), (114, 14), (50, 9), (51, 14), (135, 14), (76, 6), (78, 15), (79, 13), (136, 7), (4, 10), (137, 13), (176, 10), (180, 12), (181, 7), (182, 12), (84, 15), (85, 14), (73, 9), (74, 8), (183, 7), (188, 7), (189, 11)]"
