Iteration,Makespan
348,1479.1999999999996
349,1591.4999999999998
350,1099.9
351,1619.3999999999999
352,1202.9
353,1037.8
354,1304.3
355,1022.4
356,1398.6
357,1494.0000000000002
358,1635.1999999999998
359,1431.8
360,1686.8999999999999
361,1322.3
362,1712.7000000000003
363,1178.6
364,1142.4
365,1271.8000000000002
366,1412.8
367,1608.6999999999996
368,1063.2
369,1529.0000000000002
370,1356.8
371,1315.3999999999999
372,1486.3999999999999
373,1208.3
374,1548.0999999999997
375,1383.5999999999997
376,1433.6
377,1420.4
378,1524.0999999999997
379,1402.3
380,1421.9999999999998
381,1462.6999999999998
382,1184.1
383,1389.3999999999999
384,1175.5
385,1360.6999999999996
386,1376.4
387,1168.4
388,1380.7999999999997
389,1387.3
390,1189.1
391,1260.6000000000001
392,1202.9999999999998
393,1338.0
394,1321.1
395,1283.3
396,1601.0
397,1504.5
398,1672.5
399,1512.8
400,1103.1
401,1302.2
402,1267.4
403,895.1
404,1699.3
405,1407.1000000000001
406,1579.2000000000003
407,1237.2
408,1064.8000000000002
409,1367.7999999999997
410,1580.7
411,1538.5
412,1537.8999999999999
413,1419.5
414,1494.6999999999998
415,1352.7
416,1550.6
417,1360.3
418,1443.3999999999999
419,1446.8000000000002
420,1482.7
421,1218.1
422,1254.4
423,1459.7
424,1606.7
425,1297.5
426,1514.6999999999998
427,1549.3000000000002
428,1160.7
429,1592.0
430,1199.9
431,1409.6
432,1687.1
433,1398.7000000000003
434,1550.0999999999997
435,1608.9999999999995
436,1744.1999999999998
437,1362.3999999999996
438,1608.3999999999999
439,1331.4999999999998
440,1509.3999999999999
441,1556.7
442,1397.5
443,1739.2
444,1072.9
445,1526.3999999999999
446,1693.5999999999997
447,1201.9
448,1487.3999999999999
449,1619.8999999999999
450,1455.3
451,1584.8
452,1613.3000000000002
453,1398.3000000000002
454,1402.4
455,1339.1999999999998
456,1528.8999999999996
457,1062.8
458,1351.6999999999998
459,1391.0
460,982.9
461,1227.4
462,1412.6000000000001
463,1482.7999999999997
464,1598.8
465,1237.8
466,1210.8000000000002
467,1410.8999999999999
468,1263.3000000000002
469,1368.6
470,932.3
471,1077.8
472,1084.2
473,1041.8
474,1099.3999999999999
475,1228.8000000000002
476,854.7
477,961.3000000000001
478,1427.5
479,1408.3000000000002
480,1302.9999999999998
481,1151.0
482,1050.3
483,1018.3999999999999
484,846.9999999999999
485,1316.3999999999999
486,1198.8
487,1244.6
488,1012.4000000000001
489,1259.8999999999999
490,1272
491,1250.8
492,962.4
493,1782.8999999999999
494,1022.5
495,821.9000000000001
496,1294.0
497,1340.9
498,1126.0999999999997
499,852.7
500,1360.2999999999997
