Iteration,Makespan
215,742.8
216,851.8
217,688.3
218,1015.5999999999999
219,1148.6
220,1035.4
221,934.5
222,853.5999999999999
223,896.9
224,817.1
225,791.6
226,979.9
227,752.2
228,774.1
229,865.7
230,853.9
231,850.4
232,1021.6999999999999
233,1189.3
234,779.8
235,952.5
236,703.3
237,860.3
238,910.7
239,900.8
240,860.9
241,912.0000000000001
242,1025.1
243,1146.6
244,792.0
245,743.9000000000001
246,907.0
247,991.0
248,951.0
249,902.6
250,958.4
251,906.5
252,864.0
253,922.4
254,1300.7
255,1135.5
256,823.7
257,906.7
258,1144.5
259,1128.9
260,965.0999999999999
261,795.1999999999999
262,1494.4
263,707.5
264,980.3
265,980.2
266,903.9
267,942.2
268,833.4
269,973.1999999999999
270,991.7
271,1064.9
272,1288.2
273,785.1
274,1036.2
275,801.7
276,1108.0
277,920.5999999999999
278,927
279,917.0
280,1042.3000000000002
281,1461.3
282,945.9
283,1280.3
284,972.4
285,1419.8
286,993.8
287,1331.5
288,1063.3
289,979.1
290,1218.4
291,1181
292,957.9000000000001
293,994.8
294,1058.8
295,1129.6999999999998
296,1145.5
297,950.7
298,1029.1
299,1041.0
300,1079.5
301,1219.0
302,1147.4
303,1305.0
304,1033.8000000000002
305,1272.9
306,1266.5
307,1063.3000000000002
308,1492.8000000000002
309,1218.9000000000003
310,817.2
311,1070.4
312,989.8999999999999
313,1308.7
314,1189.6
315,1046.9
316,1241.1
317,1665.8999999999999
318,1097.3
319,1152.6
320,1150.6
321,1381.8
322,890.8
323,1165.4
324,1107.0
325,1015.6
326,1207.7
327,1241.0
328,1342.1000000000001
329,775.8
330,1025.0
331,1237.7
332,1584.3
333,1118.0
334,1080.1
335,1070.4
336,1060.3
337,1137.0
338,996.2
339,924.3000000000002
340,940.7
341,802.3
342,1009.4000000000001
343,935.8000000000001
344,922.1
345,978.7
346,1246.1
347,930.3
348,919.4000000000001
349,788.6
350,703.5
351,1044.9
352,707.0
353,683.8
354,885.2
355,808.5
356,1160.8
357,935.4
358,1091.8
359,876.1
360,1071.5
361,1419.9
362,1527.5
363,965.5
364,1135.6
365,897.5999999999999
366,996.6
367,805.0
368,1080.0
369,950
370,841.5
371,989.1000000000001
372,1013.0
373,1196.7
374,1124.5
375,1104.5
376,912.5
377,882.8
378,884
379,798.7
380,1368.1999999999998
381,1060.5
382,693.2
383,797.2
384,1071.3999999999999
385,1058.2
386,1096.8
387,1215.8000000000002
388,1150
389,834.0
390,783.6
391,1252.1999999999998
392,1041.4
393,1095.6
394,849.9
395,957.6
396,966.3
397,774.4000000000001
398,719.8
399,883.1999999999999
400,890.2
401,944.7
402,1137.3000000000002
403,712.0
404,749.6
405,848.4000000000001
406,994.6
407,955.6000000000001
408,924.2
409,1109.1
410,1450.7000000000003
411,1526.3999999999999
412,1357.1
413,1320.4
414,994.6
415,1033.4
416,1032.8000000000002
417,1128.8000000000002
418,927.7
419,1225.5
420,1086.1
421,954.1
422,1083.3000000000002
423,935.3
424,1024.9
425,947.7
426,969
427,1123.1999999999998
428,767.9
429,1023.4000000000001
430,1167.7
431,1345.0
432,1023.6
433,1728.3000000000002
434,919.3000000000001
435,915.8
436,1196.0
437,1119.2
438,962.5
439,817.1
440,1557.2
441,1468.2000000000003
442,964.8
443,1242.5
444,1036
445,1317.6
446,856.1
447,894.4
448,1272.2
449,782.0999999999999
450,911.6
451,1018.6
452,1047.3000000000002
453,774.3
454,1130.1
455,1142.2
456,944.0
457,699.6999999999999
458,992.2
459,916.3
460,1320.6
461,1458.3
462,855.6
463,1241.2
464,1075.8
465,1295.4
466,733.6
467,1025.8000000000002
468,1346.7999999999997
469,943.6
470,941.0
471,1004.5999999999999
472,1217.0
473,1252.1999999999998
474,841.5999999999999
475,787.0
476,916.1
477,928.0
478,912
479,718.8
480,1104.6
481,941.3
482,776.0
483,1091.9
484,896.4
485,1022.3000000000001
486,1025.3000000000002
487,1000.4
488,704.4
489,1057.9
490,966.1999999999999
491,1030.3000000000002
492,1112.0
493,936.8
494,1059.3000000000002
495,1160.4
496,982.2
497,1163.6
498,1080.9
499,800.4000000000001
500,1010.4000000000001
